packet_number,timestamp,elapsed_seconds,interval_ms,Xg,Yg,Zg,Xdeg,Ydeg,Zdeg,acceleration_magnitude_g,gyroscope_magnitude_dps,raw_payload,worker,work_state,source_file
1257,2026-07-27T13:58:20.070,52.292379,0.7087,-0.35,-1.05,-0.52,-0.55,24.9,21.18,1.2228654872879519,32.69411109053127,"-0.35,-1.05,-0.52,-0.55,24.90,21.18",ziqian,near_miss,ziqian_near_miss_ die.csv
1258,2026-07-27T13:58:20.070,52.292803,0.4242,-0.28,-1.01,-0.55,22.83,-12.63,52.49,1.1836384583140243,58.61677149076022,"-0.28,-1.01,-0.55,22.83,-12.63,52.49",ziqian,near_miss,ziqian_near_miss_ die.csv
1259,2026-07-27T13:58:20.073,52.295802,2.9992,-0.15,-1.01,-0.59,41.99,-48.83,81.18,1.179279441014724,103.62297718170426,"-0.15,-1.01,-0.59,41.99,-48.83,81.18",ziqian,near_miss,ziqian_near_miss_ die.csv
1260,2026-07-27T13:58:20.073,52.296297,0.4949,-0.02,-1.06,-0.63,47.79,-65.25,108.03,1.2332477447779908,134.95157464809367,"-0.02,-1.06,-0.63,47.79,-65.25,108.03",ziqian,near_miss,ziqian_near_miss_ die.csv
1261,2026-07-27T13:58:20.187,52.410183,113.8864,0.06,-1.13,-0.66,45.1,-62.99,130.62,1.3099999999999998,151.86617299451515,"0.06,-1.13,-0.66,45.10,-62.99,130.62",ziqian,near_miss,ziqian_near_miss_ die.csv
1262,2026-07-27T13:58:20.188,52.411335,1.1514,0.08,-1.15,-0.68,43.58,-54.02,145.32,1.3383945606584031,161.04433923612464,"0.08,-1.15,-0.68,43.58,-54.02,145.32",ziqian,near_miss,ziqian_near_miss_ die.csv
1263,2026-07-27T13:58:20.190,52.412416,1.0811,0.1,-1.1,-0.67,45.04,-46.51,151.43,1.291859125446734,164.69009259818878,"0.10,-1.10,-0.67,45.04,-46.51,151.43",ziqian,near_miss,ziqian_near_miss_ die.csv
1264,2026-07-27T13:58:20.547,52.769971,357.5552,0.12,-1.01,-0.64,46.26,-40.95,148.38,1.2017071190602142,160.7280762654739,"0.12,-1.01,-0.64,46.26,-40.95,148.38",ziqian,near_miss,ziqian_near_miss_ die.csv
1265,2026-07-27T13:58:20.548,52.770394,0.4227,0.16,-0.89,-0.61,44.98,-33.2,136.6,1.0907795377618705,147.5974268068383,"0.16,-0.89,-0.61,44.98,-33.20,136.60",ziqian,near_miss,ziqian_near_miss_ die.csv
1266,2026-07-27T13:58:20.548,52.770788,0.3942,0.2,-0.77,-0.58,39.25,-20.51,117.86,0.9845303448853164,125.90552886986337,"0.20,-0.77,-0.58,39.25,-20.51,117.86",ziqian,near_miss,ziqian_near_miss_ die.csv
1267,2026-07-27T13:58:20.550,52.772765,1.9768,0.23,-0.6,-0.53,10.13,16.91,57.56,0.8329465769183519,60.841750467914714,"0.23,-0.60,-0.53,10.13,16.91,57.56",ziqian,near_miss,ziqian_near_miss_ die.csv
1268,2026-07-27T13:58:20.551,52.773619,0.8546,0.22,-0.56,-0.55,-8.0,38.09,21.48,0.8151686941977103,44.45490411641892,"0.22,-0.56,-0.55,-8.00,38.09,21.48",ziqian,near_miss,ziqian_near_miss_ die.csv
1269,2026-07-27T13:58:20.551,52.774302,0.683,0.22,-0.56,-0.55,-27.77,58.96,-10.25,0.8151686941977103,65.97360835970699,"0.22,-0.56,-0.55,-27.77,58.96,-10.25",ziqian,near_miss,ziqian_near_miss_ die.csv
1270,2026-07-27T13:58:20.552,52.774864,0.5614,0.2,-0.57,-0.6,-50.35,63.05,-42.6,0.8514105942493316,91.24245174259622,"0.20,-0.57,-0.60,-50.35,63.05,-42.60",ziqian,near_miss,ziqian_near_miss_ die.csv
1271,2026-07-27T13:58:20.552,52.775345,0.4814,0.22,-0.68,-0.64,-69.52,34.12,-84.66,0.9593747964169166,114.73674389662624,"0.22,-0.68,-0.64,-69.52,34.12,-84.66",ziqian,near_miss,ziqian_near_miss_ die.csv
1272,2026-07-27T13:58:20.608,52.831337,55.9918,0.31,-0.85,-0.65,-78.0,-14.65,-135.38,1.1140466776576283,156.92790350986022,"0.31,-0.85,-0.65,-78.00,-14.65,-135.38",ziqian,near_miss,ziqian_near_miss_ die.csv
1273,2026-07-27T13:58:20.791,53.013453,182.1162,0.41,-1.02,-0.61,-73.12,-49.68,-179.02,1.2572191535289303,199.65669835995988,"0.41,-1.02,-0.61,-73.12,-49.68,-179.02",ziqian,near_miss,ziqian_near_miss_ die.csv
1274,2026-07-27T13:58:20.791,53.014057,0.604,0.47,-1.09,-0.54,-42.91,-17.64,-202.51,1.3040705502387515,207.75643864872154,"0.47,-1.09,-0.54,-42.91,-17.64,-202.51",ziqian,near_miss,ziqian_near_miss_ die.csv
1275,2026-07-27T13:58:20.792,53.014796,0.7394,0.41,-1.05,-0.59,-39.98,22.28,-191.41,1.2722814154109146,196.80596256211342,"0.41,-1.05,-0.59,-39.98,22.28,-191.41",ziqian,near_miss,ziqian_near_miss_ die.csv
1276,2026-07-27T13:58:20.793,53.015427,0.6308,0.35,-1.06,-0.64,-39.98,22.28,-191.41,1.2867400669909987,196.80596256211342,"0.35,-1.06,-0.64,-39.98,22.28,-191.41",ziqian,near_miss,ziqian_near_miss_ die.csv
1277,2026-07-27T13:58:21.151,53.373794,358.3672,0.26,-1.1,-0.65,-40.22,46.81,-184.02,1.303878828726044,194.09323764624054,"0.26,-1.10,-0.65,-40.22,46.81,-184.02",ziqian,near_miss,ziqian_near_miss_ die.csv
1278,2026-07-27T13:58:21.153,53.376241,2.4467,0.09,-1.09,-0.63,-33.39,56.64,-178.71,1.2621806526801147,190.42123253460997,"0.09,-1.09,-0.63,-33.39,56.64,-178.71",ziqian,near_miss,ziqian_near_miss_ die.csv
1279,2026-07-27T13:58:21.156,53.378492,2.2514,-0.15,-1.01,-0.6,-17.94,60.67,-160.58,1.1843141475132348,172.5938263669938,"-0.15,-1.01,-0.60,-17.94,60.67,-160.58",ziqian,near_miss,ziqian_near_miss_ die.csv
1280,2026-07-27T13:58:21.157,53.379709,1.2165,-0.37,-0.9,-0.57,3.36,52.8,-123.35,1.127741105041401,134.21755511109563,"-0.37,-0.90,-0.57,3.36,52.80,-123.35",ziqian,near_miss,ziqian_near_miss_ die.csv
1281,2026-07-27T13:58:21.158,53.381117,1.4079,-0.44,-0.82,-0.55,28.87,17.09,-77.21,1.0809717850156866,84.18390047984234,"-0.44,-0.82,-0.55,28.87,17.09,-77.21",ziqian,near_miss,ziqian_near_miss_ die.csv
1282,2026-07-27T13:58:21.160,53.382748,1.6314,-0.35,-0.79,-0.53,55.36,-40.83,-35.71,1.0136567466356647,77.50498435584643,"-0.35,-0.79,-0.53,55.36,-40.83,-35.71",ziqian,near_miss,ziqian_near_miss_ die.csv
1283,2026-07-27T13:58:21.161,53.384055,1.307,-0.2,-0.83,-0.55,73.73,-86.79,1.04,1.0155786527886455,113.8845845582272,"-0.20,-0.83,-0.55,73.73,-86.79,1.04",ziqian,near_miss,ziqian_near_miss_ die.csv
1284,2026-07-27T13:58:21.446,53.668535,284.4795,-0.07,-0.94,-0.65,78.37,-96.92,38.82,1.1449890829173874,130.54629715162358,"-0.07,-0.94,-0.65,78.37,-96.92,38.82",ziqian,near_miss,ziqian_near_miss_ die.csv
1285,2026-07-27T13:58:21.446,53.669068,0.5336,0.02,-1.05,-0.76,73.55,-79.1,73.24,1.2963410045200299,130.50099654791913,"0.02,-1.05,-0.76,73.55,-79.10,73.24",ziqian,near_miss,ziqian_near_miss_ die.csv
1286,2026-07-27T13:58:21.447,53.669631,0.5627,0.04,-1.06,-0.8,65.43,-46.69,99.79,1.32860829441939,128.13697787914307,"0.04,-1.06,-0.80,65.43,-46.69,99.79",ziqian,near_miss,ziqian_near_miss_ die.csv
1287,2026-07-27T13:58:21.448,53.670441,0.8098,0.03,-0.99,-0.79,54.5,-6.1,124.82,1.2669254121691618,136.33595417203782,"0.03,-0.99,-0.79,54.50,-6.10,124.82",ziqian,near_miss,ziqian_near_miss_ die.csv
1288,2026-07-27T13:58:21.449,53.671772,1.3314,0.03,-0.96,-0.79,35.16,39.55,157.35,1.2436237373096415,166.01039304814623,"0.03,-0.96,-0.79,35.16,39.55,157.35",ziqian,near_miss,ziqian_near_miss_ die.csv
1289,2026-07-27T13:58:21.449,53.671927,0.1546,0.04,-1.05,-0.84,2.08,88.99,200.01,1.3452509059651288,218.92360905119392,"0.04,-1.05,-0.84,2.08,88.99,200.01",ziqian,near_miss,ziqian_near_miss_ die.csv
1290,2026-07-27T13:58:21.450,53.67245,0.5228,0.05,-1.22,-0.9,-41.38,126.53,243.71,1.5168717810019408,277.69895462532804,"0.05,-1.22,-0.90,-41.38,126.53,243.71",ziqian,near_miss,ziqian_near_miss_ die.csv
1291,2026-07-27T13:58:21.450,53.6731,0.6499,0.08,-1.36,-0.87,-76.66,118.35,261.17,1.6164467204334327,296.80506565757935,"0.08,-1.36,-0.87,-76.66,118.35,261.17",ziqian,near_miss,ziqian_near_miss_ die.csv
1292,2026-07-27T13:58:21.450,53.673175,0.0751,0.14,-1.33,-0.74,-80.63,48.89,230.71,1.5284305676084864,249.23589849778864,"0.14,-1.33,-0.74,-80.63,48.89,230.71",ziqian,near_miss,ziqian_near_miss_ die.csv
1293,2026-07-27T13:58:21.568,53.790623,117.448,0.21,-1.12,-0.57,-54.08,-45.17,169.68,1.274127152210485,183.72881564958723,"0.21,-1.12,-0.57,-54.08,-45.17,169.68",ziqian,near_miss,ziqian_near_miss_ die.csv
1294,2026-07-27T13:58:21.568,53.791244,0.6209,0.26,-0.88,-0.42,-20.32,-106.51,112.79,1.009158064923429,156.4572356907791,"0.26,-0.88,-0.42,-20.32,-106.51,112.79",ziqian,near_miss,ziqian_near_miss_ die.csv
1295,2026-07-27T13:58:21.569,53.791658,0.4142,0.28,-0.7,-0.32,0.73,-112.24,78.0,0.8190238091777308,136.68339511440297,"0.28,-0.70,-0.32,0.73,-112.24,78.00",ziqian,near_miss,ziqian_near_miss_ die.csv
1296,2026-07-27T13:58:21.986,54.208795,417.1375,0.29,-0.61,-0.27,5.31,-77.88,61.04,0.7273926037567333,99.09274494129224,"0.29,-0.61,-0.27,5.31,-77.88,61.04",ziqian,near_miss,ziqian_near_miss_ die.csv
1297,2026-07-27T13:58:21.986,54.209229,0.4338,0.29,-0.59,-0.25,1.59,-30.33,46.87,0.7033491309442275,55.850102058993585,"0.29,-0.59,-0.25,1.59,-30.33,46.87",ziqian,near_miss,ziqian_near_miss_ die.csv
1298,2026-07-27T13:58:21.987,54.209591,0.3619,0.29,-0.62,-0.27,0.0,9.58,22.77,0.7357988855658861,24.703224485884427,"0.29,-0.62,-0.27,0.00,9.58,22.77",ziqian,near_miss,ziqian_near_miss_ die.csv
1299,2026-07-27T13:58:21.987,54.209959,0.3678,0.3,-0.7,-0.34,4.58,34.12,-14.47,0.8340263784797217,37.343429140881,"0.30,-0.70,-0.34,4.58,34.12,-14.47",ziqian,near_miss,ziqian_near_miss_ die.csv
1300,2026-07-27T13:58:21.988,54.211338,1.379,0.31,-0.8,-0.43,13.06,49.38,-59.02,0.9596874491208063,78.05324080395381,"0.31,-0.80,-0.43,13.06,49.38,-59.02",ziqian,near_miss,ziqian_near_miss_ die.csv
1301,2026-07-27T13:58:21.989,54.211838,0.5004,0.29,-0.89,-0.54,21.97,66.22,-101.38,1.0806479537758815,123.06776060366094,"0.29,-0.89,-0.54,21.97,66.22,-101.38",ziqian,near_miss,ziqian_near_miss_ die.csv
1302,2026-07-27T13:58:21.989,54.212242,0.4042,0.24,-0.99,-0.68,26.86,90.58,-131.23,1.2247856955402443,161.7019137178036,"0.24,-0.99,-0.68,26.86,90.58,-131.23",ziqian,near_miss,ziqian_near_miss_ die.csv
1303,2026-07-27T13:58:21.990,54.212617,0.3744,0.16,-1.09,-0.82,26.06,117.61,-143.37,1.3733535597216036,187.25969294004517,"0.16,-1.09,-0.82,26.06,117.61,-143.37",ziqian,near_miss,ziqian_near_miss_ die.csv
1304,2026-07-27T13:58:21.990,54.213072,0.4554,0.04,-1.16,-0.88,25.21,131.96,-144.41,1.45657131648265,197.23902707121633,"0.04,-1.16,-0.88,25.21,131.96,-144.41",ziqian,near_miss,ziqian_near_miss_ die.csv
1305,2026-07-27T13:58:21.990,54.213316,0.2434,-0.09,-1.13,-0.84,30.64,114.26,-142.88,1.41088624630053,185.49623068946713,"-0.09,-1.13,-0.84,30.64,114.26,-142.88",ziqian,near_miss,ziqian_near_miss_ die.csv
1306,2026-07-27T13:58:21.991,54.213557,0.2412,-0.13,-1.06,-0.77,41.08,58.17,-138.43,1.3165864954495015,155.67331242059444,"-0.13,-1.06,-0.77,41.08,58.17,-138.43",ziqian,near_miss,ziqian_near_miss_ die.csv
1307,2026-07-27T13:58:22.107,54.330323,116.7664,-0.08,-0.98,-0.73,48.28,-13.12,-125.12,1.224622390780113,134.75202113512066,"-0.08,-0.98,-0.73,48.28,-13.12,-125.12",ziqian,near_miss,ziqian_near_miss_ die.csv
1308,2026-07-27T13:58:22.108,54.330407,0.0837,0.02,-0.91,-0.69,44.74,-66.04,-104.19,1.1421908772179894,131.21930231486525,"0.02,-0.91,-0.69,44.74,-66.04,-104.19",ziqian,near_miss,ziqian_near_miss_ die.csv
1309,2026-07-27T13:58:22.108,54.331007,0.6004,0.1,-0.86,-0.63,32.35,-89.05,-85.27,1.0707474025184465,127.46528115530127,"0.10,-0.86,-0.63,32.35,-89.05,-85.27",ziqian,near_miss,ziqian_near_miss_ die.csv
1310,2026-07-27T13:58:22.289,54.511803,180.7956,0.14,-0.81,-0.56,20.81,-89.84,-76.23,0.9946356116689167,119.64654027593109,"0.14,-0.81,-0.56,20.81,-89.84,-76.23",ziqian,near_miss,ziqian_near_miss_ die.csv
1311,2026-07-27T13:58:22.289,54.512285,0.482,0.14,-0.78,-0.52,13.37,-74.22,-75.56,0.947839648885823,106.75522891174933,"0.14,-0.78,-0.52,13.37,-74.22,-75.56",ziqian,near_miss,ziqian_near_miss_ die.csv
1312,2026-07-27T13:58:22.290,54.512567,0.2818,0.09,-0.79,-0.51,4.27,-40.16,-71.41,0.9446163242290492,82.03929911938546,"0.09,-0.79,-0.51,4.27,-40.16,-71.41",ziqian,near_miss,ziqian_near_miss_ die.csv
1313,2026-07-27T13:58:22.290,54.512892,0.3249,0.01,-0.82,-0.52,-9.52,6.04,-53.77,0.9710303805751908,54.939283759437565,"0.01,-0.82,-0.52,-9.52,6.04,-53.77",ziqian,near_miss,ziqian_near_miss_ die.csv
1314,2026-07-27T13:58:22.347,54.569462,56.5703,-0.06,-0.84,-0.56,-22.64,47.42,-24.41,1.0113357503816425,57.940263202715954,"-0.06,-0.84,-0.56,-22.64,47.42,-24.41",ziqian,near_miss,ziqian_near_miss_ die.csv
1315,2026-07-27T13:58:22.347,54.570058,0.5959,-0.1,-0.87,-0.61,-32.1,72.51,10.38,1.067239429556461,79.97408642804243,"-0.10,-0.87,-0.61,-32.10,72.51,10.38",ziqian,near_miss,ziqian_near_miss_ die.csv
1316,2026-07-27T13:58:22.407,54.629391,59.3331,-0.13,-0.9,-0.65,-40.28,78.67,44.62,1.1177656283854858,99.00702853838206,"-0.13,-0.90,-0.65,-40.28,78.67,44.62",ziqian,near_miss,ziqian_near_miss_ die.csv
1317,2026-07-27T13:58:22.467,54.689625,60.2339,-0.18,-0.94,-0.64,-46.51,63.11,72.81,1.1513470371699404,106.99228149731177,"-0.18,-0.94,-0.64,-46.51,63.11,72.81",ziqian,near_miss,ziqian_near_miss_ die.csv
1318,2026-07-27T13:58:22.467,54.689994,0.3696,-0.17,-1.02,-0.64,-46.2,24.29,94.3,1.2161003248087716,107.78188205816411,"-0.17,-1.02,-0.64,-46.20,24.29,94.30",ziqian,near_miss,ziqian_near_miss_ die.csv
1319,2026-07-27T13:58:22.528,54.750933,60.9387,-0.07,-1.14,-0.67,-36.44,-26.43,113.89,1.3241601111648091,122.46367053130491,"-0.07,-1.14,-0.67,-36.44,-26.43,113.89",ziqian,near_miss,ziqian_near_miss_ die.csv
1320,2026-07-27T13:58:22.708,54.930932,179.9992,0.04,-1.25,-0.71,-20.26,-67.26,135.01,1.4381237777048261,152.19091727169527,"0.04,-1.25,-0.71,-20.26,-67.26,135.01",ziqian,near_miss,ziqian_near_miss_ die.csv
1321,2026-07-27T13:58:22.709,54.931563,0.6307,0.1,-1.34,-0.72,-3.66,-85.75,155.82,1.5244671200127604,177.8941553283862,"0.10,-1.34,-0.72,-3.66,-85.75,155.82",ziqian,near_miss,ziqian_near_miss_ die.csv
1322,2026-07-27T13:58:22.709,54.932086,0.5227,0.1,-1.36,-0.7,13.0,-85.94,175.05,1.5328405005087777,195.4410041419149,"0.10,-1.36,-0.70,13.00,-85.94,175.05",ziqian,near_miss,ziqian_near_miss_ die.csv
1323,2026-07-27T13:58:22.710,54.932408,0.3226,0.08,-1.28,-0.66,32.04,-76.9,193.24,1.4423591785682233,210.4325763754272,"0.08,-1.28,-0.66,32.04,-76.90,193.24",ziqian,near_miss,ziqian_near_miss_ die.csv
1324,2026-07-27T13:58:22.711,54.933822,1.4141,0.08,-1.14,-0.6,51.45,-64.03,205.99,1.2907362240210043,221.76298947299568,"0.08,-1.14,-0.60,51.45,-64.03,205.99",ziqian,near_miss,ziqian_near_miss_ die.csv
1325,2026-07-27T13:58:22.827,55.049938,116.1159,0.11,-0.97,-0.52,69.09,-50.17,206.42,1.1060741385639572,223.38234800449206,"0.11,-0.97,-0.52,69.09,-50.17,206.42",ziqian,near_miss,ziqian_near_miss_ die.csv
1326,2026-07-27T13:58:22.828,55.050419,0.4805,0.15,-0.8,-0.47,84.9,-34.79,191.89,0.9398936110007345,212.69726420431456,"0.15,-0.80,-0.47,84.90,-34.79,191.89",ziqian,near_miss,ziqian_near_miss_ die.csv
1327,2026-07-27T13:58:22.828,55.050912,0.4936,0.16,-0.66,-0.45,95.83,-16.05,162.05,0.8146778504415104,188.9475956449301,"0.16,-0.66,-0.45,95.83,-16.05,162.05",ziqian,near_miss,ziqian_near_miss_ die.csv
1328,2026-07-27T13:58:22.946,55.169226,118.3132,0.14,-0.55,-0.47,98.02,7.02,122.68,0.7368853370776216,157.18645997667866,"0.14,-0.55,-0.47,98.02,7.02,122.68",ziqian,near_miss,ziqian_near_miss_ die.csv
1329,2026-07-27T13:58:22.947,55.169615,0.3889,0.12,-0.47,-0.53,89.66,34.73,84.96,0.7184705978674423,128.30935312750975,"0.12,-0.47,-0.53,89.66,34.73,84.96",ziqian,near_miss,ziqian_near_miss_ die.csv
1330,2026-07-27T13:58:22.947,55.169846,0.2319,0.12,-0.42,-0.62,69.15,61.58,52.73,0.7584194090343416,106.5564254280332,"0.12,-0.42,-0.62,69.15,61.58,52.73",ziqian,near_miss,ziqian_near_miss_ die.csv
1331,2026-07-27T13:58:23.006,55.229352,59.5057,0.15,-0.44,-0.69,36.25,78.74,20.08,0.8319855767980596,88.97896661571205,"0.15,-0.44,-0.69,36.25,78.74,20.08",ziqian,near_miss,ziqian_near_miss_ die.csv
1332,2026-07-27T13:58:23.127,55.349456,120.1035,0.29,-0.9,-0.74,-41.08,41.5,-132.93,1.200708124399931,145.19022453319644,"0.29,-0.90,-0.74,-41.08,41.50,-132.93",ziqian,near_miss,ziqian_near_miss_ die.csv
1333,2026-07-27T13:58:23.249,55.471387,121.9312,0.29,-0.9,-0.74,-46.08,15.5,-187.13,1.200708124399931,193.34232154393925,"0.29,-0.90,-0.74,-46.08,15.50,-187.13",ziqian,near_miss,ziqian_near_miss_ die.csv
1334,2026-07-27T13:58:23.249,55.471804,0.4174,0.28,-1.1,-0.74,-50.96,-4.52,-230.59,1.354990774876346,236.1971636154846,"0.28,-1.10,-0.74,-50.96,-4.52,-230.59",ziqian,near_miss,ziqian_near_miss_ die.csv
1335,2026-07-27T13:58:23.249,55.472286,0.4821,0.26,-1.27,-0.73,-58.04,-18.07,-258.85,1.4877499789951267,265.8918746408021,"0.26,-1.27,-0.73,-58.04,-18.07,-258.85",ziqian,near_miss,ziqian_near_miss_ die.csv
1336,2026-07-27T13:58:23.368,55.591246,118.9596,0.22,-1.41,-0.7,-58.65,-31.19,-268.8,1.5894967757123635,276.88640017162277,"0.22,-1.41,-0.70,-58.65,-31.19,-268.80",ziqian,near_miss,ziqian_near_miss_ die.csv
1337,2026-07-27T13:58:23.369,55.592277,1.0312,0.18,-1.47,-0.67,-46.87,-45.29,-261.54,1.625484543143982,269.5387775441597,"0.18,-1.47,-0.67,-46.87,-45.29,-261.54",ziqian,near_miss,ziqian_near_miss_ die.csv
1338,2026-07-27T13:58:23.370,55.59296,0.6829,0.15,-1.46,-0.68,-33.75,-57.86,-246.46,1.6175598906995685,255.40041836300895,"0.15,-1.46,-0.68,-33.75,-57.86,-246.46",ziqian,near_miss,ziqian_near_miss_ die.csv
1339,2026-07-27T13:58:23.487,55.710222,117.2615,0.1,-1.39,-0.67,-31.07,-74.22,-220.89,1.5462858726639133,235.08795247736538,"0.10,-1.39,-0.67,-31.07,-74.22,-220.89",ziqian,near_miss,ziqian_near_miss_ die.csv
1340,2026-07-27T13:58:23.488,55.710712,0.4904,0.04,-1.27,-0.55,-26.92,-70.74,-202.21,1.3845576911057191,215.9113663057135,"0.04,-1.27,-0.55,-26.92,-70.74,-202.21",ziqian,near_miss,ziqian_near_miss_ die.csv
1341,2026-07-27T13:58:23.549,55.771378,60.6665,-0.06,-1.12,-0.44,-26.92,-70.74,-202.21,1.2048236385463227,215.9113663057135,"-0.06,-1.12,-0.44,-26.92,-70.74,-202.21",ziqian,near_miss,ziqian_near_miss_ die.csv
1342,2026-07-27T13:58:23.549,55.771871,0.4929,-0.16,-0.99,-0.38,-20.51,-56.76,-173.28,1.0724271537032248,183.48928061333717,"-0.16,-0.99,-0.38,-20.51,-56.76,-173.28",ziqian,near_miss,ziqian_near_miss_ die.csv
1343,2026-07-27T13:58:23.790,56.012372,240.5007,-0.26,-0.93,-0.32,-17.27,-36.19,-133.79,1.0173003489628814,139.67008663275038,"-0.26,-0.93,-0.32,-17.27,-36.19,-133.79",ziqian,near_miss,ziqian_near_miss_ die.csv
1344,2026-07-27T13:58:23.791,56.013555,1.1834,-0.32,-0.93,-0.27,-13.61,-18.62,-86.79,1.0199019560722493,89.80223048454866,"-0.32,-0.93,-0.27,-13.61,-18.62,-86.79",ziqian,near_miss,ziqian_near_miss_ die.csv
1345,2026-07-27T13:58:23.792,56.014698,1.1421,-0.3,-0.96,-0.25,0.18,-14.77,-38.76,1.0363879582472966,41.47918634688969,"-0.30,-0.96,-0.25,0.18,-14.77,-38.76",ziqian,near_miss,ziqian_near_miss_ die.csv
1346,2026-07-27T13:58:23.793,56.016006,1.3084,-0.2,-1.0,-0.31,25.88,-25.02,2.87,1.0658799181896619,36.11110217093906,"-0.20,-1.00,-0.31,25.88,-25.02,2.87",ziqian,near_miss,ziqian_near_miss_ die.csv
1347,2026-07-27T13:58:23.794,56.016694,0.6881,-0.08,-1.05,-0.41,53.77,-36.13,35.83,1.1300442469213319,74.02957989884854,"-0.08,-1.05,-0.41,53.77,-36.13,35.83",ziqian,near_miss,ziqian_near_miss_ die.csv
1348,2026-07-27T13:58:23.794,56.016896,0.2022,0.01,-1.08,-0.53,73.49,-32.1,65.06,1.2030793822520607,103.26661464384314,"0.01,-1.08,-0.53,73.49,-32.10,65.06",ziqian,near_miss,ziqian_near_miss_ die.csv
1349,2026-07-27T13:58:23.848,56.070392,53.496,0.05,-1.12,-0.64,83.98,-9.58,97.47,1.2909298973995451,129.01479643823805,"0.05,-1.12,-0.64,83.98,-9.58,97.47",ziqian,near_miss,ziqian_near_miss_ die.csv
1350,2026-07-27T13:58:24.027,56.250124,179.7319,0.05,-1.17,-0.72,93.81,16.36,132.32,1.3746999672655846,163.02315203675826,"0.05,-1.17,-0.72,93.81,16.36,132.32",ziqian,near_miss,ziqian_near_miss_ die.csv
1351,2026-07-27T13:58:24.028,56.250591,0.4667,0.04,-1.21,-0.76,105.83,31.31,160.1,1.4294404499663496,194.4538891357023,"0.04,-1.21,-0.76,105.83,31.31,160.10",ziqian,near_miss,ziqian_near_miss_ die.csv
1352,2026-07-27T13:58:24.028,56.251233,0.6423,0.03,-1.25,-0.77,107.18,38.76,176.82,1.4684345405907613,210.36920497068957,"0.03,-1.25,-0.77,107.18,38.76,176.82",ziqian,near_miss,ziqian_near_miss_ die.csv
1353,2026-07-27T13:58:24.029,56.251802,0.569,0.03,-1.3,-0.75,90.64,48.58,190.31,1.5011329055083698,216.31810395803677,"0.03,-1.30,-0.75,90.64,48.58,190.31",ziqian,near_miss,ziqian_near_miss_ die.csv
1354,2026-07-27T13:58:24.029,56.252142,0.3396,0.03,-1.36,-0.72,67.69,60.06,208.68,1.5391231269784753,227.4565499166819,"0.03,-1.36,-0.72,67.69,60.06,208.68",ziqian,near_miss,ziqian_near_miss_ die.csv
1355,2026-07-27T13:58:24.448,56.671051,418.9093,0.02,-1.36,-0.71,53.71,62.99,233.89,1.5343076614551594,248.1069049825095,"0.02,-1.36,-0.71,53.71,62.99,233.89",ziqian,near_miss,ziqian_near_miss_ die.csv
1356,2026-07-27T13:58:24.449,56.672132,1.0808,0.09,-1.24,-0.7,54.87,46.08,253.36,1.4267795905464866,263.29711904994326,"0.09,-1.24,-0.70,54.87,46.08,253.36",ziqian,near_miss,ziqian_near_miss_ die.csv
1357,2026-07-27T13:58:24.452,56.675107,2.9749,0.24,-0.98,-0.65,64.27,16.66,245.06,1.2002083152519816,253.89484457152727,"0.24,-0.98,-0.65,64.27,16.66,245.06",ziqian,near_miss,ziqian_near_miss_ die.csv
1358,2026-07-27T13:58:24.453,56.676007,0.9006,0.34,-0.66,-0.57,66.59,4.15,206.18,0.9360021367496978,216.70635200658054,"0.34,-0.66,-0.57,66.59,4.15,206.18",ziqian,near_miss,ziqian_near_miss_ die.csv
1359,2026-07-27T13:58:24.455,56.678112,2.1044,0.37,-0.41,-0.46,51.57,16.72,147.46,0.7187489130426563,157.1097543120732,"0.37,-0.41,-0.46,51.57,16.72,147.46",ziqian,near_miss,ziqian_near_miss_ die.csv
1360,2026-07-27T13:58:24.456,56.67895,0.838,0.36,-0.31,-0.39,27.4,32.04,75.56,0.6146543744251723,86.52534426397852,"0.36,-0.31,-0.39,27.40,32.04,75.56",ziqian,near_miss,ziqian_near_miss_ die.csv
1361,2026-07-27T13:58:24.458,56.681031,2.0814,0.34,-0.36,-0.4,8.97,36.93,-1.83,0.636553218513582,38.04779494267704,"0.34,-0.36,-0.40,8.97,36.93,-1.83",ziqian,near_miss,ziqian_near_miss_ die.csv
1362,2026-07-27T13:58:24.459,56.682268,1.2369,0.34,-0.55,-0.47,-1.46,38.76,-76.72,0.7993747556684537,85.96759622090174,"0.34,-0.55,-0.47,-1.46,38.76,-76.72",ziqian,near_miss,ziqian_near_miss_ die.csv
1363,2026-07-27T13:58:24.460,56.683014,0.7464,0.33,-0.84,-0.58,-11.29,43.88,-144.1,1.0728000745712127,151.05538222784384,"0.33,-0.84,-0.58,-11.29,43.88,-144.10",ziqian,near_miss,ziqian_near_miss_ die.csv
1364,2026-07-27T13:58:24.461,56.684224,1.2096,0.29,-1.21,-0.7,-26.31,49.87,-204.41,1.42765542061101,212.04405462073206,"0.29,-1.21,-0.70,-26.31,49.87,-204.41",ziqian,near_miss,ziqian_near_miss_ die.csv
1365,2026-07-27T13:58:24.567,56.789485,105.2605,0.18,-1.56,-0.84,-44.49,57.5,-250.06,1.7808986495586996,260.4143116266846,"0.18,-1.56,-0.84,-44.49,57.50,-250.06",ziqian,near_miss,ziqian_near_miss_ die.csv
