packet_number,timestamp,elapsed_seconds,interval_ms,Xg,Yg,Zg,Xdeg,Ydeg,Zdeg,acceleration_magnitude_g,gyroscope_magnitude_dps,raw_payload,worker,work_state,source_file
2265,2026-07-27T13:51:16.884,94.000608,0.1667,1.16,0.01,0.36,-14.71,-7.45,30.46,1.2146192819151191,34.63665976967179,"1.16,0.01,0.36,-14.71,-7.45,30.46",ziqian,fall_like,ziqian_die_data.csv
2266,2026-07-27T13:51:16.884,94.00075,0.1423,1.07,-0.08,0.08,-31.56,2.62,-33.51,1.0759646834352883,46.1065949729537,"1.07,-0.08,0.08,-31.56,2.62,-33.51",ziqian,fall_like,ziqian_die_data.csv
2267,2026-07-27T13:51:16.884,94.000932,0.1814,1.03,-0.19,-0.17,-47.42,-6.77,-40.65,1.0610843510296435,62.82445224592093,"1.03,-0.19,-0.17,-47.42,-6.77,-40.65",ziqian,fall_like,ziqian_die_data.csv
2268,2026-07-27T13:51:16.885,94.001374,0.4424,1.07,-0.2,-0.18,-40.22,-26.61,-17.88,1.103313192162588,51.43379142159364,"1.07,-0.20,-0.18,-40.22,-26.61,-17.88",ziqian,fall_like,ziqian_die_data.csv
2269,2026-07-27T13:51:17.063,94.179749,178.3752,1.18,-0.09,0.04,-19.41,-48.58,20.75,1.184103036057251,56.27901029691265,"1.18,-0.09,0.04,-19.41,-48.58,20.75",ziqian,fall_like,ziqian_die_data.csv
2270,2026-07-27T13:51:17.063,94.180179,0.4295,1.19,-0.07,0.13,-40.04,-61.16,86.0,1.1991246807567593,112.87048861416345,"1.19,-0.07,0.13,-40.04,-61.16,86.00",ziqian,fall_like,ziqian_die_data.csv
2271,2026-07-27T13:51:17.064,94.180683,0.5048,1.17,-0.08,-0.14,-93.02,-61.58,162.6,1.181058846967415,197.18919037310334,"1.17,-0.08,-0.14,-93.02,-61.58,162.60",ziqian,fall_like,ziqian_die_data.csv
2272,2026-07-27T13:51:17.065,94.181248,0.5641,1.23,-0.05,-0.51,-102.78,-57.5,194.4,1.3324788928909905,227.29130735688068,"1.23,-0.05,-0.51,-102.78,-57.50,194.40",ziqian,fall_like,ziqian_die_data.csv
2273,2026-07-27T13:51:17.244,94.360748,179.5002,1.24,-0.16,-0.52,-74.89,-46.69,166.56,1.3541048703848606,188.49589332396607,"1.24,-0.16,-0.52,-74.89,-46.69,166.56",ziqian,fall_like,ziqian_die_data.csv
2274,2026-07-27T13:51:17.244,94.360935,0.1872,1.1,-0.26,-0.24,-41.14,-24.48,123.66,1.1555085460523433,132.60303767259632,"1.10,-0.26,-0.24,-41.14,-24.48,123.66",ziqian,fall_like,ziqian_die_data.csv
2275,2026-07-27T13:51:17.244,94.361001,0.0664,0.86,-0.23,-0.07,6.84,-13.31,91.74,0.892972563968233,92.95251099351754,"0.86,-0.23,-0.07,6.84,-13.31,91.74",ziqian,fall_like,ziqian_die_data.csv
2276,2026-07-27T13:51:17.245,94.361321,0.32,0.72,-0.17,-0.08,33.94,-25.33,77.39,0.7441102068914255,88.21986510984927,"0.72,-0.17,-0.08,33.94,-25.33,77.39",ziqian,fall_like,ziqian_die_data.csv
2277,2026-07-27T13:51:17.303,94.419942,58.6201,0.66,-0.17,-0.19,19.84,-33.75,67.87,0.7075309180523491,78.35193041655069,"0.66,-0.17,-0.19,19.84,-33.75,67.87",ziqian,fall_like,ziqian_die_data.csv
2278,2026-07-27T13:51:17.303,94.420117,0.1758,0.63,-0.18,-0.29,-1.89,-23.86,48.28,0.7165193647069142,53.88719792306889,"0.63,-0.18,-0.29,-1.89,-23.86,48.28",ziqian,fall_like,ziqian_die_data.csv
2279,2026-07-27T13:51:17.423,94.539468,119.3506,0.68,-0.2,-0.32,11.84,-1.53,-13.67,0.7776888838089433,18.14925342817164,"0.68,-0.20,-0.32,11.84,-1.53,-13.67",ziqian,fall_like,ziqian_die_data.csv
2280,2026-07-27T13:51:17.423,94.53983,0.3625,0.73,-0.16,-0.3,44.01,-2.32,-43.82,0.8052949770115295,62.148651634609095,"0.73,-0.16,-0.30,44.01,-2.32,-43.82",ziqian,fall_like,ziqian_die_data.csv
2281,2026-07-27T13:51:17.543,94.659719,119.8885,0.73,-0.16,-0.3,83.56,-6.71,-65.67,0.8052949770115295,106.4887158341202,"0.73,-0.16,-0.30,83.56,-6.71,-65.67",ziqian,fall_like,ziqian_die_data.csv
2282,2026-07-27T13:51:17.543,94.659751,0.0323,0.77,-0.08,-0.34,119.75,-13.61,-88.62,0.8455175929571188,149.5954511340502,"0.77,-0.08,-0.34,119.75,-13.61,-88.62",ziqian,fall_like,ziqian_die_data.csv
2283,2026-07-27T13:51:17.544,94.66027,0.5183,0.83,-0.05,-0.38,131.41,-24.9,-122.74,0.9142209798511517,181.5315556590644,"0.83,-0.05,-0.38,131.41,-24.90,-122.74",ziqian,fall_like,ziqian_die_data.csv
2284,2026-07-27T13:51:17.783,94.899953,239.6833,0.95,-0.05,-0.36,122.07,-34.48,-155.88,1.017152889196113,200.96897695913168,"0.95,-0.05,-0.36,122.07,-34.48,-155.88",ziqian,fall_like,ziqian_die_data.csv
2285,2026-07-27T13:51:17.783,94.900116,0.1635,1.13,0.04,-0.29,107.12,-30.21,-175.84,1.1673045875006232,208.10344567065678,"1.13,0.04,-0.29,107.12,-30.21,-175.84",ziqian,fall_like,ziqian_die_data.csv
2286,2026-07-27T13:51:17.785,94.90171,1.594,1.43,-0.3,-0.14,122.8,17.03,-186.83,1.4678215150351215,224.22156408338606,"1.43,-0.30,-0.14,122.80,17.03,-186.83",ziqian,fall_like,ziqian_die_data.csv
2287,2026-07-27T13:51:17.785,94.901835,0.1248,1.38,-0.59,-0.13,182.98,33.57,-127.01,1.5064527871792066,225.2557777283415,"1.38,-0.59,-0.13,182.98,33.57,-127.01",ziqian,fall_like,ziqian_die_data.csv
2288,2026-07-27T13:51:17.785,94.901957,0.1218,1.04,-0.05,-0.06,182.98,33.57,-127.01,1.0429285689825551,225.2557777283415,"1.04,-0.05,-0.06,182.98,33.57,-127.01",ziqian,fall_like,ziqian_die_data.csv
2289,2026-07-27T13:51:17.843,94.959549,57.5917,0.91,0.3,0.23,153.75,25.09,-38.39,0.9853933224860011,160.44426664733146,"0.91,0.30,0.23,153.75,25.09,-38.39",ziqian,fall_like,ziqian_die_data.csv
2290,2026-07-27T13:51:17.903,95.020048,60.499,1.05,0.21,0.5,78.61,10.86,-9.22,1.1817783210061015,79.89042558404606,"1.05,0.21,0.50,78.61,10.86,-9.22",ziqian,fall_like,ziqian_die_data.csv
2291,2026-07-27T13:51:17.904,95.020468,0.4206,1.18,0.11,0.57,60.97,22.58,-23.56,1.315066538240556,69.15396517915657,"1.18,0.11,0.57,60.97,22.58,-23.56",ziqian,fall_like,ziqian_die_data.csv
2292,2026-07-27T13:51:18.084,95.200229,179.7604,1.22,-0.02,0.35,38.09,46.45,-58.04,1.2693699224418389,83.52899017706368,"1.22,-0.02,0.35,38.09,46.45,-58.04",ziqian,fall_like,ziqian_die_data.csv
2293,2026-07-27T13:51:18.084,95.200462,0.2338,1.15,-0.09,0.04,-17.09,53.04,-45.1,1.1542096863222038,71.6890486755125,"1.15,-0.09,0.04,-17.09,53.04,-45.10",ziqian,fall_like,ziqian_die_data.csv
2294,2026-07-27T13:51:18.084,95.200643,0.1808,0.99,-0.03,-0.13,-45.29,41.14,32.1,0.9989494481704267,69.0948167375817,"0.99,-0.03,-0.13,-45.29,41.14,32.10",ziqian,fall_like,ziqian_die_data.csv
2295,2026-07-27T13:51:18.085,95.201685,1.0416,0.89,0.07,-0.22,-26.92,26.37,64.76,0.9194563611178075,74.92610292815182,"0.89,0.07,-0.22,-26.92,26.37,64.76",ziqian,fall_like,ziqian_die_data.csv
2296,2026-07-27T13:51:18.264,95.381138,179.453,0.89,0.18,-0.22,7.32,12.39,33.57,0.9342911751697112,36.52450410340981,"0.89,0.18,-0.22,7.32,12.39,33.57",ziqian,fall_like,ziqian_die_data.csv
2297,2026-07-27T13:51:18.265,95.381275,0.1374,0.94,0.25,-0.1,11.35,-6.96,0.18,0.9778036612735708,13.315273185331197,"0.94,0.25,-0.10,11.35,-6.96,0.18",ziqian,fall_like,ziqian_die_data.csv
2298,2026-07-27T13:51:18.265,95.381381,0.1057,1.02,0.24,0.07,-40.28,-29.85,-10.01,1.0501904589168576,51.12436796675339,"1.02,0.24,0.07,-40.28,-29.85,-10.01",ziqian,fall_like,ziqian_die_data.csv
2299,2026-07-27T13:51:18.265,95.381396,0.0148,1.12,0.04,0.17,-124.02,-48.34,-10.31,1.1335342959081565,133.50659946234867,"1.12,0.04,0.17,-124.02,-48.34,-10.31",ziqian,fall_like,ziqian_die_data.csv
2300,2026-07-27T13:51:18.269,95.386155,4.7596,1.26,-0.37,0.19,-193.54,-55.85,-5.8,1.3268760303811356,201.52070389912794,"1.26,-0.37,0.19,-193.54,-55.85,-5.80",ziqian,fall_like,ziqian_die_data.csv
2301,2026-07-27T13:51:18.503,95.619864,233.7082,1.34,-0.35,0.24,-210.45,-53.77,48.77,1.40559595901525,222.61834672820655,"1.34,-0.35,0.24,-210.45,-53.77,48.77",ziqian,fall_like,ziqian_die_data.csv
2302,2026-07-27T13:51:18.503,95.620024,0.1603,1.29,0.11,0.19,-205.69,-44.49,145.45,1.3085488145269935,255.81915233226772,"1.29,0.11,0.19,-205.69,-44.49,145.45",ziqian,fall_like,ziqian_die_data.csv
2303,2026-07-27T13:51:18.505,95.621472,1.4482,1.2,0.27,-0.16,-216.98,-34.67,217.65,1.2403628501370072,309.279568998665,"1.20,0.27,-0.16,-216.98,-34.67,217.65",ziqian,fall_like,ziqian_die_data.csv
2304,2026-07-27T13:51:18.505,95.621679,0.2072,1.14,0.03,-0.41,-210.57,-30.64,229.25,1.2118580774991763,312.7844257631764,"1.14,0.03,-0.41,-210.57,-30.64,229.25",ziqian,fall_like,ziqian_die_data.csv
2305,2026-07-27T13:51:18.505,95.621886,0.2072,1.11,-0.23,-0.33,-172.24,-28.56,179.93,1.1806354221350468,250.71317496294446,"1.11,-0.23,-0.33,-172.24,-28.56,179.93",ziqian,fall_like,ziqian_die_data.csv
2306,2026-07-27T13:51:18.506,95.622185,0.2986,0.98,-0.25,-0.27,-125.49,-21.06,125.06,1.0468046618161384,178.41319261758645,"0.98,-0.25,-0.27,-125.49,-21.06,125.06",ziqian,fall_like,ziqian_die_data.csv
2307,2026-07-27T13:51:18.564,95.680533,58.3485,0.8,-0.2,-0.35,-79.65,-13.67,95.7,0.8958236433584459,125.25766004520442,"0.80,-0.20,-0.35,-79.65,-13.67,95.70",ziqian,fall_like,ziqian_die_data.csv
2308,2026-07-27T13:51:18.683,95.799949,119.4152,0.71,-0.16,-0.38,-23.07,-10.13,76.17,0.8210359310042404,80.22911379293679,"0.71,-0.16,-0.38,-23.07,-10.13,76.17",ziqian,fall_like,ziqian_die_data.csv
2309,2026-07-27T13:51:18.683,95.800122,0.1735,0.67,-0.11,-0.36,27.04,-1.22,57.13,0.768505042273634,63.21777360837694,"0.67,-0.11,-0.36,27.04,-1.22,57.13",ziqian,fall_like,ziqian_die_data.csv
2310,2026-07-27T13:51:18.684,95.800255,0.1331,0.63,-0.11,-0.32,45.78,9.52,34.12,0.715122367151245,57.884481512750895,"0.63,-0.11,-0.32,45.78,9.52,34.12",ziqian,fall_like,ziqian_die_data.csv
2311,2026-07-27T13:51:18.804,95.920989,120.7339,0.6,-0.14,-0.31,49.19,10.44,5.92,0.6897100840208152,50.63295468368402,"0.60,-0.14,-0.31,49.19,10.44,5.92",ziqian,fall_like,ziqian_die_data.csv
2312,2026-07-27T13:51:18.804,95.921171,0.182,0.62,-0.17,-0.33,58.9,0.55,-21.73,0.7226340706055867,62.783002476785065,"0.62,-0.17,-0.33,58.90,0.55,-21.73",ziqian,fall_like,ziqian_die_data.csv
2313,2026-07-27T13:51:18.805,95.921235,0.0635,0.68,-0.15,-0.32,79.04,-12.02,-45.9,0.766355009117837,92.1879167787189,"0.68,-0.15,-0.32,79.04,-12.02,-45.90",ziqian,fall_like,ziqian_die_data.csv
2314,2026-07-27T13:51:18.864,95.980712,59.4776,0.76,-0.08,-0.27,106.02,-22.46,-72.14,0.8104936767180851,130.18783199669622,"0.76,-0.08,-0.27,106.02,-22.46,-72.14",ziqian,fall_like,ziqian_die_data.csv
2315,2026-07-27T13:51:18.864,95.980842,0.1293,0.9,-0.03,-0.21,131.41,-29.54,-104.25,0.9246621004453465,170.3210562437892,"0.90,-0.03,-0.21,131.41,-29.54,-104.25",ziqian,fall_like,ziqian_die_data.csv
2316,2026-07-27T13:51:19.104,96.221008,240.1661,1.1,-0.03,-0.16,135.25,-30.82,-141.6,1.1119802156513399,198.22460720102336,"1.10,-0.03,-0.16,135.25,-30.82,-141.60",ziqian,fall_like,ziqian_die_data.csv
2317,2026-07-27T13:51:19.104,96.221042,0.0342,1.26,-0.06,-0.13,111.39,-25.51,-169.68,1.2681088281373962,204.57222343221477,"1.26,-0.06,-0.13,111.39,-25.51,-169.68",ziqian,fall_like,ziqian_die_data.csv
2318,2026-07-27T13:51:19.105,96.221285,0.2431,1.28,-0.0,-0.13,92.35,-14.04,-168.58,1.2865846260545786,192.73001971670112,"1.28,-0.00,-0.13,92.35,-14.04,-168.58",ziqian,fall_like,ziqian_die_data.csv
2319,2026-07-27T13:51:19.105,96.221573,0.2876,1.23,0.07,-0.05,100.65,-0.85,-145.75,1.2330044606569759,177.12765876621302,"1.23,0.07,-0.05,100.65,-0.85,-145.75",ziqian,fall_like,ziqian_die_data.csv
2320,2026-07-27T13:51:19.105,96.221736,0.163,1.3,0.03,0.1,125.67,11.47,-128.72,1.3041855696180662,180.2591140552954,"1.30,0.03,0.10,125.67,11.47,-128.72",ziqian,fall_like,ziqian_die_data.csv
2321,2026-07-27T13:51:19.105,96.221946,0.21,1.41,-0.36,0.19,148.19,23.8,-132.45,1.4675830470538966,200.1742206179407,"1.41,-0.36,0.19,148.19,23.80,-132.45",ziqian,fall_like,ziqian_die_data.csv
2322,2026-07-27T13:51:19.223,96.33956,117.6141,1.19,-0.51,0.17,189.27,39.25,-107.18,1.3057947771376632,221.02318385183037,"1.19,-0.51,0.17,189.27,39.25,-107.18",ziqian,fall_like,ziqian_die_data.csv
2323,2026-07-27T13:51:19.223,96.339902,0.342,0.86,-0.05,0.14,216.86,47.18,-31.49,0.8727542609463445,224.1558210263566,"0.86,-0.05,0.14,216.86,47.18,-31.49",ziqian,fall_like,ziqian_die_data.csv
2324,2026-07-27T13:51:19.224,96.340495,0.593,0.89,0.3,0.26,147.71,30.82,20.14,0.9745255255764212,152.22922222753425,"0.89,0.30,0.26,147.71,30.82,20.14",ziqian,fall_like,ziqian_die_data.csv
2325,2026-07-27T13:51:19.283,96.399618,59.1233,1.13,0.26,0.38,15.5,6.41,17.21,1.2202049008260867,24.031691575917,"1.13,0.26,0.38,15.50,6.41,17.21",ziqian,fall_like,ziqian_die_data.csv
2326,2026-07-27T13:51:19.361,96.477216,77.5982,1.22,-0.02,0.22,-75.13,5.31,-2.56,1.2398386991863095,75.3609089647942,"1.22,-0.02,0.22,-75.13,5.31,-2.56",ziqian,fall_like,ziqian_die_data.csv
2327,2026-07-27T13:51:19.361,96.477247,0.0307,1.07,-0.19,-0.11,-64.64,28.02,-8.79,1.092291169972549,70.99798659117032,"1.07,-0.19,-0.11,-64.64,28.02,-8.79",ziqian,fall_like,ziqian_die_data.csv
2328,2026-07-27T13:51:19.403,96.520176,42.9295,0.88,-0.1,-0.25,17.33,43.03,-3.23,0.9202716990106781,46.500996763510344,"0.88,-0.10,-0.25,17.33,43.03,-3.23",ziqian,fall_like,ziqian_die_data.csv
2329,2026-07-27T13:51:19.524,96.640398,120.2217,0.86,0.11,-0.1,83.01,32.65,-0.31,0.8727542609463445,89.20077746297954,"0.86,0.11,-0.10,83.01,32.65,-0.31",ziqian,fall_like,ziqian_die_data.csv
2330,2026-07-27T13:51:19.524,96.640456,0.0583,0.98,0.2,0.13,71.17,8.06,-3.66,1.008612908900139,71.71839443266978,"0.98,0.20,0.13,71.17,8.06,-3.66",ziqian,fall_like,ziqian_die_data.csv
2331,2026-07-27T13:51:19.524,96.640563,0.1068,1.05,0.13,0.22,1.4,-12.7,-10.93,1.0806479537758815,16.814127988093823,"1.05,0.13,0.22,1.40,-12.70,-10.93",ziqian,fall_like,ziqian_die_data.csv
2332,2026-07-27T13:51:19.645,96.761758,121.1945,1.04,0.02,0.16,-62.44,-21.12,-13.61,1.0524257693538297,67.30557257761055,"1.04,0.02,0.16,-62.44,-21.12,-13.61",ziqian,fall_like,ziqian_die_data.csv
2333,2026-07-27T13:51:19.645,96.761788,0.0308,1.01,-0.0,0.06,-86.79,-22.4,-7.14,1.0117806086301517,89.91798318467781,"1.01,-0.00,0.06,-86.79,-22.40,-7.14",ziqian,fall_like,ziqian_die_data.csv
2334,2026-07-27T13:51:19.645,96.761901,0.1121,1.02,0.03,0.07,-85.27,-26.18,-4.21,1.022839185796086,89.29775697071007,"1.02,0.03,0.07,-85.27,-26.18,-4.21",ziqian,fall_like,ziqian_die_data.csv
2335,2026-07-27T13:51:19.765,96.881689,119.7882,1.1,-0.05,0.19,-92.96,-35.83,-10.62,1.1174077143102243,100.1904930619667,"1.10,-0.05,0.19,-92.96,-35.83,-10.62",ziqian,fall_like,ziqian_die_data.csv
2336,2026-07-27T13:51:19.765,96.881826,0.1369,1.18,-0.1,0.29,-119.75,-46.51,-3.85,1.2192210628101863,128.52262485648197,"1.18,-0.10,0.29,-119.75,-46.51,-3.85",ziqian,fall_like,ziqian_die_data.csv
2337,2026-07-27T13:51:19.765,96.881938,0.1119,1.18,0.03,0.26,-154.11,-52.55,37.9,1.2086769626331098,167.17596896683446,"1.18,0.03,0.26,-154.11,-52.55,37.90",ziqian,fall_like,ziqian_die_data.csv
2338,2026-07-27T13:51:19.883,96.999489,117.5516,1.08,0.02,0.11,-208.5,-54.93,101.56,1.0857716150277645,238.3358732964889,"1.08,0.02,0.11,-208.50,-54.93,101.56",ziqian,fall_like,ziqian_die_data.csv
2339,2026-07-27T13:51:19.883,96.99975,0.2609,1.1,-0.03,-0.05,-256.84,-57.8,171.63,1.101544370418187,314.26816972133844,"1.10,-0.03,-0.05,-256.84,-57.80,171.63",ziqian,fall_like,ziqian_die_data.csv
2340,2026-07-27T13:51:19.884,97.000282,0.5323,1.3,0.04,-0.32,-217.65,-48.71,213.93,1.3394028520202577,309.0472965421312,"1.30,0.04,-0.32,-217.65,-48.71,213.93",ziqian,fall_like,ziqian_die_data.csv
2341,2026-07-27T13:51:20.125,97.24174,241.4574,1.3,-0.01,-0.43,-126.28,-16.72,188.42,1.3693063937629153,227.43854818389954,"1.30,-0.01,-0.43,-126.28,-16.72,188.42",ziqian,fall_like,ziqian_die_data.csv
2342,2026-07-27T13:51:20.125,97.241925,0.1855,1.04,-0.13,-0.16,-61.65,15.14,123.29,1.0602358228243376,138.67359590058953,"1.04,-0.13,-0.16,-61.65,15.14,123.29",ziqian,fall_like,ziqian_die_data.csv
2343,2026-07-27T13:51:20.125,97.241945,0.0193,0.52,0.07,-0.07,16.11,9.7,49.68,0.5293392107146419,53.1199068146773,"0.52,0.07,-0.07,16.11,9.70,49.68",ziqian,fall_like,ziqian_die_data.csv
2344,2026-07-27T13:51:20.125,97.242037,0.0924,0.49,0.06,-0.19,9.95,-0.85,28.99,0.5289612462175277,30.661785662286533,"0.49,0.06,-0.19,9.95,-0.85,28.99",ziqian,fall_like,ziqian_die_data.csv
2345,2026-07-27T13:51:20.126,97.242196,0.1587,0.49,0.06,-0.19,-11.05,-1.89,-2.26,0.5289612462175277,11.436004547043519,"0.49,0.06,-0.19,-11.05,-1.89,-2.26",ziqian,fall_like,ziqian_die_data.csv
2346,2026-07-27T13:51:20.186,97.303161,60.9653,0.64,0.05,-0.22,-35.34,0.06,-45.47,0.6786015030929419,57.5885413949685,"0.64,0.05,-0.22,-35.34,0.06,-45.47",ziqian,fall_like,ziqian_die_data.csv
2347,2026-07-27T13:51:20.187,97.303272,0.1109,0.87,0.06,-0.19,-59.81,7.26,-92.65,0.8925245094673872,110.5168141053659,"0.87,0.06,-0.19,-59.81,7.26,-92.65",ziqian,fall_like,ziqian_die_data.csv
2348,2026-07-27T13:51:20.364,97.480196,176.9243,1.08,0.04,-0.13,-58.23,28.69,-129.88,1.0885311203635843,145.1987031622528,"1.08,0.04,-0.13,-58.23,28.69,-129.88",ziqian,fall_like,ziqian_die_data.csv
2349,2026-07-27T13:51:20.364,97.48048,0.2842,1.19,-0.01,-0.08,-3.54,62.01,-143.74,1.1927279656317278,156.5853099751059,"1.19,-0.01,-0.08,-3.54,62.01,-143.74",ziqian,fall_like,ziqian_die_data.csv
2350,2026-07-27T13:51:20.364,97.480504,0.0234,1.35,0.09,-0.35,79.22,67.32,-161.5,1.3975335416368369,192.06780261147364,"1.35,0.09,-0.35,79.22,67.32,-161.50",ziqian,fall_like,ziqian_die_data.csv
2351,2026-07-27T13:51:20.424,97.540742,60.238,1.37,-0.16,-0.6,-20.32,32.29,-114.87,1.5041608956491324,121.03992481821857,"1.37,-0.16,-0.60,-20.32,32.29,-114.87",ziqian,fall_like,ziqian_die_data.csv
2352,2026-07-27T13:51:20.424,97.540773,0.0309,1.14,-0.62,-0.62,-20.32,32.29,-114.87,1.4381933110677438,121.03992481821857,"1.14,-0.62,-0.62,-20.32,32.29,-114.87",ziqian,fall_like,ziqian_die_data.csv
2353,2026-07-27T13:51:20.604,97.720216,179.4433,0.89,-0.47,-0.44,-6.96,2.93,-9.03,1.098453458276681,11.771465499248595,"0.89,-0.47,-0.44,-6.96,2.93,-9.03",ziqian,fall_like,ziqian_die_data.csv
2354,2026-07-27T13:51:20.604,97.720444,0.2281,0.84,0.1,-0.23,170.1,-12.82,46.14,0.8766413177577247,176.71237081766517,"0.84,0.10,-0.23,170.10,-12.82,46.14",ziqian,fall_like,ziqian_die_data.csv
2355,2026-07-27T13:51:20.604,97.720519,0.0752,0.95,0.44,-0.07,266.91,-8.12,46.26,1.0492854711659738,271.01083022639517,"0.95,0.44,-0.07,266.91,-8.12,46.26",ziqian,fall_like,ziqian_die_data.csv
2356,2026-07-27T13:51:20.605,97.72169,1.1703,1.08,0.47,0.05,224.24,-0.43,41.81,1.1788977903109328,228.1048850857868,"1.08,0.47,0.05,224.24,-0.43,41.81",ziqian,fall_like,ziqian_die_data.csv
2357,2026-07-27T13:51:20.783,97.899484,177.794,1.17,0.38,0.19,149.05,-0.55,37.17,1.2447489706764172,153.6157996431357,"1.17,0.38,0.19,149.05,-0.55,37.17",ziqian,fall_like,ziqian_die_data.csv
2358,2026-07-27T13:51:20.794,97.910983,11.4998,1.13,0.34,0.27,124.27,7.81,22.71,1.2105370708904373,126.56924231423683,"1.13,0.34,0.27,124.27,7.81,22.71",ziqian,fall_like,ziqian_die_data.csv
2359,2026-07-27T13:51:20.794,97.911114,0.1305,1.03,0.31,0.18,133.54,26.12,-14.95,1.090596167240652,136.8893293869175,"1.03,0.31,0.18,133.54,26.12,-14.95",ziqian,fall_like,ziqian_die_data.csv
2360,2026-07-27T13:51:20.796,97.912239,1.1249,0.96,0.23,0.03,108.58,38.76,-67.14,0.987623410010111,133.41564226131806,"0.96,0.23,0.03,108.58,38.76,-67.14",ziqian,fall_like,ziqian_die_data.csv
2361,2026-07-27T13:51:20.796,97.912346,0.1068,1.0,-0.17,0.03,37.84,31.68,-95.89,1.014790618797789,107.84423999454029,"1.00,-0.17,0.03,37.84,31.68,-95.89",ziqian,fall_like,ziqian_die_data.csv
2362,2026-07-27T13:51:21.204,98.320786,408.4404,1.07,-0.56,0.02,-6.53,11.72,-62.38,1.2078493283518437,63.80645500260926,"1.07,-0.56,0.02,-6.53,11.72,-62.38",ziqian,fall_like,ziqian_die_data.csv
2363,2026-07-27T13:51:21.205,98.321453,0.6674,1.02,-0.3,-0.1,56.09,-1.22,14.28,1.0678951259369995,57.892097042687965,"1.02,-0.30,-0.10,56.09,-1.22,14.28",ziqian,fall_like,ziqian_die_data.csv
2364,2026-07-27T13:51:21.205,98.321828,0.3746,0.94,0.21,-0.13,157.17,-5.07,54.38,0.9719053451854249,166.38899663138784,"0.94,0.21,-0.13,157.17,-5.07,54.38",ziqian,fall_like,ziqian_die_data.csv
2365,2026-07-27T13:51:21.205,98.322073,0.2453,0.95,0.39,-0.03,154.66,-14.04,44.19,1.0273752965688827,161.460810415407,"0.95,0.39,-0.03,154.66,-14.04,44.19",ziqian,fall_like,ziqian_die_data.csv
2366,2026-07-27T13:51:21.206,98.322213,0.1398,1.04,0.27,0.17,53.89,-27.77,21.0,1.087841900277793,64.15843670165289,"1.04,0.27,0.17,53.89,-27.77,21.00",ziqian,fall_like,ziqian_die_data.csv
2367,2026-07-27T13:51:21.206,98.322389,0.1758,1.12,-0.1,0.36,-44.86,-32.9,-11.96,1.1806777714516354,56.90229520854146,"1.12,-0.10,0.36,-44.86,-32.90,-11.96",ziqian,fall_like,ziqian_die_data.csv
2368,2026-07-27T13:51:21.208,98.324716,2.3269,1.16,-0.29,0.42,-71.47,-28.5,-39.0,1.2673200069437869,86.26245359366959,"1.16,-0.29,0.42,-71.47,-28.50,-39.00",ziqian,fall_like,ziqian_die_data.csv
2369,2026-07-27T13:51:21.208,98.325007,0.2911,1.2,-0.23,0.4,-79.96,-25.76,-3.3,1.285651585772755,84.07180978187634,"1.20,-0.23,0.40,-79.96,-25.76,-3.30",ziqian,fall_like,ziqian_die_data.csv
2370,2026-07-27T13:51:21.209,98.325375,0.3676,1.24,-0.1,0.33,-151.25,-24.96,84.35,1.2870508925446578,174.9699591358471,"1.24,-0.10,0.33,-151.25,-24.96,84.35",ziqian,fall_like,ziqian_die_data.csv
2371,2026-07-27T13:51:21.209,98.325656,0.2811,1.3,0.14,0.03,-217.41,-11.23,161.32,1.3078608488673404,270.9563865274262,"1.30,0.14,0.03,-217.41,-11.23,161.32",ziqian,fall_like,ziqian_die_data.csv
2372,2026-07-27T13:51:21.209,98.326038,0.3825,1.31,0.11,-0.26,-187.93,19.29,179.44,1.3400746247877393,260.5542219961135,"1.31,0.11,-0.26,-187.93,19.29,179.44",ziqian,fall_like,ziqian_die_data.csv
2373,2026-07-27T13:51:21.263,98.379644,53.6056,1.19,-0.12,-0.22,-123.78,42.48,152.04,1.2161003248087716,200.60458718583678,"1.19,-0.12,-0.22,-123.78,42.48,152.04",ziqian,fall_like,ziqian_die_data.csv
2374,2026-07-27T13:51:21.323,98.43953,59.8864,0.95,-0.17,-0.03,-93.99,42.05,129.39,0.9655568341635825,165.3604992130829,"0.95,-0.17,-0.03,-93.99,42.05,129.39",ziqian,fall_like,ziqian_die_data.csv
2375,2026-07-27T13:51:21.384,98.50028,60.7503,0.72,-0.07,0.01,-79.9,32.35,106.51,0.7234638899074369,137.02157713294648,"0.72,-0.07,0.01,-79.90,32.35,106.51",ziqian,fall_like,ziqian_die_data.csv
2376,2026-07-27T13:51:21.384,98.500466,0.1853,0.62,-0.0,-0.1,-73.0,27.28,76.05,0.6280127387243033,108.88893837300463,"0.62,-0.00,-0.10,-73.00,27.28,76.05",ziqian,fall_like,ziqian_die_data.csv
2377,2026-07-27T13:51:21.445,98.561271,60.805,0.65,0.02,-0.24,-74.71,23.25,46.69,0.6931810730249348,91.11587512612716,"0.65,0.02,-0.24,-74.71,23.25,46.69",ziqian,fall_like,ziqian_die_data.csv
2378,2026-07-27T13:51:21.504,98.620903,59.6322,0.71,0.04,-0.32,-72.27,16.24,15.38,0.7798076685952762,75.65206474379929,"0.71,0.04,-0.32,-72.27,16.24,15.38",ziqian,fall_like,ziqian_die_data.csv
