packet_number,timestamp,elapsed_seconds,interval_ms,Xg,Yg,Zg,Xdeg,Ydeg,Zdeg,acceleration_magnitude_g,gyroscope_magnitude_dps,raw_payload,worker,work_state,source_file
346,2026-07-27T13:47:23.276,13.862391,0.7376,0.24,1.2,0.1,-202.27,-120.06,-514.28,1.2278436382536662,565.5187661784531,"0.24,1.20,0.10,-202.27,-120.06,-514.28",pierre,normal_work,(normal) P motion_data.csv
347,2026-07-27T13:47:23.277,13.863202,0.8106,0.38,1.01,-0.12,-38.02,-27.71,-336.36,1.0857716150277645,339.6342357595889,"0.38,1.01,-0.12,-38.02,-27.71,-336.36",pierre,normal_work,(normal) P motion_data.csv
348,2026-07-27T13:47:23.331,13.917051,53.8487,0.64,0.47,-0.17,99.18,34.79,-101.68,0.8120344820264717,146.2389787300226,"0.64,0.47,-0.17,99.18,34.79,-101.68",pierre,normal_work,(normal) P motion_data.csv
349,2026-07-27T13:47:23.391,13.977412,60.3618,0.73,0.18,-0.18,110.05,47.49,-2.26,0.7731106001084191,119.88081664720173,"0.73,0.18,-0.18,110.05,47.49,-2.26",pierre,normal_work,(normal) P motion_data.csv
350,2026-07-27T13:47:23.632,14.217989,240.5769,0.68,0.14,-0.16,57.25,41.2,5.74,0.7124605252222751,70.76687148659322,"0.68,0.14,-0.16,57.25,41.20,5.74",pierre,normal_work,(normal) P motion_data.csv
351,2026-07-27T13:47:23.632,14.218186,0.1969,0.58,0.37,-0.22,-1.53,36.44,5.92,0.722288031189774,36.9494370728432,"0.58,0.37,-0.22,-1.53,36.44,5.92",pierre,normal_work,(normal) P motion_data.csv
352,2026-07-27T13:47:23.633,14.219146,0.9599,0.49,0.81,-0.44,-31.25,49.62,23.25,1.0439348638684312,63.08145052232074,"0.49,0.81,-0.44,-31.25,49.62,23.25",pierre,normal_work,(normal) P motion_data.csv
353,2026-07-27T13:47:23.634,14.220319,1.1725,0.47,1.17,-0.67,-25.09,70.98,39.55,1.4278305221559036,85.04040804229481,"0.47,1.17,-0.67,-25.09,70.98,39.55",pierre,normal_work,(normal) P motion_data.csv
354,2026-07-27T13:47:23.635,14.221094,0.7755,0.49,1.25,-0.69,-4.46,67.63,29.66,1.5095363526593188,73.98259322300078,"0.49,1.25,-0.69,-4.46,67.63,29.66",pierre,normal_work,(normal) P motion_data.csv
355,2026-07-27T13:47:23.636,14.221837,0.743,0.44,0.96,-0.46,-24.48,30.94,9.4,1.1518680479985544,40.55753937309314,"0.44,0.96,-0.46,-24.48,30.94,9.40",pierre,normal_work,(normal) P motion_data.csv
356,2026-07-27T13:47:23.692,14.278085,56.2479,0.76,0.7,-0.21,-24.48,30.94,9.4,1.054371850914088,40.55753937309314,"0.76,0.70,-0.21,-24.48,30.94,9.40",pierre,normal_work,(normal) P motion_data.csv
357,2026-07-27T13:47:23.693,14.278844,0.7594,1.05,0.64,-0.04,-51.94,76.17,52.86,1.2303251602726817,106.2723487084011,"1.05,0.64,-0.04,-51.94,76.17,52.86",pierre,normal_work,(normal) P motion_data.csv
358,2026-07-27T13:47:23.752,14.338149,59.3043,0.92,0.41,-0.0,-60.0,38.51,57.19,1.0072239075796403,91.39866629223863,"0.92,0.41,-0.00,-60.00,38.51,57.19",pierre,normal_work,(normal) P motion_data.csv
359,2026-07-27T13:47:23.991,14.577242,239.0928,0.86,0.27,0.09,-31.25,13.49,67.32,0.905869747811461,75.4355685336831,"0.86,0.27,0.09,-31.25,13.49,67.32",pierre,normal_work,(normal) P motion_data.csv
360,2026-07-27T13:47:23.992,14.577852,0.6104,0.78,0.54,0.31,-17.7,19.04,58.11,0.9980480950335009,63.659906534647064,"0.78,0.54,0.31,-17.70,19.04,58.11",pierre,normal_work,(normal) P motion_data.csv
361,2026-07-27T13:47:23.992,14.578228,0.3761,0.71,0.76,0.32,-52.19,15.44,29.6,1.08816359064251,61.95441630747561,"0.71,0.76,0.32,-52.19,15.44,29.60",pierre,normal_work,(normal) P motion_data.csv
362,2026-07-27T13:47:23.993,14.579106,0.8776,0.83,0.66,0.13,-66.53,9.09,9.89,1.068363234110946,67.87253568270454,"0.83,0.66,0.13,-66.53,9.09,9.89",pierre,normal_work,(normal) P motion_data.csv
363,2026-07-27T13:47:23.994,14.580018,0.9129,0.94,0.5,0.03,-49.8,-2.44,11.84,1.0651291001564083,51.24626035136612,"0.94,0.50,0.03,-49.80,-2.44,11.84",pierre,normal_work,(normal) P motion_data.csv
364,2026-07-27T13:47:23.994,14.58058,0.5612,0.92,0.45,0.08,-33.63,-16.72,21.91,1.027277956543408,43.48083945831773,"0.92,0.45,0.08,-33.63,-16.72,21.91",pierre,normal_work,(normal) P motion_data.csv
365,2026-07-27T13:47:24.053,14.639319,58.7393,0.78,0.53,0.17,-41.5,-24.17,27.04,0.9582275303913993,55.11443095959533,"0.78,0.53,0.17,-41.50,-24.17,27.04",pierre,normal_work,(normal) P motion_data.csv
366,2026-07-27T13:47:24.054,14.639974,0.6554,0.66,0.59,0.19,-58.35,-18.8,28.2,0.9054280755532159,67.47890411084045,"0.66,0.59,0.19,-58.35,-18.80,28.20",pierre,normal_work,(normal) P motion_data.csv
367,2026-07-27T13:47:24.172,14.758261,118.2865,0.67,0.65,0.05,-54.87,-4.21,31.25,0.934826187052973,63.285096981832936,"0.67,0.65,0.05,-54.87,-4.21,31.25",pierre,normal_work,(normal) P motion_data.csv
368,2026-07-27T13:47:24.172,14.758607,0.3466,0.71,0.76,0.06,-33.81,2.81,34.91,1.0417773274553446,48.679773006866,"0.71,0.76,0.06,-33.81,2.81,34.91",pierre,normal_work,(normal) P motion_data.csv
369,2026-07-27T13:47:24.173,14.759272,0.6649,0.76,0.81,-0.01,-10.13,-1.59,31.92,1.110765501804949,33.526577516949146,"0.76,0.81,-0.01,-10.13,-1.59,31.92",pierre,normal_work,(normal) P motion_data.csv
370,2026-07-27T13:47:24.231,14.8176,58.3271,0.8,0.87,-0.14,-10.13,-1.59,31.92,1.1901680553602505,33.526577516949146,"0.80,0.87,-0.14,-10.13,-1.59,31.92",pierre,normal_work,(normal) P motion_data.csv
371,2026-07-27T13:47:24.351,14.937643,120.043,0.79,1.0,-0.23,57.92,-21.67,-2.01,1.2949903474543738,61.87370523897854,"0.79,1.00,-0.23,57.92,-21.67,-2.01",pierre,normal_work,(normal) P motion_data.csv
372,2026-07-27T13:47:24.352,14.938484,0.8412,0.86,0.92,-0.25,108.09,-44.13,-33.57,1.2839392508993561,121.48189124309846,"0.86,0.92,-0.25,108.09,-44.13,-33.57",pierre,normal_work,(normal) P motion_data.csv
373,2026-07-27T13:47:24.353,14.93903,0.5466,1.06,0.65,-0.08,172.61,-65.43,-65.25,1.2459935794377113,195.78779200961435,"1.06,0.65,-0.08,172.61,-65.43,-65.25",pierre,normal_work,(normal) P motion_data.csv
374,2026-07-27T13:47:24.411,14.99742,58.3899,1.07,0.57,0.11,125.37,-111.88,-76.97,1.2173331507849443,184.82194728981727,"1.07,0.57,0.11,125.37,-111.88,-76.97",pierre,normal_work,(normal) P motion_data.csv
375,2026-07-27T13:47:24.412,14.997883,0.4631,0.86,0.64,0.14,-18.07,-143.55,-87.04,1.0811105401391663,168.84634731020984,"0.86,0.64,0.14,-18.07,-143.55,-87.04",pierre,normal_work,(normal) P motion_data.csv
376,2026-07-27T13:47:24.471,15.057301,59.4173,0.71,0.74,0.05,-65.8,-103.7,-134.58,1.0267424214475604,182.19524252844803,"0.71,0.74,0.05,-65.80,-103.70,-134.58",pierre,normal_work,(normal) P motion_data.csv
377,2026-07-27T13:47:24.652,15.237871,180.5703,0.61,0.81,-0.07,-9.03,-24.6,-197.27,1.0164152694642086,199.0028989738592,"0.61,0.81,-0.07,-9.03,-24.60,-197.27",pierre,normal_work,(normal) P motion_data.csv
378,2026-07-27T13:47:24.652,15.238505,0.6345,0.6,0.69,-0.06,54.69,39.86,-193.05,0.9163514609580757,204.56812606073314,"0.60,0.69,-0.06,54.69,39.86,-193.05",pierre,normal_work,(normal) P motion_data.csv
379,2026-07-27T13:47:24.653,15.239021,0.5161,0.65,0.4,-0.03,84.96,75.01,-107.79,0.7638062581571324,156.40775492282984,"0.65,0.40,-0.03,84.96,75.01,-107.79",pierre,normal_work,(normal) P motion_data.csv
380,2026-07-27T13:47:24.653,15.239402,0.38,0.6,0.19,-0.1,73.0,92.71,-22.09,0.6372597586541928,120.05045689209183,"0.60,0.19,-0.10,73.00,92.71,-22.09",pierre,normal_work,(normal) P motion_data.csv
381,2026-07-27T13:47:24.654,15.239978,0.5763,0.52,0.41,-0.31,26.37,98.94,25.76,0.7311634564172365,105.58445955726629,"0.52,0.41,-0.31,26.37,98.94,25.76",pierre,normal_work,(normal) P motion_data.csv
382,2026-07-27T13:47:24.711,15.297536,57.5584,0.58,0.82,-0.56,-8.06,106.87,51.51,1.149956520917204,118.90937978141169,"0.58,0.82,-0.56,-8.06,106.87,51.51",pierre,normal_work,(normal) P motion_data.csv
383,2026-07-27T13:47:24.772,15.35855,61.0133,0.6,1.17,-0.68,-12.02,93.81,41.44,1.4803040228277433,103.2573004682962,"0.60,1.17,-0.68,-12.02,93.81,41.44",pierre,normal_work,(normal) P motion_data.csv
384,2026-07-27T13:47:24.773,15.359196,0.6469,0.36,1.14,-0.53,-14.16,37.54,-1.4,1.3077079184588583,40.146197827440645,"0.36,1.14,-0.53,-14.16,37.54,-1.40",pierre,normal_work,(normal) P motion_data.csv
385,2026-07-27T13:47:24.951,15.537532,178.3354,0.39,0.87,-0.17,-42.66,-14.22,-11.54,0.9684523736353792,46.42473047848527,"0.39,0.87,-0.17,-42.66,-14.22,-11.54",pierre,normal_work,(normal) P motion_data.csv
386,2026-07-27T13:47:24.952,15.538069,0.5376,0.76,0.89,0.06,-67.08,2.81,31.01,1.1718788333270638,73.95432779763466,"0.76,0.89,0.06,-67.08,2.81,31.01",pierre,normal_work,(normal) P motion_data.csv
387,2026-07-27T13:47:24.952,15.538596,0.5261,0.87,0.72,0.0,-57.25,59.02,61.1,1.1292918134831227,102.44087514268902,"0.87,0.72,0.00,-57.25,59.02,61.10",pierre,normal_work,(normal) P motion_data.csv
388,2026-07-27T13:47:24.953,15.539209,0.613,0.9,0.33,-0.1,-50.29,61.22,52.19,0.9637945839233587,94.8723805962515,"0.90,0.33,-0.10,-50.29,61.22,52.19",pierre,normal_work,(normal) P motion_data.csv
389,2026-07-27T13:47:25.011,15.597677,58.468,0.84,0.46,0.08,-31.19,27.53,47.85,0.961041102138717,63.40614717832964,"0.84,0.46,0.08,-31.19,27.53,47.85",pierre,normal_work,(normal) P motion_data.csv
390,2026-07-27T13:47:25.012,15.598278,0.6013,0.63,0.84,0.38,8.97,25.33,56.4,1.1166467659918244,62.47423308853019,"0.63,0.84,0.38,8.97,25.33,56.40",pierre,normal_work,(normal) P motion_data.csv
391,2026-07-27T13:47:25.251,15.837622,239.3446,0.63,0.85,0.33,-2.32,30.52,43.4,1.108286966448672,53.107558784037515,"0.63,0.85,0.33,-2.32,30.52,43.40",pierre,normal_work,(normal) P motion_data.csv
392,2026-07-27T13:47:25.252,15.838362,0.7399,0.82,0.63,0.09,-62.13,10.38,15.99,1.0379788051786027,64.98893290399528,"0.82,0.63,0.09,-62.13,10.38,15.99",pierre,normal_work,(normal) P motion_data.csv
393,2026-07-27T13:47:25.253,15.83887,0.5074,0.92,0.49,-0.0,-80.26,-8.79,5.74,1.0423531071570709,80.94367980268751,"0.92,0.49,-0.00,-80.26,-8.79,5.74",pierre,normal_work,(normal) P motion_data.csv
394,2026-07-27T13:47:25.253,15.839673,0.803,0.81,0.56,0.07,-53.16,-17.27,16.24,0.987218314254755,58.20632353962926,"0.81,0.56,0.07,-53.16,-17.27,16.24",pierre,normal_work,(normal) P motion_data.csv
395,2026-07-27T13:47:25.254,15.839974,0.301,0.59,0.7,0.16,-36.74,-25.76,31.31,0.9293546147730691,54.714909302675444,"0.59,0.70,0.16,-36.74,-25.76,31.31",pierre,normal_work,(normal) P motion_data.csv
396,2026-07-27T13:47:25.254,15.84069,0.7167,0.53,0.76,0.13,-43.88,-24.41,37.96,0.9356281312572854,62.946517775012786,"0.53,0.76,0.13,-43.88,-24.41,37.96",pierre,normal_work,(normal) P motion_data.csv
397,2026-07-27T13:47:25.611,16.197457,356.7665,0.62,0.74,0.07,-52.12,-11.9,36.62,0.9679359482941007,64.8006851815627,"0.62,0.74,0.07,-52.12,-11.90,36.62",pierre,normal_work,(normal) P motion_data.csv
398,2026-07-27T13:47:25.612,16.19821,0.7533,0.71,0.74,0.1,-39.49,0.67,33.81,1.0303882763308208,51.9906251164573,"0.71,0.74,0.10,-39.49,0.67,33.81",pierre,normal_work,(normal) P motion_data.csv
399,2026-07-27T13:47:25.613,16.198746,0.5354,0.75,0.76,0.11,-14.1,2.38,30.64,1.0734057946554973,33.81248290202895,"0.75,0.76,0.11,-14.10,2.38,30.64",pierre,normal_work,(normal) P motion_data.csv
400,2026-07-27T13:47:25.613,16.199123,0.3772,0.73,0.8,0.02,6.16,-6.65,24.78,1.0831897340724754,26.38591480316724,"0.73,0.80,0.02,6.16,-6.65,24.78",pierre,normal_work,(normal) P motion_data.csv
401,2026-07-27T13:47:25.614,16.200183,1.0599,0.65,0.89,-0.08,20.39,-16.42,18.13,1.1049886877249016,31.844393541092913,"0.65,0.89,-0.08,20.39,-16.42,18.13",pierre,normal_work,(normal) P motion_data.csv
402,2026-07-27T13:47:25.614,16.200476,0.293,0.58,1.0,-0.18,35.22,-27.1,7.45,1.1699572641767733,45.059526184814686,"0.58,1.00,-0.18,35.22,-27.10,7.45",pierre,normal_work,(normal) P motion_data.csv
403,2026-07-27T13:47:25.616,16.201971,1.4949,0.61,0.97,-0.28,85.14,-36.87,-19.04,1.17957619508025,94.7139804886269,"0.61,0.97,-0.28,85.14,-36.87,-19.04",pierre,normal_work,(normal) P motion_data.csv
404,2026-07-27T13:47:25.616,16.202557,0.5865,0.85,0.88,-0.12,179.26,-38.76,-60.3,1.2293494214420895,193.06106598690477,"0.85,0.88,-0.12,179.26,-38.76,-60.30",pierre,normal_work,(normal) P motion_data.csv
405,2026-07-27T13:47:25.617,16.203069,0.5121,1.06,0.85,0.17,175.9,-72.14,-88.56,1.3693063937629153,209.73283767688835,"1.06,0.85,0.17,175.90,-72.14,-88.56",pierre,normal_work,(normal) P motion_data.csv
406,2026-07-27T13:47:25.851,16.437382,234.3125,0.9,0.91,0.23,10.93,-133.36,-99.73,1.3003845585056752,166.88447321425681,"0.90,0.91,0.23,10.93,-133.36,-99.73",pierre,normal_work,(normal) P motion_data.csv
407,2026-07-27T13:47:25.852,16.438335,0.9529,0.6,1.02,0.16,-93.99,-113.71,-115.17,1.1941524190822543,187.1582568309504,"0.60,1.02,0.16,-93.99,-113.71,-115.17",pierre,normal_work,(normal) P motion_data.csv
408,2026-07-27T13:47:25.853,16.439056,0.7211,0.56,0.9,0.11,-17.94,2.14,-127.99,1.0656922632730332,129.25890027383025,"0.56,0.90,0.11,-17.94,2.14,-127.99",pierre,normal_work,(normal) P motion_data.csv
409,2026-07-27T13:47:25.853,16.439645,0.5888,0.7,0.6,0.09,91.13,111.69,-125.18,0.9263368717696602,190.91716895030683,"0.70,0.60,0.09,91.13,111.69,-125.18",pierre,normal_work,(normal) P motion_data.csv
410,2026-07-27T13:47:25.854,16.440092,0.4471,0.76,0.36,0.06,120.48,162.66,-107.18,0.8430895563343197,229.0442280434065,"0.76,0.36,0.06,120.48,162.66,-107.18",pierre,normal_work,(normal) P motion_data.csv
411,2026-07-27T13:47:25.855,16.440845,0.7536,0.7,0.3,-0.09,89.23,167.42,-74.04,0.7668767828015136,203.65011883129358,"0.70,0.30,-0.09,89.23,167.42,-74.04",pierre,normal_work,(normal) P motion_data.csv
412,2026-07-27T13:47:25.972,16.558028,117.1832,0.68,0.43,-0.28,41.14,146.12,-30.82,0.8518802732778827,154.89811619254766,"0.68,0.43,-0.28,41.14,146.12,-30.82",pierre,normal_work,(normal) P motion_data.csv
413,2026-07-27T13:47:25.972,16.558645,0.6161,0.75,0.45,-0.37,7.75,104.43,5.68,0.9496841580230767,104.87111041654894,"0.75,0.45,-0.37,7.75,104.43,5.68",pierre,normal_work,(normal) P motion_data.csv
414,2026-07-27T13:47:25.973,16.5592,0.5556,0.74,0.42,-0.32,-13.37,39.73,27.22,0.9090654541890809,49.98157860652262,"0.74,0.42,-0.32,-13.37,39.73,27.22",pierre,normal_work,(normal) P motion_data.csv
415,2026-07-27T13:47:26.211,16.797045,237.8448,0.49,0.81,-0.27,-37.29,-29.24,33.02,0.9844287683728061,57.75674938914066,"0.49,0.81,-0.27,-37.29,-29.24,33.02",pierre,normal_work,(normal) P motion_data.csv
416,2026-07-27T13:47:26.215,16.80136,4.3155,0.14,1.33,-0.25,-43.21,-54.93,24.29,1.3605146085213493,73.98927692578161,"0.14,1.33,-0.25,-43.21,-54.93,24.29",pierre,normal_work,(normal) P motion_data.csv
417,2026-07-27T13:47:26.215,16.801688,0.3276,0.02,1.42,-0.16,-36.07,-28.38,17.4,1.4291256067959877,49.08390061924582,"0.02,1.42,-0.16,-36.07,-28.38,17.40",pierre,normal_work,(normal) P motion_data.csv
418,2026-07-27T13:47:26.216,16.802453,0.7652,0.37,1.41,-0.04,-45.53,18.68,26.49,1.4582866659199758,55.88956432107876,"0.37,1.41,-0.04,-45.53,18.68,26.49",pierre,normal_work,(normal) P motion_data.csv
419,2026-07-27T13:47:26.216,16.802546,0.093,0.95,1.07,-0.12,-75.2,59.08,29.3,1.435896932234344,100.01988002392325,"0.95,1.07,-0.12,-75.20,59.08,29.30",pierre,normal_work,(normal) P motion_data.csv
420,2026-07-27T13:47:26.217,16.802928,0.3823,1.24,0.18,-0.35,-82.52,57.07,23.19,1.3009611831257688,102.97723729057796,"1.24,0.18,-0.35,-82.52,57.07,23.19",pierre,normal_work,(normal) P motion_data.csv
421,2026-07-27T13:47:26.272,16.858361,55.4326,1.15,-0.08,-0.06,-65.12,-7.75,43.4,1.1543396380615194,78.63991925224745,"1.15,-0.08,-0.06,-65.12,-7.75,43.40",pierre,normal_work,(normal) P motion_data.csv
422,2026-07-27T13:47:26.571,17.157507,299.1461,0.88,0.52,0.63,-58.78,-74.71,82.52,1.200708124399931,125.88178144592646,"0.88,0.52,0.63,-58.78,-74.71,82.52",pierre,normal_work,(normal) P motion_data.csv
423,2026-07-27T13:47:26.572,17.157855,0.3477,0.64,0.97,0.58,-67.99,-61.95,82.82,1.2988071450373224,123.77235151680685,"0.64,0.97,0.58,-67.99,-61.95,82.82",pierre,normal_work,(normal) P motion_data.csv
424,2026-07-27T13:47:26.572,17.158303,0.4481,0.64,0.9,0.1,-139.59,-37.41,33.63,1.108873302050329,148.37740090728101,"0.64,0.90,0.10,-139.59,-37.41,33.63",pierre,normal_work,(normal) P motion_data.csv
425,2026-07-27T13:47:26.573,17.159171,0.8677,0.78,0.7,0.01,-182.25,-46.14,-4.88,1.0480935072788116,188.06322474104286,"0.78,0.70,0.01,-182.25,-46.14,-4.88",pierre,normal_work,(normal) P motion_data.csv
426,2026-07-27T13:47:26.574,17.159784,0.6129,0.78,0.64,0.14,-104.0,-43.27,-6.1,1.0186265262597476,112.80737076982159,"0.78,0.64,0.14,-104.00,-43.27,-6.10",pierre,normal_work,(normal) P motion_data.csv
427,2026-07-27T13:47:26.575,17.1609,1.116,0.66,0.66,0.27,-29.85,-39.18,9.22,0.9716480844420988,50.11090998974176,"0.66,0.66,0.27,-29.85,-39.18,9.22",pierre,normal_work,(normal) P motion_data.csv
428,2026-07-27T13:47:26.575,17.161355,0.4559,0.62,0.69,0.25,-20.69,-32.84,21.0,0.960728889958036,44.13096078718432,"0.62,0.69,0.25,-20.69,-32.84,21.00",pierre,normal_work,(normal) P motion_data.csv
429,2026-07-27T13:47:26.576,17.162053,0.6976,0.66,0.65,0.14,-23.93,-15.08,26.43,0.9368564457802486,38.7117062398443,"0.66,0.65,0.14,-23.93,-15.08,26.43",pierre,normal_work,(normal) P motion_data.csv
430,2026-07-27T13:47:26.691,17.277481,115.4282,0.65,0.6,0.13,-18.68,-2.69,29.6,0.8940917178902844,35.10467917528944,"0.65,0.60,0.13,-18.68,-2.69,29.60",pierre,normal_work,(normal) P motion_data.csv
431,2026-07-27T13:47:26.692,17.278055,0.5741,0.62,0.62,0.24,-18.49,-7.93,29.6,0.9090654541890809,35.7900125733423,"0.62,0.62,0.24,-18.49,-7.93,29.60",pierre,normal_work,(normal) P motion_data.csv
432,2026-07-27T13:47:27.111,17.69707,419.0148,0.7,0.65,0.26,-5.37,-0.49,27.22,0.99,27.748971152098594,"0.70,0.65,0.26,-5.37,-0.49,27.22",pierre,normal_work,(normal) P motion_data.csv
433,2026-07-27T13:47:27.112,17.697982,0.9117,0.82,0.67,0.09,23.93,9.58,26.79,1.0627323275406653,37.17694715815165,"0.82,0.67,0.09,23.93,9.58,26.79",pierre,normal_work,(normal) P motion_data.csv
434,2026-07-27T13:47:27.112,17.69869,0.7084,0.82,0.73,-0.06,25.45,-14.22,22.4,1.099499886311954,36.76507717930156,"0.82,0.73,-0.06,25.45,-14.22,22.40",pierre,normal_work,(normal) P motion_data.csv
435,2026-07-27T13:47:27.114,17.699888,1.198,0.71,0.86,-0.04,9.64,-63.66,-6.96,1.1159301053381434,64.76084310754455,"0.71,0.86,-0.04,9.64,-63.66,-6.96",pierre,normal_work,(normal) P motion_data.csv
436,2026-07-27T13:47:27.114,17.700415,0.5262,0.59,1.06,-0.06,67.38,-80.81,-63.42,1.2146192819151194,122.85119820335494,"0.59,1.06,-0.06,67.38,-80.81,-63.42",pierre,normal_work,(normal) P motion_data.csv
437,2026-07-27T13:47:27.116,17.702284,1.8697,0.56,1.12,-0.14,185.91,-45.23,-98.45,1.2600000000000002,215.17593615458026,"0.56,1.12,-0.14,185.91,-45.23,-98.45",pierre,normal_work,(normal) P motion_data.csv
438,2026-07-27T13:47:27.117,17.703202,0.9179,0.78,0.93,-0.01,183.59,-44.8,-92.22,1.213836891843381,210.27804569188862,"0.78,0.93,-0.01,183.59,-44.80,-92.22",pierre,normal_work,(normal) P motion_data.csv
439,2026-07-27T13:47:27.118,17.703959,0.7564,1.01,0.71,0.15,47.06,-93.87,-86.91,1.2436639417463224,136.3068912417857,"1.01,0.71,0.15,47.06,-93.87,-86.91",pierre,normal_work,(normal) P motion_data.csv
440,2026-07-27T13:47:27.118,17.704639,0.6802,0.9,0.74,0.12,-32.71,-92.53,-98.21,1.1713240371477058,138.84145310389113,"0.90,0.74,0.12,-32.71,-92.53,-98.21",pierre,normal_work,(normal) P motion_data.csv
441,2026-07-27T13:47:27.119,17.704876,0.2368,0.66,0.86,0.09,-18.55,-28.32,-105.1,1.0877959367454908,110.4180007969715,"0.66,0.86,0.09,-18.55,-28.32,-105.10",pierre,normal_work,(normal) P motion_data.csv
442,2026-07-27T13:47:27.119,17.705344,0.4687,0.53,0.71,0.05,16.91,47.55,-97.47,0.8874119674649424,109.76042775062423,"0.53,0.71,0.05,16.91,47.55,-97.47",pierre,normal_work,(normal) P motion_data.csv
443,2026-07-27T13:47:27.120,17.706134,0.7896,0.55,0.54,0.04,41.75,104.68,-74.58,0.771816040258299,135.14119024190958,"0.55,0.54,0.04,41.75,104.68,-74.58",pierre,normal_work,(normal) P motion_data.csv
444,2026-07-27T13:47:27.291,17.877575,171.4408,0.56,0.48,-0.01,42.79,129.21,-43.09,0.7376313442364011,142.76889121934093,"0.56,0.48,-0.01,42.79,129.21,-43.09",pierre,normal_work,(normal) P motion_data.csv
445,2026-07-27T13:47:27.292,17.877786,0.2115,0.61,0.56,-0.14,24.6,123.84,-12.82,0.8398214095865858,126.90885705891453,"0.61,0.56,-0.14,24.60,123.84,-12.82",pierre,normal_work,(normal) P motion_data.csv
446,2026-07-27T13:47:27.292,17.878508,0.7219,0.66,0.68,-0.32,7.02,104.06,7.87,1.0001999800039991,104.59302510205927,"0.66,0.68,-0.32,7.02,104.06,7.87",pierre,normal_work,(normal) P motion_data.csv
447,2026-07-27T13:47:27.293,17.878947,0.4394,0.61,0.76,-0.41,6.59,69.03,10.62,1.0572606112023657,70.15235847781598,"0.61,0.76,-0.41,6.59,69.03,10.62",pierre,normal_work,(normal) P motion_data.csv
448,2026-07-27T13:47:27.531,18.117487,238.5398,0.4,0.79,-0.3,7.63,13.49,-5.07,0.9349331526906082,16.30649870450429,"0.40,0.79,-0.30,7.63,13.49,-5.07",pierre,normal_work,(normal) P motion_data.csv
449,2026-07-27T13:47:27.535,18.120885,3.3974,0.1,0.96,-0.14,-3.66,-28.38,-22.83,0.9752948272189287,36.6064051772364,"0.10,0.96,-0.14,-3.66,-28.38,-22.83",pierre,normal_work,(normal) P motion_data.csv
450,2026-07-27T13:47:27.535,18.121414,0.5291,-0.04,1.11,-0.03,2.32,-17.7,-30.7,1.111125555461668,35.512848379143,"-0.04,1.11,-0.03,2.32,-17.70,-30.70",pierre,normal_work,(normal) P motion_data.csv
451,2026-07-27T13:47:27.536,18.121743,0.3292,0.05,1.03,0.01,12.94,33.14,-26.61,1.0312613635737546,44.42741608511573,"0.05,1.03,0.01,12.94,33.14,-26.61",pierre,normal_work,(normal) P motion_data.csv
452,2026-07-27T13:47:27.536,18.122236,0.4932,0.43,1.06,0.03,-33.75,76.9,-13.31,1.1442901729893515,85.02839878534701,"0.43,1.06,0.03,-33.75,76.90,-13.31",pierre,normal_work,(normal) P motion_data.csv
453,2026-07-27T13:47:27.539,18.125192,2.9554,1.28,1.05,-0.15,-123.54,79.28,-0.85,1.6623477373882998,146.79295793736156,"1.28,1.05,-0.15,-123.54,79.28,-0.85",pierre,normal_work,(normal) P motion_data.csv
454,2026-07-27T13:47:27.891,18.477554,352.3623,1.69,0.55,-0.42,-143.37,43.95,12.57,1.8261982367749674,150.48110944567097,"1.69,0.55,-0.42,-143.37,43.95,12.57",pierre,normal_work,(normal) P motion_data.csv
455,2026-07-27T13:47:27.892,18.478268,0.7145,1.21,0.37,-0.01,-95.28,-31.43,49.99,1.2653458025377884,112.09426122687995,"1.21,0.37,-0.01,-95.28,-31.43,49.99",pierre,normal_work,(normal) P motion_data.csv
456,2026-07-27T13:47:27.892,18.478681,0.4124,0.55,0.89,0.65,-37.72,-71.72,87.1,1.2317061337835418,118.96624227065423,"0.55,0.89,0.65,-37.72,-71.72,87.10",pierre,normal_work,(normal) P motion_data.csv
457,2026-07-27T13:47:27.893,18.479049,0.3686,0.24,1.15,0.68,-26.79,-52.8,59.14,1.3573871960498227,83.68442925658273,"0.24,1.15,0.68,-26.79,-52.80,59.14",pierre,normal_work,(normal) P motion_data.csv
458,2026-07-27T13:47:27.894,18.47972,0.6702,0.41,0.89,0.18,-112.73,-82.64,-7.39,0.9962931295557548,139.9715492519819,"0.41,0.89,0.18,-112.73,-82.64,-7.39",pierre,normal_work,(normal) P motion_data.csv
459,2026-07-27T13:47:27.895,18.48076,1.0402,0.68,0.66,-0.05,-141.3,-97.53,-31.62,0.9489467845985886,174.57839299294744,"0.68,0.66,-0.05,-141.30,-97.53,-31.62",pierre,normal_work,(normal) P motion_data.csv
460,2026-07-27T13:47:27.895,18.48141,0.6507,0.72,0.63,0.13,-65.37,-52.55,-11.17,0.9655050491841045,84.61387770336495,"0.72,0.63,0.13,-65.37,-52.55,-11.17",pierre,normal_work,(normal) P motion_data.csv
461,2026-07-27T13:47:27.896,18.482305,0.8948,0.59,0.69,0.27,-23.32,-38.57,9.28,0.9471536306217697,46.01723264169631,"0.59,0.69,0.27,-23.32,-38.57,9.28",pierre,normal_work,(normal) P motion_data.csv
