packet_number,timestamp,elapsed_seconds,interval_ms,Xg,Yg,Zg,Xdeg,Ydeg,Zdeg,acceleration_magnitude_g,gyroscope_magnitude_dps,raw_payload,worker,work_state,source_file
1589,2026-07-27T13:21:00.787,63.613671,0.6784,0.49,-0.42,-0.09,-59.2,1.28,-13.85,0.6516133823057964,60.81201279352625,"0.49,-0.42,-0.09,-59.20,1.28,-13.85",hong_jean,near_miss,(near miss) HJ motion_data.csv
1590,2026-07-27T13:21:00.845,63.670973,57.3021,0.74,-0.57,-0.19,-102.54,-22.71,-53.77,0.9532051195833979,117.98901898058142,"0.74,-0.57,-0.19,-102.54,-22.71,-53.77",hong_jean,near_miss,(near miss) HJ motion_data.csv
1591,2026-07-27T13:21:00.965,63.791397,120.424,1.03,-0.91,-0.34,-237.61,2.14,26.55,1.4158389738949835,239.09829401315267,"1.03,-0.91,-0.34,-237.61,2.14,26.55",hong_jean,near_miss,(near miss) HJ motion_data.csv
1592,2026-07-27T13:21:00.966,63.792092,0.6949,1.25,-1.13,-0.51,-461.0,171.51,185.0,1.7605396899814556,525.5108753394168,"1.25,-1.13,-0.51,-461.00,171.51,185.00",hong_jean,near_miss,(near miss) HJ motion_data.csv
1593,2026-07-27T13:21:00.966,63.792727,0.635,1.34,-0.64,-0.57,-603.03,363.34,229.0,1.5906288064787462,740.3392036762608,"1.34,-0.64,-0.57,-603.03,363.34,229.00",hong_jean,near_miss,(near miss) HJ motion_data.csv
1594,2026-07-27T13:21:01.085,63.911299,118.5717,1.48,0.12,-0.62,-464.11,318.05,23.01,1.6090991268408543,563.101549189842,"1.48,0.12,-0.62,-464.11,318.05,23.01",hong_jean,near_miss,(near miss) HJ motion_data.csv
1595,2026-07-27T13:21:01.086,63.911922,0.6236,1.08,0.36,-0.61,-282.35,153.93,-220.09,1.2915494570476191,389.68650926096996,"1.08,0.36,-0.61,-282.35,153.93,-220.09",hong_jean,near_miss,(near miss) HJ motion_data.csv
1596,2026-07-27T13:21:01.086,63.912339,0.4165,0.26,-0.07,-0.5,-304.69,117.86,-268.01,0.5678908345800273,422.5592689789209,"0.26,-0.07,-0.50,-304.69,117.86,-268.01",hong_jean,near_miss,(near miss) HJ motion_data.csv
1597,2026-07-27T13:21:01.265,64.091591,179.2525,-0.1,-0.24,-0.32,-296.08,153.56,-209.1,0.412310562561766,393.6582909072283,"-0.10,-0.24,-0.32,-296.08,153.56,-209.1",hong_jean,near_miss,(near miss) HJ motion_data.csv
1598,2026-07-27T13:21:01.266,64.092189,0.5979,0.07,0.03,-0.21,-299.93,79.96,-83.68,0.22338307903688676,321.48708978744384,"0.07,0.03,-0.21,-299.93,79.96,-83.68",hong_jean,near_miss,(near miss) HJ motion_data.csv
1599,2026-07-27T13:21:01.266,64.092636,0.4463,0.62,-0.02,-0.62,-441.53,-115.23,88.81,0.877040477971228,464.88053293292455,"0.62,-0.02,-0.62,-441.53,-115.23,88.81",hong_jean,near_miss,(near miss) HJ motion_data.csv
1600,2026-07-27T13:21:01.267,64.093232,0.5966,1.12,-0.45,-1.04,-483.83,-268.49,182.07,1.593267083699403,582.5185266581656,"1.12,-0.45,-1.04,-483.83,-268.49,182.07",hong_jean,near_miss,(near miss) HJ motion_data.csv
1601,2026-07-27T13:21:01.267,64.093661,0.4288,1.11,-0.53,-0.85,-285.46,-251.59,106.69,1.4951588544365444,395.180586314662,"1.11,-0.53,-0.85,-285.46,-251.59,106.69",hong_jean,near_miss,(near miss) HJ motion_data.csv
1602,2026-07-27T13:21:01.565,64.391039,297.3776,0.9,0.05,-0.82,-24.6,-155.21,-18.55,1.2185647295076285,158.23844855154516,"0.90,0.05,-0.82,-24.60,-155.21,-18.55",hong_jean,near_miss,(near miss) HJ motion_data.csv
1603,2026-07-27T13:21:01.565,64.391479,0.4409,0.9,0.83,-1.05,150.94,-67.2,43.21,1.6128856128070583,170.78005650543625,"0.90,0.83,-1.05,150.94,-67.20,43.21",hong_jean,near_miss,(near miss) HJ motion_data.csv
1604,2026-07-27T13:21:01.565,64.39173,0.2503,1.13,1.04,-0.99,156.31,-7.75,145.45,1.8271836251455407,213.65528568233455,"1.13,1.04,-0.99,156.31,-7.75,145.45",hong_jean,near_miss,(near miss) HJ motion_data.csv
1605,2026-07-27T13:21:01.567,64.392842,1.1118,1.4,0.22,-0.88,-41.38,-20.51,163.02,1.6681726529349412,169.43578400090107,"1.40,0.22,-0.88,-41.38,-20.51,163.02",hong_jean,near_miss,(near miss) HJ motion_data.csv
1606,2026-07-27T13:21:01.567,64.393653,0.8112,1.26,-0.81,-0.6,-234.19,57.37,189.33,1.6135984630632245,306.5650369823669,"1.26,-0.81,-0.60,-234.19,57.37,189.33",hong_jean,near_miss,(near miss) HJ motion_data.csv
1607,2026-07-27T13:21:01.568,64.394731,1.078,0.86,-1.02,-0.23,-204.41,195.86,159.91,1.3538463723776046,325.13965584037885,"0.86,-1.02,-0.23,-204.41,195.86,159.91",hong_jean,near_miss,(near miss) HJ motion_data.csv
1608,2026-07-27T13:21:01.569,64.395358,0.6271,0.68,-0.62,0.05,-42.05,176.57,53.71,0.9215747392371386,189.28795920501653,"0.68,-0.62,0.05,-42.05,176.57,53.71",hong_jean,near_miss,(near miss) HJ motion_data.csv
1609,2026-07-27T13:21:01.746,64.571758,176.4003,0.64,-0.17,0.41,-0.18,92.29,-21.42,0.7788452991448301,94.7433000269676,"0.64,-0.17,0.41,-0.18,92.29,-21.42",hong_jean,near_miss,(near miss) HJ motion_data.csv
1610,2026-07-27T13:21:01.746,64.572322,0.5639,0.67,0.1,0.5,-71.53,82.64,-45.96,0.841961994391671,118.56741584432041,"0.67,0.10,0.50,-71.53,82.64,-45.96",hong_jean,near_miss,(near miss) HJ motion_data.csv
1611,2026-07-27T13:21:01.746,64.572628,0.3055,0.75,0.19,0.3,-129.58,117.98,-81.36,0.8298192574289898,193.2089708062232,"0.75,0.19,0.30,-129.58,117.98,-81.36",hong_jean,near_miss,(near miss) HJ motion_data.csv
1612,2026-07-27T13:21:01.747,64.573436,0.8088,0.8,0.33,0.15,-146.12,157.71,-131.59,0.8782938005018595,252.07028107256122,"0.80,0.33,0.15,-146.12,157.71,-131.59",hong_jean,near_miss,(near miss) HJ motion_data.csv
1613,2026-07-27T13:21:01.805,64.631359,57.9227,0.84,0.38,0.1,-149.48,169.43,-116.15,0.9273618495495703,254.05042373513177,"0.84,0.38,0.10,-149.48,169.43,-116.15",hong_jean,near_miss,(near miss) HJ motion_data.csv
1614,2026-07-27T13:21:01.806,64.631959,0.6002,1.07,0.35,0.01,-135.07,119.14,-42.66,1.1258330249197703,185.08949213826267,"1.07,0.35,0.01,-135.07,119.14,-42.66",hong_jean,near_miss,(near miss) HJ motion_data.csv
1615,2026-07-27T13:21:01.987,64.812848,180.8889,1.4,0.46,0.06,-122.68,54.14,-20.69,1.4748559251669295,135.6819741159451,"1.40,0.46,0.06,-122.68,54.14,-20.69",hong_jean,near_miss,(near miss) HJ motion_data.csv
1616,2026-07-27T13:21:01.987,64.813228,0.3802,1.46,0.42,0.29,-139.34,46.81,-27.65,1.546641522784126,149.57049909657988,"1.46,0.42,0.29,-139.34,46.81,-27.65",hong_jean,near_miss,(near miss) HJ motion_data.csv
1617,2026-07-27T13:21:01.990,64.815981,2.7526,1.18,0.03,0.48,-131.9,83.13,9.4,1.274244874425634,156.19400404625014,"1.18,0.03,0.48,-131.90,83.13,9.40",hong_jean,near_miss,(near miss) HJ motion_data.csv
1618,2026-07-27T13:21:02.045,64.870775,54.7936,0.87,-0.45,0.75,-98.45,129.39,79.96,1.2336531116971254,181.1843707387588,"0.87,-0.45,0.75,-98.45,129.39,79.96",hong_jean,near_miss,(near miss) HJ motion_data.csv
1619,2026-07-27T13:21:02.045,64.871506,0.7312,0.57,-0.7,0.86,-140.81,186.46,111.57,1.2467958934805647,258.92595968732064,"0.57,-0.70,0.86,-140.81,186.46,111.57",hong_jean,near_miss,(near miss) HJ motion_data.csv
1620,2026-07-27T13:21:02.046,64.871817,0.3108,0.55,-0.58,0.66,-179.44,155.33,49.8,1.0365809182114052,242.49981958756175,"0.55,-0.58,0.66,-179.44,155.33,49.80",hong_jean,near_miss,(near miss) HJ motion_data.csv
1621,2026-07-27T13:21:02.285,65.111337,239.5203,0.73,-0.35,0.53,-109.92,39.25,-64.58,0.9676259607927021,133.39244843693362,"0.73,-0.35,0.53,-109.92,39.25,-64.58",hong_jean,near_miss,(near miss) HJ motion_data.csv
1622,2026-07-27T13:21:02.286,65.111944,0.6068,0.65,-0.2,0.47,-4.21,-0.06,-155.7,0.8266801074176153,155.7569186264289,"0.65,-0.20,0.47,-4.21,-0.06,-155.70",hong_jean,near_miss,(near miss) HJ motion_data.csv
1623,2026-07-27T13:21:02.286,65.112333,0.3892,0.65,0.0,0.41,24.78,-0.43,-221.19,0.768505042273634,222.57414360163222,"0.65,0.00,0.41,24.78,-0.43,-221.19",hong_jean,near_miss,(near miss) HJ motion_data.csv
1624,2026-07-27T13:21:02.287,65.113017,0.6839,0.84,0.19,0.4,-77.64,-25.45,-267.4,0.9495788540189803,279.60406309637204,"0.84,0.19,0.40,-77.64,-25.45,-267.40",hong_jean,near_miss,(near miss) HJ motion_data.csv
1625,2026-07-27T13:21:02.287,65.113657,0.6401,0.83,0.19,0.55,-224.43,-12.88,-207.7,1.0136567466356647,306.0621003979421,"0.83,0.19,0.55,-224.43,-12.88,-207.70",hong_jean,near_miss,(near miss) HJ motion_data.csv
1626,2026-07-27T13:21:02.288,65.114555,0.8982,0.67,0.13,0.88,-210.75,70.19,-125.98,1.1136426715962353,255.3686727067359,"0.67,0.13,0.88,-210.75,70.19,-125.98",hong_jean,near_miss,(near miss) HJ motion_data.csv
1627,2026-07-27T13:21:02.466,65.291759,177.2043,0.5,0.2,1.08,18.62,164.18,-118.59,1.2068139873236472,203.3847705704633,"0.50,0.20,1.08,18.62,164.18,-118.59",hong_jean,near_miss,(near miss) HJ motion_data.csv
1628,2026-07-27T13:21:02.467,65.292976,1.2167,0.46,0.35,0.9,214.42,187.56,-89.23,1.0696261028976435,298.5241747329687,"0.46,0.35,0.90,214.42,187.56,-89.23",hong_jean,near_miss,(near miss) HJ motion_data.csv
1629,2026-07-27T13:21:02.468,65.29418,1.2042,0.55,0.51,0.64,211.43,144.59,-33.02,0.9860020283954795,258.26194725510766,"0.55,0.51,0.64,211.43,144.59,-33.02",hong_jean,near_miss,(near miss) HJ motion_data.csv
1630,2026-07-27T13:21:02.468,65.294505,0.3247,0.5,0.71,0.55,77.39,49.26,-34.55,1.0279105019407089,98.02786440599426,"0.50,0.71,0.55,77.39,49.26,-34.55",hong_jean,near_miss,(near miss) HJ motion_data.csv
1631,2026-07-27T13:21:02.525,65.350968,56.4627,0.23,0.72,0.48,-67.38,-52.25,-101.38,0.8953770155638349,132.46898240720353,"0.23,0.72,0.48,-67.38,-52.25,-101.38",hong_jean,near_miss,(near miss) HJ motion_data.csv
1632,2026-07-27T13:21:02.525,65.351571,0.6032,-0.2,0.47,0.59,-132.14,-108.95,-157.41,0.7803845206050668,232.61339213381504,"-0.20,0.47,0.59,-132.14,-108.95,-157.41",hong_jean,near_miss,(near miss) HJ motion_data.csv
1633,2026-07-27T13:21:02.586,65.411858,60.2873,-0.58,0.2,0.94,-116.33,-119.32,-159.61,1.1224972160321822,230.74939523214357,"-0.58,0.20,0.94,-116.33,-119.32,-159.61",hong_jean,near_miss,(near miss) HJ motion_data.csv
1634,2026-07-27T13:21:02.586,65.41235,0.4922,-0.63,0.02,1.17,-85.88,-91.8,-122.99,1.3289845747788045,175.86686583890668,"-0.63,0.02,1.17,-85.88,-91.80,-122.99",hong_jean,near_miss,(near miss) HJ motion_data.csv
1635,2026-07-27T13:21:02.645,65.471318,58.9673,-0.31,-0.14,1.19,-84.53,-53.96,-77.82,1.237659080684176,126.93681459686941,"-0.31,-0.14,1.19,-84.53,-53.96,-77.82",hong_jean,near_miss,(near miss) HJ motion_data.csv
1636,2026-07-27T13:21:02.765,65.591491,120.1738,0.17,-0.17,1.16,-110.66,-27.4,-41.93,1.184651847590675,121.46818719319063,"0.17,-0.17,1.16,-110.66,-27.40,-41.93",hong_jean,near_miss,(near miss) HJ motion_data.csv
1637,2026-07-27T13:21:02.766,65.591904,0.4124,0.55,0.04,1.08,-132.39,0.98,-19.41,1.212641744292188,133.808895817879,"0.55,0.04,1.08,-132.39,0.98,-19.41",hong_jean,near_miss,(near miss) HJ motion_data.csv
1638,2026-07-27T13:21:02.767,65.593022,1.1181,0.74,0.26,0.98,-138.67,27.34,-15.26,1.2552290627610563,142.16086697822294,"0.74,0.26,0.98,-138.67,27.34,-15.26",hong_jean,near_miss,(near miss) HJ motion_data.csv
1639,2026-07-27T13:21:02.886,65.711824,118.8021,0.75,0.34,0.92,-131.71,32.78,-26.31,1.2347064428438042,138.25436195650394,"0.75,0.34,0.92,-131.71,32.78,-26.31",hong_jean,near_miss,(near miss) HJ motion_data.csv
1640,2026-07-27T13:21:03.005,65.83094,119.1161,0.69,0.27,0.92,-114.99,17.64,-44.31,1.1812705024675763,124.48793435510125,"0.69,0.27,0.92,-114.99,17.64,-44.31",hong_jean,near_miss,(near miss) HJ motion_data.csv
1641,2026-07-27T13:21:03.065,65.891686,60.7461,0.65,0.19,0.99,-93.32,-1.04,-55.85,1.199458211026962,108.76086842242479,"0.65,0.19,0.99,-93.32,-1.04,-55.85",hong_jean,near_miss,(near miss) HJ motion_data.csv
1642,2026-07-27T13:21:03.066,65.89239,0.7038,0.61,0.16,0.9,-71.17,-8.91,-57.25,1.0989540481748998,91.77210632866613,"0.61,0.16,0.90,-71.17,-8.91,-57.25",hong_jean,near_miss,(near miss) HJ motion_data.csv
1643,2026-07-27T13:21:03.067,65.893028,0.6381,0.45,0.16,0.62,-10.5,-33.63,-70.01,0.7826237921249264,78.37491307810173,"0.45,0.16,0.62,-10.50,-33.63,-70.01",hong_jean,near_miss,(near miss) HJ motion_data.csv
1644,2026-07-27T13:21:03.067,65.893604,0.5762,0.29,0.21,0.36,161.99,-506.9,-135.5,0.5077400909914441,549.1344280774972,"0.29,0.21,0.36,161.99,-506.90,-135.50",hong_jean,near_miss,(near miss) HJ motion_data.csv
1645,2026-07-27T13:21:03.068,65.894095,0.4903,0.15,0.14,0.1,62.56,-852.6,-96.31,0.22825424421026655,860.3000230733462,"0.15,0.14,0.10,62.56,-852.60,-96.31",hong_jean,near_miss,(near miss) HJ motion_data.csv
1646,2026-07-27T13:21:03.068,65.894408,0.3135,0.02,0.03,-0.11,-28.08,-988.22,-64.03,0.11575836902790225,990.690211771571,"0.02,0.03,-0.11,-28.08,-988.22,-64.03",hong_jean,near_miss,(near miss) HJ motion_data.csv
1647,2026-07-27T13:21:03.365,66.191294,296.8862,-0.02,-0.01,-0.16,-51.27,-968.69,-63.6,0.16155494421403513,972.1285352256665,"-0.02,-0.01,-0.16,-51.27,-968.69,-63.60",hong_jean,near_miss,(near miss) HJ motion_data.csv
1648,2026-07-27T13:21:03.366,66.192362,1.0673,-0.01,-0.0,-0.12,-38.7,-915.89,-77.58,0.12041594578792295,919.9841512221827,"-0.01,-0.00,-0.12,-38.70,-915.89,-77.58",hong_jean,near_miss,(near miss) HJ motion_data.csv
1649,2026-07-27T13:21:03.367,66.19301,0.6482,0.01,0.01,-0.09,-26.31,-886.47,-89.66,0.09110433579144299,891.3810591436189,"0.01,0.01,-0.09,-26.31,-886.47,-89.66",hong_jean,near_miss,(near miss) HJ motion_data.csv
1650,2026-07-27T13:21:03.367,66.193454,0.4443,0.01,0.02,-0.06,-25.94,-881.96,-97.35,0.06403124237432849,887.6955264616354,"0.01,0.02,-0.06,-25.94,-881.96,-97.35",hong_jean,near_miss,(near miss) HJ motion_data.csv
1651,2026-07-27T13:21:03.368,66.193905,0.4509,0.01,0.03,-0.05,-48.1,-897.46,-100.1,0.05916079783099616,904.3052977838845,"0.01,0.03,-0.05,-48.10,-897.46,-100.10",hong_jean,near_miss,(near miss) HJ motion_data.csv
1652,2026-07-27T13:21:03.368,66.194373,0.4678,0.11,0.19,0.43,-366.82,-835.02,-54.99,0.4828043081829324,913.6953611023753,"0.11,0.19,0.43,-366.82,-835.02,-54.99",hong_jean,near_miss,(near miss) HJ motion_data.csv
1653,2026-07-27T13:21:03.370,66.195781,1.4083,0.57,-0.15,1.4,-1132.45,-354.61,54.93,1.5190128373387763,1187.9429950548974,"0.57,-0.15,1.40,-1132.45,-354.61,54.93",hong_jean,near_miss,(near miss) HJ motion_data.csv
1654,2026-07-27T13:21:03.485,66.311287,115.5061,0.53,-0.27,-0.55,-1751.04,245.54,145.39,0.8101234473831751,1774.1390095761944,"0.53,-0.27,-0.55,-1751.04,245.54,145.39",hong_jean,near_miss,(near miss) HJ motion_data.csv
1655,2026-07-27T13:21:03.486,66.311895,0.6073,0.67,0.38,-1.53,-1471.37,265.32,159.67,1.7129506706265654,1503.601971334169,"0.67,0.38,-1.53,-1471.37,265.32,159.67",hong_jean,near_miss,(near miss) HJ motion_data.csv
1656,2026-07-27T13:21:03.486,66.31235,0.4549,0.72,0.5,-1.35,-412.11,-85.39,117.8,1.6096272860510288,437.038836031765,"0.72,0.50,-1.35,-412.11,-85.39,117.80",hong_jean,near_miss,(near miss) HJ motion_data.csv
1657,2026-07-27T13:21:03.725,66.551241,238.8918,0.3,0.18,-1.02,392.58,-237.37,63.66,1.0783320453366858,463.1589024298248,"0.30,0.18,-1.02,392.58,-237.37,63.66",hong_jean,near_miss,(near miss) HJ motion_data.csv
1658,2026-07-27T13:21:03.725,66.551562,0.3209,-0.24,-0.02,-0.9,393.07,-135.93,19.78,0.9316651759081693,416.37992050530005,"-0.24,-0.02,-0.90,393.07,-135.93,19.78",hong_jean,near_miss,(near miss) HJ motion_data.csv
1659,2026-07-27T13:21:03.726,66.552162,0.5995,-0.43,0.01,-0.92,89.11,-11.96,-4.82,1.0155786527886455,90.03813691986302,"-0.43,0.01,-0.92,89.11,-11.96,-4.82",hong_jean,near_miss,(near miss) HJ motion_data.csv
1660,2026-07-27T13:21:03.727,66.552681,0.5194,-0.38,0.06,-0.95,-58.41,35.52,-6.29,1.0249390225764652,68.65102038571604,"-0.38,0.06,-0.95,-58.41,35.52,-6.29",hong_jean,near_miss,(near miss) HJ motion_data.csv
1661,2026-07-27T13:21:03.727,66.553675,0.9939,-0.28,0.08,-0.97,-56.52,25.02,-1.71,1.012768482921936,61.833930006105874,"-0.28,0.08,-0.97,-56.52,25.02,-1.71",hong_jean,near_miss,(near miss) HJ motion_data.csv
1662,2026-07-27T13:21:03.729,66.555167,1.4916,-0.24,0.07,-0.97,-15.62,4.33,0.67,1.0016985574512924,16.222891234302224,"-0.24,0.07,-0.97,-15.62,4.33,0.67",hong_jean,near_miss,(near miss) HJ motion_data.csv
1663,2026-07-27T13:21:03.845,66.671465,116.2979,-0.25,0.07,-0.96,7.63,-4.64,0.73,0.9944847912361455,8.959877231301776,"-0.25,0.07,-0.96,7.63,-4.64,0.73",hong_jean,near_miss,(near miss) HJ motion_data.csv
1664,2026-07-27T13:21:03.846,66.672492,1.0271,-0.26,0.06,-0.96,9.52,-4.09,0.12,0.996393496566492,10.362089557613368,"-0.26,0.06,-0.96,9.52,-4.09,0.12",hong_jean,near_miss,(near miss) HJ motion_data.csv
1665,2026-07-27T13:21:03.905,66.730977,58.4855,-0.27,0.06,-0.96,4.03,-1.16,-0.24,0.9990495483208027,4.200488066879848,"-0.27,0.06,-0.96,4.03,-1.16,-0.24",hong_jean,near_miss,(near miss) HJ motion_data.csv
1666,2026-07-27T13:21:03.905,66.731601,0.6235,-0.27,0.06,-0.96,0.31,0.31,-0.31,0.9990495483208027,0.536935750346352,"-0.27,0.06,-0.96,0.31,0.31,-0.31",hong_jean,near_miss,(near miss) HJ motion_data.csv
1667,2026-07-27T13:21:03.906,66.732641,1.0405,-0.27,0.06,-0.96,-0.31,0.43,-0.18,0.9990495483208027,0.5598214000911361,"-0.27,0.06,-0.96,-0.31,0.43,-0.18",hong_jean,near_miss,(near miss) HJ motion_data.csv
1668,2026-07-27T13:21:04.025,66.850894,118.2532,-0.26,0.06,-0.96,0.37,0.0,-0.12,0.996393496566492,0.3889730067755345,"-0.26,0.06,-0.96,0.37,0.00,-0.12",hong_jean,near_miss,(near miss) HJ motion_data.csv
1669,2026-07-27T13:21:04.084,66.910576,59.6821,-0.26,0.06,-0.96,0.92,-0.24,-0.12,0.996393496566492,0.9583318840568752,"-0.26,0.06,-0.96,0.92,-0.24,-0.12",hong_jean,near_miss,(near miss) HJ motion_data.csv
1670,2026-07-27T13:21:04.205,67.030869,120.2922,-0.26,0.06,-0.96,1.04,-0.24,-0.12,0.996393496566492,1.0740577265678042,"-0.26,0.06,-0.96,1.04,-0.24,-0.12",hong_jean,near_miss,(near miss) HJ motion_data.csv
1671,2026-07-27T13:21:04.206,67.031808,0.9396,-0.26,0.06,-0.96,0.92,-0.24,-0.06,0.996393496566492,0.9526804291051644,"-0.26,0.06,-0.96,0.92,-0.24,-0.06",hong_jean,near_miss,(near miss) HJ motion_data.csv
1672,2026-07-27T13:21:04.206,67.032098,0.2895,-0.26,0.06,-0.96,0.73,-0.24,-0.06,0.996393496566492,0.7707788269017254,"-0.26,0.06,-0.96,0.73,-0.24,-0.06",hong_jean,near_miss,(near miss) HJ motion_data.csv
1673,2026-07-27T13:21:04.207,67.033056,0.9578,-0.27,0.06,-0.96,0.67,-0.24,-0.06,0.9990495483208027,0.7142128534267639,"-0.27,0.06,-0.96,0.67,-0.24,-0.06",hong_jean,near_miss,(near miss) HJ motion_data.csv
1674,2026-07-27T13:21:04.208,67.033799,0.7431,-0.27,0.06,-0.96,0.67,-0.24,-0.06,0.9990495483208027,0.7142128534267639,"-0.27,0.06,-0.96,0.67,-0.24,-0.06",hong_jean,near_miss,(near miss) HJ motion_data.csv
1675,2026-07-27T13:21:04.325,67.151709,117.9108,-0.27,0.06,-0.96,0.67,-0.24,-0.06,0.9990495483208027,0.7142128534267639,"-0.27,0.06,-0.96,0.67,-0.24,-0.06",hong_jean,near_miss,(near miss) HJ motion_data.csv
1676,2026-07-27T13:21:04.327,67.152801,1.0916,-0.26,0.06,-0.96,0.67,-0.18,-0.06,0.996393496566492,0.6963476143421474,"-0.26,0.06,-0.96,0.67,-0.18,-0.06",hong_jean,near_miss,(near miss) HJ motion_data.csv
1677,2026-07-27T13:21:04.327,67.153551,0.7498,-0.26,0.06,-0.96,0.67,-0.18,-0.06,0.996393496566492,0.6963476143421474,"-0.26,0.06,-0.96,0.67,-0.18,-0.06",hong_jean,near_miss,(near miss) HJ motion_data.csv
1678,2026-07-27T13:21:04.626,67.451791,298.2402,-0.26,0.05,-0.96,0.67,-0.18,-0.06,0.9958413528268446,0.6963476143421474,"-0.26,0.05,-0.96,0.67,-0.18,-0.06",hong_jean,near_miss,(near miss) HJ motion_data.csv
1679,2026-07-27T13:21:04.626,67.452599,0.8076,-0.27,0.05,-0.96,0.67,-0.18,-0.06,0.9984988733093293,0.6963476143421474,"-0.27,0.05,-0.96,0.67,-0.18,-0.06",hong_jean,near_miss,(near miss) HJ motion_data.csv
1680,2026-07-27T13:21:04.626,67.452664,0.0652,-0.27,0.05,-0.96,0.67,-0.24,-0.06,0.9984988733093293,0.7142128534267639,"-0.27,0.05,-0.96,0.67,-0.24,-0.06",hong_jean,near_miss,(near miss) HJ motion_data.csv
1681,2026-07-27T13:21:04.626,67.452697,0.0331,-0.27,0.05,-0.96,0.67,-0.24,-0.12,0.9984988733093293,0.7217340230306453,"-0.27,0.05,-0.96,0.67,-0.24,-0.12",hong_jean,near_miss,(near miss) HJ motion_data.csv
1682,2026-07-27T13:21:04.632,67.458332,5.6347,-0.27,0.05,-0.96,0.67,-0.18,-0.06,0.9984988733093293,0.6963476143421474,"-0.27,0.05,-0.96,0.67,-0.18,-0.06",hong_jean,near_miss,(near miss) HJ motion_data.csv
1683,2026-07-27T13:21:04.633,67.459091,0.7592,-0.27,0.05,-0.96,0.61,-0.18,-0.06,0.9984988733093293,0.6388270501473775,"-0.27,0.05,-0.96,0.61,-0.18,-0.06",hong_jean,near_miss,(near miss) HJ motion_data.csv
1684,2026-07-27T13:21:04.634,67.460199,1.1078,-0.27,0.05,-0.96,0.61,-0.18,-0.06,0.9984988733093293,0.6388270501473775,"-0.27,0.05,-0.96,0.61,-0.18,-0.06",hong_jean,near_miss,(near miss) HJ motion_data.csv
1685,2026-07-27T13:21:04.634,67.460522,0.3234,-0.27,0.05,-0.96,0.55,-0.18,-0.06,0.9984988733093293,0.5818075283115542,"-0.27,0.05,-0.96,0.55,-0.18,-0.06",hong_jean,near_miss,(near miss) HJ motion_data.csv
1686,2026-07-27T13:21:04.745,67.571053,110.5315,-0.27,0.05,-0.96,0.55,-0.18,-0.06,0.9984988733093293,0.5818075283115542,"-0.27,0.05,-0.96,0.55,-0.18,-0.06",hong_jean,near_miss,(near miss) HJ motion_data.csv
1687,2026-07-27T13:21:04.745,67.571744,0.6905,-0.27,0.05,-0.96,0.49,-0.18,-0.06,0.9984988733093293,0.525452186216786,"-0.27,0.05,-0.96,0.49,-0.18,-0.06",hong_jean,near_miss,(near miss) HJ motion_data.csv
1688,2026-07-27T13:21:04.746,67.572349,0.6053,-0.27,0.05,-0.96,0.49,-0.18,-0.06,0.9984988733093293,0.525452186216786,"-0.27,0.05,-0.96,0.49,-0.18,-0.06",hong_jean,near_miss,(near miss) HJ motion_data.csv
1689,2026-07-27T13:21:04.804,67.630717,58.3676,-0.27,0.05,-0.96,0.55,-0.18,0.0,0.9984988733093293,0.5787054518492115,"-0.27,0.05,-0.96,0.55,-0.18,0.00",hong_jean,near_miss,(near miss) HJ motion_data.csv
1690,2026-07-27T13:21:04.865,67.691577,60.86,-0.27,0.05,-0.96,0.55,-0.18,0.0,0.9984988733093293,0.5787054518492115,"-0.27,0.05,-0.96,0.55,-0.18,0.00",hong_jean,near_miss,(near miss) HJ motion_data.csv
1691,2026-07-27T13:21:04.865,67.69169,0.113,-0.27,0.05,-0.96,0.55,-0.18,0.0,0.9984988733093293,0.5787054518492115,"-0.27,0.05,-0.96,0.55,-0.18,0.00",hong_jean,near_miss,(near miss) HJ motion_data.csv
1692,2026-07-27T13:21:04.985,67.811436,119.7461,-0.27,0.05,-0.96,0.55,-0.24,0.0,0.9984988733093293,0.6000833275470999,"-0.27,0.05,-0.96,0.55,-0.24,0.00",hong_jean,near_miss,(near miss) HJ motion_data.csv
1693,2026-07-27T13:21:04.986,67.812297,0.8613,-0.27,0.05,-0.96,0.55,-0.18,0.0,0.9984988733093293,0.5787054518492115,"-0.27,0.05,-0.96,0.55,-0.18,0.00",hong_jean,near_miss,(near miss) HJ motion_data.csv
1694,2026-07-27T13:21:04.987,67.812937,0.6398,-0.27,0.05,-0.96,0.49,-0.18,0.0,0.9984988733093293,0.5220153254455274,"-0.27,0.05,-0.96,0.49,-0.18,0.00",hong_jean,near_miss,(near miss) HJ motion_data.csv
1695,2026-07-27T13:21:05.404,68.230608,417.671,-0.27,0.05,-0.96,0.49,-0.18,0.0,0.9984988733093293,0.5220153254455274,"-0.27,0.05,-0.96,0.49,-0.18,0.00",hong_jean,near_miss,(near miss) HJ motion_data.csv
1696,2026-07-27T13:21:05.405,68.231167,0.5586,-0.27,0.05,-0.96,0.49,-0.18,0.0,0.9984988733093293,0.5220153254455274,"-0.27,0.05,-0.96,0.49,-0.18,0.00",hong_jean,near_miss,(near miss) HJ motion_data.csv
1697,2026-07-27T13:21:05.405,68.231657,0.4899,-0.27,0.05,-0.96,0.49,-0.18,0.0,0.9984988733093293,0.5220153254455274,"-0.27,0.05,-0.96,0.49,-0.18,0.00",hong_jean,near_miss,(near miss) HJ motion_data.csv
