feature,target_label,threshold,tp,fn,fp,tn,window_sensitivity,window_false_positive_rate,window_specificity,window_precision,event_detection_rate,target_event_count,normal_recording_false_alarm_rate,normal_recording_count
axis_accel_std_total_g,fall,0.41634,20,4,279,674,0.83333,0.29276,0.70724,0.06689,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.41696,20,4,278,675,0.83333,0.29171,0.70829,0.06711,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.41758,20,4,278,675,0.83333,0.29171,0.70829,0.06711,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.41774,20,4,277,676,0.83333,0.29066,0.70934,0.06734,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.41789,20,4,277,676,0.83333,0.29066,0.70934,0.06734,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.41832,20,4,276,677,0.83333,0.28961,0.71039,0.06757,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.41874,20,4,276,677,0.83333,0.28961,0.71039,0.06757,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.41876,20,4,275,678,0.83333,0.28856,0.71144,0.0678,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.41878,20,4,275,678,0.83333,0.28856,0.71144,0.0678,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.41996,20,4,274,679,0.83333,0.28751,0.71249,0.06803,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.42115,20,4,274,679,0.83333,0.28751,0.71249,0.06803,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.42199,20,4,273,680,0.83333,0.28646,0.71354,0.06826,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.42283,20,4,273,680,0.83333,0.28646,0.71354,0.06826,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.42288,20,4,272,681,0.83333,0.28541,0.71459,0.06849,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.42292,20,4,272,681,0.83333,0.28541,0.71459,0.06849,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.42303,20,4,271,682,0.83333,0.28437,0.71563,0.06873,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.42314,20,4,271,682,0.83333,0.28437,0.71563,0.06873,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.42366,20,4,270,683,0.83333,0.28332,0.71668,0.06897,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.42417,20,4,270,683,0.83333,0.28332,0.71668,0.06897,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.4245,20,4,269,684,0.83333,0.28227,0.71773,0.0692,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.42483,20,4,269,684,0.83333,0.28227,0.71773,0.0692,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.42504,20,4,268,685,0.83333,0.28122,0.71878,0.06944,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.42526,20,4,268,685,0.83333,0.28122,0.71878,0.06944,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.4255,20,4,267,686,0.83333,0.28017,0.71983,0.06969,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.42574,20,4,267,686,0.83333,0.28017,0.71983,0.06969,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.42626,20,4,266,687,0.83333,0.27912,0.72088,0.06993,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.42678,20,4,266,687,0.83333,0.27912,0.72088,0.06993,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.42684,20,4,265,688,0.83333,0.27807,0.72193,0.07018,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.4269,20,4,265,688,0.83333,0.27807,0.72193,0.07018,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.42766,20,4,264,689,0.83333,0.27702,0.72298,0.07042,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.42843,20,4,264,689,0.83333,0.27702,0.72298,0.07042,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.42908,20,4,263,690,0.83333,0.27597,0.72403,0.07067,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.42973,20,4,263,690,0.83333,0.27597,0.72403,0.07067,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.4298,20,4,262,691,0.83333,0.27492,0.72508,0.07092,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.42988,20,4,262,691,0.83333,0.27492,0.72508,0.07092,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.42989,20,4,261,692,0.83333,0.27387,0.72613,0.07117,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.4299,20,4,261,692,0.83333,0.27387,0.72613,0.07117,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.42994,20,4,260,693,0.83333,0.27282,0.72718,0.07143,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.42997,20,4,260,693,0.83333,0.27282,0.72718,0.07143,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.42998,20,4,259,694,0.83333,0.27177,0.72823,0.07168,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.42998,20,4,259,694,0.83333,0.27177,0.72823,0.07168,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.43076,20,4,258,695,0.83333,0.27072,0.72928,0.07194,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.43155,20,4,258,695,0.83333,0.27072,0.72928,0.07194,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.43204,20,4,257,696,0.83333,0.26967,0.73033,0.0722,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.43252,20,4,257,696,0.83333,0.26967,0.73033,0.0722,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.43307,20,4,256,697,0.83333,0.26863,0.73137,0.07246,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.43362,20,4,256,697,0.83333,0.26863,0.73137,0.07246,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.43384,20,4,255,698,0.83333,0.26758,0.73242,0.07273,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.43407,20,4,255,698,0.83333,0.26758,0.73242,0.07273,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.43436,20,4,254,699,0.83333,0.26653,0.73347,0.07299,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.43464,20,4,254,699,0.83333,0.26653,0.73347,0.07299,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.43486,20,4,253,700,0.83333,0.26548,0.73452,0.07326,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.43508,20,4,253,700,0.83333,0.26548,0.73452,0.07326,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.4351,20,4,252,701,0.83333,0.26443,0.73557,0.07353,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.43511,20,4,252,701,0.83333,0.26443,0.73557,0.07353,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.43514,20,4,251,702,0.83333,0.26338,0.73662,0.0738,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.43518,20,4,251,702,0.83333,0.26338,0.73662,0.0738,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.43524,20,4,250,703,0.83333,0.26233,0.73767,0.07407,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.43531,20,4,250,703,0.83333,0.26233,0.73767,0.07407,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.43568,20,4,249,704,0.83333,0.26128,0.73872,0.07435,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.43604,20,4,249,704,0.83333,0.26128,0.73872,0.07435,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.43625,20,4,248,705,0.83333,0.26023,0.73977,0.07463,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.43646,20,4,248,705,0.83333,0.26023,0.73977,0.07463,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.4365,20,4,247,706,0.83333,0.25918,0.74082,0.07491,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.43655,20,4,247,706,0.83333,0.25918,0.74082,0.07491,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.4368,20,4,246,707,0.83333,0.25813,0.74187,0.07519,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.43706,20,4,246,707,0.83333,0.25813,0.74187,0.07519,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.43744,20,4,245,708,0.83333,0.25708,0.74292,0.07547,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.43783,20,4,245,708,0.83333,0.25708,0.74292,0.07547,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.43801,20,4,244,709,0.83333,0.25603,0.74397,0.07576,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.43819,20,4,244,709,0.83333,0.25603,0.74397,0.07576,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.43856,20,4,243,710,0.83333,0.25498,0.74502,0.07605,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.43894,20,4,243,710,0.83333,0.25498,0.74502,0.07605,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.44116,20,4,242,711,0.83333,0.25393,0.74607,0.07634,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.44338,20,4,242,711,0.83333,0.25393,0.74607,0.07634,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.44338,20,4,241,712,0.83333,0.25289,0.74711,0.07663,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.44339,20,4,241,712,0.83333,0.25289,0.74711,0.07663,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.44541,20,4,240,713,0.83333,0.25184,0.74816,0.07692,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.44743,20,4,240,713,0.83333,0.25184,0.74816,0.07692,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.4482,19,5,240,713,0.79167,0.25184,0.74816,0.07336,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.44897,19,5,240,713,0.79167,0.25184,0.74816,0.07336,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.44907,19,5,239,714,0.79167,0.25079,0.74921,0.07364,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.44917,19,5,239,714,0.79167,0.25079,0.74921,0.07364,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.4495,19,5,238,715,0.79167,0.24974,0.75026,0.07393,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.44983,19,5,238,715,0.79167,0.24974,0.75026,0.07393,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.45019,19,5,237,716,0.79167,0.24869,0.75131,0.07422,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.45055,19,5,237,716,0.79167,0.24869,0.75131,0.07422,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.45084,19,5,236,717,0.79167,0.24764,0.75236,0.07451,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.45114,19,5,236,717,0.79167,0.24764,0.75236,0.07451,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.4513,19,5,235,718,0.79167,0.24659,0.75341,0.0748,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.45145,19,5,235,718,0.79167,0.24659,0.75341,0.0748,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.45176,19,5,234,719,0.79167,0.24554,0.75446,0.0751,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.45206,19,5,234,719,0.79167,0.24554,0.75446,0.0751,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.45248,19,5,233,720,0.79167,0.24449,0.75551,0.0754,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.45289,19,5,233,720,0.79167,0.24449,0.75551,0.0754,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.45292,19,5,232,721,0.79167,0.24344,0.75656,0.0757,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.45295,19,5,232,721,0.79167,0.24344,0.75656,0.0757,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.45318,19,5,231,722,0.79167,0.24239,0.75761,0.076,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.4534,19,5,231,722,0.79167,0.24239,0.75761,0.076,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.4551,19,5,230,723,0.79167,0.24134,0.75866,0.07631,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.45681,19,5,230,723,0.79167,0.24134,0.75866,0.07631,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.45772,19,5,229,724,0.79167,0.24029,0.75971,0.07661,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.45862,19,5,229,724,0.79167,0.24029,0.75971,0.07661,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.45945,19,5,228,725,0.79167,0.23924,0.76076,0.07692,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.46028,19,5,228,725,0.79167,0.23924,0.76076,0.07692,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.4605,19,5,227,726,0.79167,0.2382,0.7618,0.07724,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.46073,19,5,227,726,0.79167,0.2382,0.7618,0.07724,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.46094,19,5,226,727,0.79167,0.23715,0.76285,0.07755,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.46116,19,5,226,727,0.79167,0.23715,0.76285,0.07755,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.46152,19,5,225,728,0.79167,0.2361,0.7639,0.07787,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.46188,19,5,225,728,0.79167,0.2361,0.7639,0.07787,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.46194,19,5,224,729,0.79167,0.23505,0.76495,0.07819,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.46201,19,5,224,729,0.79167,0.23505,0.76495,0.07819,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.46218,19,5,223,730,0.79167,0.234,0.766,0.07851,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.46235,19,5,223,730,0.79167,0.234,0.766,0.07851,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.46241,19,5,222,731,0.79167,0.23295,0.76705,0.07884,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.46247,19,5,222,731,0.79167,0.23295,0.76705,0.07884,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.46345,19,5,221,732,0.79167,0.2319,0.7681,0.07917,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.46443,19,5,221,732,0.79167,0.2319,0.7681,0.07917,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.46644,19,5,220,733,0.79167,0.23085,0.76915,0.0795,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.46845,19,5,220,733,0.79167,0.23085,0.76915,0.0795,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.46995,19,5,219,734,0.79167,0.2298,0.7702,0.07983,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.47145,19,5,219,734,0.79167,0.2298,0.7702,0.07983,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.47163,19,5,218,735,0.79167,0.22875,0.77125,0.08017,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.47181,19,5,218,735,0.79167,0.22875,0.77125,0.08017,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.4722,19,5,217,736,0.79167,0.2277,0.7723,0.08051,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.4726,19,5,217,736,0.79167,0.2277,0.7723,0.08051,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.47316,19,5,216,737,0.79167,0.22665,0.77335,0.08085,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.47373,19,5,216,737,0.79167,0.22665,0.77335,0.08085,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.4739,19,5,215,738,0.79167,0.2256,0.7744,0.0812,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.47407,19,5,215,738,0.79167,0.2256,0.7744,0.0812,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.47447,19,5,214,739,0.79167,0.22455,0.77545,0.08155,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.47487,19,5,214,739,0.79167,0.22455,0.77545,0.08155,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.47506,19,5,213,740,0.79167,0.2235,0.7765,0.0819,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.47525,19,5,213,740,0.79167,0.2235,0.7765,0.0819,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.4755,19,5,212,741,0.79167,0.22246,0.77754,0.08225,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.47576,19,5,212,741,0.79167,0.22246,0.77754,0.08225,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.47578,19,5,211,742,0.79167,0.22141,0.77859,0.08261,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.4758,19,5,211,742,0.79167,0.22141,0.77859,0.08261,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.47592,19,5,210,743,0.79167,0.22036,0.77964,0.08297,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.47603,19,5,210,743,0.79167,0.22036,0.77964,0.08297,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.47885,19,5,209,744,0.79167,0.21931,0.78069,0.08333,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.48167,19,5,209,744,0.79167,0.21931,0.78069,0.08333,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.48247,19,5,208,745,0.79167,0.21826,0.78174,0.0837,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.48327,19,5,208,745,0.79167,0.21826,0.78174,0.0837,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.4833,19,5,207,746,0.79167,0.21721,0.78279,0.08407,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.48333,19,5,207,746,0.79167,0.21721,0.78279,0.08407,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.4839,19,5,206,747,0.79167,0.21616,0.78384,0.08444,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.48446,19,5,206,747,0.79167,0.21616,0.78384,0.08444,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.48517,19,5,205,748,0.79167,0.21511,0.78489,0.08482,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.48588,19,5,205,748,0.79167,0.21511,0.78489,0.08482,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.4861,19,5,204,749,0.79167,0.21406,0.78594,0.0852,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.48633,19,5,204,749,0.79167,0.21406,0.78594,0.0852,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.48643,19,5,203,750,0.79167,0.21301,0.78699,0.08559,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.48654,19,5,203,750,0.79167,0.21301,0.78699,0.08559,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.48756,19,5,202,751,0.79167,0.21196,0.78804,0.08597,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.48859,19,5,202,751,0.79167,0.21196,0.78804,0.08597,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.4898,19,5,201,752,0.79167,0.21091,0.78909,0.08636,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.49101,19,5,201,752,0.79167,0.21091,0.78909,0.08636,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.49125,19,5,200,753,0.79167,0.20986,0.79014,0.08676,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.49149,19,5,200,753,0.79167,0.20986,0.79014,0.08676,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.49201,19,5,199,754,0.79167,0.20881,0.79119,0.08716,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.49253,19,5,199,754,0.79167,0.20881,0.79119,0.08716,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.49398,19,5,198,755,0.79167,0.20776,0.79224,0.08756,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.49542,19,5,198,755,0.79167,0.20776,0.79224,0.08756,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.49603,19,5,197,756,0.79167,0.20672,0.79328,0.08796,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.49664,19,5,197,756,0.79167,0.20672,0.79328,0.08796,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.49688,19,5,196,757,0.79167,0.20567,0.79433,0.08837,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.49713,19,5,196,757,0.79167,0.20567,0.79433,0.08837,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.49731,19,5,195,758,0.79167,0.20462,0.79538,0.08879,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.49749,19,5,195,758,0.79167,0.20462,0.79538,0.08879,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.4995,19,5,194,759,0.79167,0.20357,0.79643,0.0892,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.5015,19,5,194,759,0.79167,0.20357,0.79643,0.0892,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.50229,19,5,193,760,0.79167,0.20252,0.79748,0.08962,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.50308,19,5,193,760,0.79167,0.20252,0.79748,0.08962,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.5031,19,5,192,761,0.79167,0.20147,0.79853,0.09005,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.50312,19,5,192,761,0.79167,0.20147,0.79853,0.09005,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.50366,19,5,191,762,0.79167,0.20042,0.79958,0.09048,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.5042,19,5,191,762,0.79167,0.20042,0.79958,0.09048,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.50429,19,5,190,763,0.79167,0.19937,0.80063,0.09091,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.50439,19,5,190,763,0.79167,0.19937,0.80063,0.09091,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.50544,19,5,189,764,0.79167,0.19832,0.80168,0.09135,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.5065,19,5,189,764,0.79167,0.19832,0.80168,0.09135,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.50744,19,5,188,765,0.79167,0.19727,0.80273,0.09179,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.50839,19,5,188,765,0.79167,0.19727,0.80273,0.09179,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.50917,19,5,187,766,0.79167,0.19622,0.80378,0.09223,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.50995,19,5,187,766,0.79167,0.19622,0.80378,0.09223,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.51107,19,5,186,767,0.79167,0.19517,0.80483,0.09268,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.51219,19,5,186,767,0.79167,0.19517,0.80483,0.09268,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.51225,19,5,185,768,0.79167,0.19412,0.80588,0.09314,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.51231,19,5,185,768,0.79167,0.19412,0.80588,0.09314,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.51399,19,5,184,769,0.79167,0.19307,0.80693,0.0936,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.51567,19,5,184,769,0.79167,0.19307,0.80693,0.0936,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.51587,19,5,183,770,0.79167,0.19203,0.80797,0.09406,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.51607,19,5,183,770,0.79167,0.19203,0.80797,0.09406,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.51673,19,5,182,771,0.79167,0.19098,0.80902,0.09453,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.51739,19,5,182,771,0.79167,0.19098,0.80902,0.09453,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.51754,19,5,181,772,0.79167,0.18993,0.81007,0.095,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.51769,19,5,181,772,0.79167,0.18993,0.81007,0.095,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.51968,19,5,180,773,0.79167,0.18888,0.81112,0.09548,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.52166,19,5,180,773,0.79167,0.18888,0.81112,0.09548,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.52228,19,5,179,774,0.79167,0.18783,0.81217,0.09596,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.52289,19,5,179,774,0.79167,0.18783,0.81217,0.09596,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.52319,19,5,178,775,0.79167,0.18678,0.81322,0.09645,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.52349,19,5,178,775,0.79167,0.18678,0.81322,0.09645,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.52508,19,5,177,776,0.79167,0.18573,0.81427,0.09694,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.52668,19,5,177,776,0.79167,0.18573,0.81427,0.09694,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.52796,19,5,176,777,0.79167,0.18468,0.81532,0.09744,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.52924,19,5,176,777,0.79167,0.18468,0.81532,0.09744,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.52927,19,5,175,778,0.79167,0.18363,0.81637,0.09794,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.52931,19,5,175,778,0.79167,0.18363,0.81637,0.09794,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.5317,19,5,174,779,0.79167,0.18258,0.81742,0.09845,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.5341,19,5,174,779,0.79167,0.18258,0.81742,0.09845,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.53432,19,5,173,780,0.79167,0.18153,0.81847,0.09896,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.53455,19,5,173,780,0.79167,0.18153,0.81847,0.09896,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.53536,19,5,172,781,0.79167,0.18048,0.81952,0.09948,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.53618,19,5,172,781,0.79167,0.18048,0.81952,0.09948,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.53618,19,5,171,782,0.79167,0.17943,0.82057,0.1,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.53619,19,5,171,782,0.79167,0.17943,0.82057,0.1,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.53655,19,5,170,783,0.79167,0.17838,0.82162,0.10053,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.53691,19,5,170,783,0.79167,0.17838,0.82162,0.10053,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.53731,19,5,169,784,0.79167,0.17733,0.82267,0.10106,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.53771,19,5,169,784,0.79167,0.17733,0.82267,0.10106,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.54002,19,5,168,785,0.79167,0.17629,0.82371,0.1016,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.54232,19,5,168,785,0.79167,0.17629,0.82371,0.1016,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.54248,19,5,167,786,0.79167,0.17524,0.82476,0.10215,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.54265,19,5,167,786,0.79167,0.17524,0.82476,0.10215,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.54352,19,5,166,787,0.79167,0.17419,0.82581,0.1027,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.54438,19,5,166,787,0.79167,0.17419,0.82581,0.1027,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.54469,19,5,165,788,0.79167,0.17314,0.82686,0.10326,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.545,19,5,165,788,0.79167,0.17314,0.82686,0.10326,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.54648,19,5,164,789,0.79167,0.17209,0.82791,0.10383,1.0,4,1.0,4
