worker,source_file,recording_type,center_seconds,sequence_label,event_subtype,event_peak_acceleration_g,event_peak_gyroscope_dps,event_peak_jerk_g_per_second,event_rotation_integral_deg,posture_change_post_deg,posture_change_late_deg,post_accel_std_g,post_gyro_mean_dps,late_accel_std_g,late_gyro_mean_dps
pierre,(normal) P motion_data.csv,normal_work,101.029,normal,normal_work,2.62893,264.21558,41.85544,291.86351,17.74049,14.19781,0.59319,123.31983,0.7557,163.11492
pierre,(normal) P motion_data.csv,normal_work,102.029,normal,normal_work,2.34624,221.66903,30.22654,198.13839,31.50951,5.75008,0.59285,143.02028,0.71061,157.0094
pierre,(normal) P motion_data.csv,normal_work,103.029,normal,normal_work,1.91023,226.82071,39.08912,240.26616,23.58019,4.88147,0.60379,159.72382,0.65589,141.62743
pierre,(normal) P motion_data.csv,normal_work,104.029,normal,normal_work,1.91023,259.27594,39.08912,267.11842,18.62244,5.38801,0.61694,162.02397,0.61748,144.01327
pierre,(normal) P motion_data.csv,normal_work,105.029,normal,normal_work,1.70746,259.27594,26.12737,254.8061,7.06637,9.52136,0.72807,165.17487,0.69359,147.24331
pierre,(normal) P motion_data.csv,normal_work,106.029,normal,normal_work,2.56076,304.2915,35.19533,341.93669,6.27918,13.00166,0.67784,149.53709,0.78268,143.07149
pierre,(normal) P motion_data.csv,normal_work,107.029,normal,normal_work,2.56076,304.2915,35.19533,330.89292,40.13107,54.27026,0.62406,149.79683,0.76442,135.00292
pierre,(normal) P motion_data.csv,normal_work,108.029,normal,normal_work,2.23077,218.71045,40.38115,283.73445,33.21569,25.40276,0.59076,144.10918,0.71289,108.71767
pierre,(normal) P motion_data.csv,normal_work,109.029,normal,normal_work,2.35788,234.83061,40.38115,292.46148,31.14111,11.35434,0.73073,139.61477,0.48505,91.74388
pierre,(normal) P motion_data.csv,normal_work,110.029,normal,normal_work,2.35788,251.86682,46.2089,279.52487,25.9504,8.29561,0.80182,137.99885,0.26492,58.54344
pierre,(normal) P motion_data.csv,normal_work,111.029,normal,normal_work,2.1282,251.86682,46.2089,278.41773,9.10224,11.83421,0.76025,118.85605,0.13498,38.78575
pierre,(normal) P motion_data.csv,normal_work,112.029,normal,normal_work,3.20721,272.33207,68.05036,301.58277,14.99327,13.04677,0.51377,93.49398,0.12289,24.01267
ziqian,ziqian_die_data.csv,fall_like,64.05,fall,fall_recovery,2.69863,317.04675,34.92656,324.10562,17.93026,24.73883,0.37129,136.3183,0.1216,53.03087
ziqian,ziqian_near_miss_ die.csv,near_miss,58.46,near_miss,near_miss,4.88124,969.90084,81.42118,1000.96766,69.34509,68.52224,0.20957,145.87235,0.17768,95.4654
ziqian,ziqian_normal_work_data.csv,normal_work,3.104,normal,normal_work,1.00218,11.77288,0.28656,5.6651,16.94758,20.79778,0.29572,156.7184,0.32334,177.69487
ziqian,ziqian_normal_work_data.csv,normal_work,4.104,normal,normal_work,0.99905,11.77288,0.28656,6.6071,31.22597,5.71582,0.30203,221.55883,0.31054,155.75731
ziqian,ziqian_normal_work_data.csv,normal_work,5.104,normal,normal_work,1.59375,489.40896,17.09652,222.21999,28.18023,7.19772,0.33518,195.79561,0.27977,160.49173
ziqian,ziqian_normal_work_data.csv,normal_work,6.104,normal,normal_work,1.89805,489.40896,17.09652,403.06154,19.3185,9.20184,0.33416,184.44945,0.25239,161.14516
ziqian,ziqian_normal_work_data.csv,normal_work,7.104,normal,normal_work,2.03416,373.19634,11.04978,429.32475,4.8067,10.64948,0.31703,154.06741,0.24827,166.38472
ziqian,ziqian_normal_work_data.csv,normal_work,8.104,normal,normal_work,2.03416,363.40292,28.78207,408.92764,22.01928,18.99091,0.29562,157.15114,0.2438,157.85113
ziqian,ziqian_normal_work_data.csv,normal_work,9.104,normal,normal_work,1.79395,295.84866,28.78207,316.15491,25.1124,24.77082,0.2618,158.97204,0.25919,150.45454
ziqian,ziqian_normal_work_data.csv,normal_work,10.104,normal,normal_work,1.64302,295.84866,17.64674,293.98392,25.702,22.29392,0.23036,166.39044,0.26459,137.05422
ziqian,ziqian_normal_work_data.csv,normal_work,11.104,normal,normal_work,1.73032,277.57322,11.56945,296.13198,23.75566,25.17561,0.2143,159.15849,0.32447,160.79851
ziqian,ziqian_normal_work_data.csv,normal_work,12.104,normal,normal_work,1.73032,277.57322,11.22974,320.16834,5.98648,4.25459,0.27028,148.61173,0.33586,161.02717
ziqian,ziqian_normal_work_data.csv,normal_work,13.104,normal,normal_work,1.4604,250.5792,15.09495,326.03545,4.71087,0.86708,0.28185,141.00017,0.35416,152.26028
ziqian,ziqian_normal_work_data.csv,normal_work,14.104,normal,normal_work,1.62163,258.65504,15.09495,327.70369,1.81733,7.32766,0.30042,145.52811,0.33498,145.19864
ziqian,ziqian_normal_work_data.csv,normal_work,15.104,normal,normal_work,1.62294,258.65504,15.76971,282.50992,0.61112,11.77062,0.31107,175.9367,0.22178,117.08069
ziqian,ziqian_normal_work_data.csv,normal_work,16.104,normal,normal_work,1.62294,233.55915,15.76971,269.111,5.01627,8.97549,0.36068,150.49978,0.19814,144.82886
ziqian,ziqian_normal_work_data.csv,normal_work,17.104,normal,normal_work,1.67762,213.43251,9.04316,271.82806,10.58291,6.7533,0.35776,145.08882,0.16428,156.09036
ziqian,ziqian_normal_work_data.csv,normal_work,18.104,normal,normal_work,1.72902,254.93488,9.96961,354.00197,15.56631,9.80164,0.2292,113.29157,0.17583,146.82642
ziqian,ziqian_normal_work_data.csv,normal_work,19.104,normal,normal_work,1.72902,254.93488,11.87796,334.80935,12.47457,10.63401,0.20261,141.64289,0.23974,139.46451
ziqian,ziqian_normal_work_data.csv,normal_work,20.104,normal,normal_work,1.81447,302.90993,22.06024,229.67241,4.13233,4.93022,0.16847,148.59492,0.28813,140.28934
ziqian,ziqian_normal_work_data.csv,normal_work,21.104,normal,normal_work,1.81447,302.90993,22.06024,243.53361,5.18,2.23478,0.14028,154.11564,0.38772,154.54743
ziqian,ziqian_normal_work_data.csv,normal_work,22.104,normal,normal_work,1.46061,238.7688,9.44915,260.10655,6.7178,11.31914,0.19845,142.35975,0.39326,171.8539
ziqian,ziqian_normal_work_data.csv,normal_work,23.104,normal,normal_work,1.42714,238.7688,13.02321,295.23265,4.99939,6.61687,0.26961,138.53621,0.36013,168.92227
ziqian,ziqian_normal_work_data.csv,normal_work,24.104,normal,normal_work,1.42714,206.84966,13.02321,332.6889,5.08972,5.18781,0.37938,139.42901,0.31459,168.15256
ziqian,ziqian_normal_work_data.csv,normal_work,25.104,normal,normal_work,1.42162,213.82963,15.88066,285.78822,9.28065,7.06561,0.41282,172.65585,0.50969,152.30768
ziqian,ziqian_normal_work_data.csv,normal_work,26.104,normal,normal_work,1.69927,281.67598,19.60028,215.42097,7.08898,2.10016,0.36635,174.54365,0.49791,152.75706
ziqian,ziqian_normal_work_data.csv,normal_work,27.104,normal,normal_work,1.70179,281.67598,23.31342,287.6398,1.81222,0.49645,0.30239,164.34142,0.49662,167.19411
ziqian,ziqian_normal_work_data.csv,normal_work,28.104,normal,normal_work,1.90065,306.30593,30.87696,377.85161,11.1832,2.97149,0.43685,151.32538,0.36105,151.61337
ziqian,ziqian_normal_work_data.csv,normal_work,29.104,normal,normal_work,1.90065,306.30593,30.87696,354.02034,9.64656,12.86114,0.537,154.8691,0.19439,137.40601
ziqian,ziqian_normal_work_data.csv,normal_work,30.104,normal,normal_work,1.71202,270.31319,12.12026,282.823,7.97909,15.87171,0.53011,169.61731,0.21575,124.25822
ziqian,ziqian_normal_work_data.csv,normal_work,31.104,normal,normal_work,2.99633,271.07722,40.90215,305.00405,8.62078,0.67025,0.38547,151.88643,0.24784,141.47016
ziqian,ziqian_normal_work_data.csv,normal_work,32.104,normal,normal_work,2.99633,271.07722,64.6685,305.99371,3.24403,8.64909,0.19912,146.2822,0.25974,132.88283
ziqian,ziqian_normal_work_data.csv,normal_work,33.104,normal,normal_work,2.76487,268.78391,64.6685,305.27144,6.49858,6.63138,0.16306,122.32019,0.27283,142.8184
ziqian,ziqian_normal_work_data.csv,normal_work,34.104,normal,normal_work,1.88106,288.03805,9.5671,327.6365,14.16072,4.70291,0.26357,137.7319,0.19456,144.68626
ziqian,ziqian_normal_work_data.csv,normal_work,35.104,normal,normal_work,1.88106,288.03805,9.5671,288.81979,6.3005,4.64449,0.26667,142.04229,0.2197,122.4891
ziqian,ziqian_normal_work_data.csv,normal_work,36.104,normal,normal_work,1.41055,222.71849,6.59224,237.4439,11.29892,5.8429,0.26774,138.97124,0.21172,118.69814
ziqian,ziqian_normal_work_data.csv,normal_work,37.104,normal,normal_work,1.93551,295.12919,19.04651,241.60493,11.0214,11.74646,0.20599,150.28331,0.16748,86.55695
ziqian,ziqian_normal_work_data.csv,normal_work,38.104,normal,normal_work,1.93551,295.12919,19.04651,295.42808,15.46668,14.44948,0.22053,131.78579,0.15302,87.4217
ziqian,ziqian_normal_work_data.csv,normal_work,39.104,normal,normal_work,1.87901,293.04073,13.88696,265.63931,12.63398,14.42003,0.22201,126.77756,0.17511,102.89715
ziqian,ziqian_normal_work_data.csv,normal_work,40.104,normal,normal_work,1.57906,293.01168,13.19816,272.90038,0.82599,2.88628,0.14958,81.24995,0.27195,128.98976
ziqian,ziqian_normal_work_data.csv,normal_work,41.104,normal,normal_work,1.57906,293.01168,12.614,293.87705,4.05782,6.78748,0.13966,85.28026,0.26147,137.20941
ziqian,ziqian_normal_work_data.csv,normal_work,42.104,normal,normal_work,1.38108,237.96697,11.09689,201.90173,1.73201,5.33189,0.17916,100.31186,0.39405,189.82842
ziqian,ziqian_normal_work_data.csv,normal_work,43.104,normal,normal_work,1.2987,157.80824,7.62532,153.4407,6.21696,5.30668,0.18103,118.47916,0.39346,225.28823
ziqian,ziqian_normal_work_data.csv,normal_work,44.104,normal,normal_work,1.29402,176.16994,12.65123,177.16226,5.40479,6.2701,0.26797,129.89325,0.35861,233.45193
ziqian,ziqian_normal_work_data.csv,normal_work,45.104,normal,normal_work,1.36938,176.16994,12.65123,205.07829,1.2873,14.75909,0.40192,167.41829,0.415,208.57864
ziqian,ziqian_normal_work_data.csv,normal_work,46.104,normal,normal_work,1.36938,195.57658,11.45178,223.44734,8.19814,16.00831,0.42071,225.96405,0.59491,160.41444
ziqian,ziqian_normal_work_data.csv,normal_work,47.104,normal,normal_work,1.97488,338.89514,30.70892,280.35907,9.13154,30.2152,0.36287,228.65075,0.63855,153.90982
ziqian,ziqian_normal_work_data.csv,normal_work,48.104,normal,normal_work,2.02004,364.90323,30.70892,310.29665,13.90665,20.33678,0.33559,229.18437,0.58837,123.76874
ziqian,ziqian_normal_work_data.csv,normal_work,49.104,normal,normal_work,2.15442,440.57113,29.95903,466.44566,10.19124,7.98206,0.55549,162.66937,0.70211,168.03004
ziqian,ziqian_normal_work_data.csv,normal_work,50.104,normal,normal_work,2.15442,440.57113,29.95903,515.20458,23.14388,5.44958,0.66748,158.22243,0.61493,203.34223
ziqian,ziqian_normal_work_data.csv,normal_work,51.104,normal,normal_work,2.09492,356.15701,42.86804,413.11265,78.93476,13.1864,0.6196,117.94475,0.66107,255.68252
ziqian,ziqian_normal_work_data.csv,normal_work,52.104,normal,normal_work,2.80499,295.65979,42.86804,330.86379,18.79933,9.22916,0.59313,151.19045,0.64965,238.36807
ziqian,ziqian_normal_work_data.csv,normal_work,53.104,normal,normal_work,2.80499,209.41203,55.23563,253.47929,7.61025,15.92836,0.63831,187.29149,0.63068,214.69358
ziqian,ziqian_normal_work_data.csv,normal_work,54.104,normal,normal_work,2.32582,196.34022,55.23563,255.63569,22.88886,24.81372,0.65578,259.24223,0.56459,149.84933
ziqian,ziqian_normal_work_data.csv,normal_work,55.104,normal,normal_work,1.75524,285.4987,32.11851,263.01778,108.85195,107.08976,0.64834,255.92586,0.46846,133.76943
ziqian,ziqian_normal_work_data.csv,normal_work,56.104,normal,normal_work,2.6203,433.76657,46.85966,400.87219,98.10256,91.91883,0.58461,221.22958,0.38796,124.65944
ziqian,ziqian_normal_work_data.csv,normal_work,57.104,normal,normal_work,2.80293,433.76657,48.79227,526.69594,53.13595,44.10524,0.60707,159.49373,0.16157,120.52134
ziqian,ziqian_normal_work_data.csv,normal_work,58.104,normal,normal_work,2.80293,522.48831,48.79227,545.50203,10.24633,1.96366,0.5048,141.03787,0.15206,122.52847
ziqian,ziqian_normal_work_data.csv,normal_work,59.104,normal,normal_work,2.3854,522.48831,43.33146,384.45743,5.6802,4.03054,0.4056,117.11307,0.15943,132.78255
ziqian,ziqian_normal_work_data.csv,normal_work,60.104,normal,normal_work,2.3854,237.09397,51.43032,300.23292,4.63759,9.9371,0.16436,117.35229,0.16753,136.89003
ziqian,ziqian_normal_work_data.csv,normal_work,61.104,normal,normal_work,2.29717,237.09397,51.43032,271.87464,16.1389,17.75757,0.15242,117.52072,0.263,158.70594
ziqian,ziqian_normal_work_data.csv,normal_work,62.104,normal,normal_work,1.29369,212.10481,4.72528,202.40548,5.02151,3.28436,0.16299,134.60943,0.41502,164.66113
ziqian,ziqian_normal_work_data.csv,normal_work,63.104,normal,normal_work,1.39541,212.10481,9.90546,235.99554,5.39412,13.9261,0.14898,135.13837,0.5743,152.18315
ziqian,ziqian_normal_work_data.csv,normal_work,64.104,normal,normal_work,1.50869,220.84415,12.76985,259.87599,3.90144,12.89024,0.26244,163.69516,0.52823,107.96223
ziqian,ziqian_normal_work_data.csv,normal_work,65.104,normal,normal_work,1.50869,220.84415,12.76985,245.09887,9.94656,8.22191,0.31983,161.08902,0.5044,80.44399
ziqian,ziqian_normal_work_data.csv,normal_work,66.104,normal,normal_work,1.35997,208.81214,10.66139,251.19035,9.3823,4.55395,0.52574,164.09315,0.21213,45.63912
ziqian,ziqian_normal_work_data.csv,normal_work,67.104,normal,normal_work,1.50162,220.29471,13.4102,294.01955,10.31922,5.12617,0.56988,117.64049,0.04862,53.84182
ziqian,ziqian_normal_work_data.csv,normal_work,68.104,normal,normal_work,2.36317,522.73324,17.56143,350.85769,7.76447,13.00967,0.54496,91.69245,0.06857,98.91092
ziqian,ziqian_normal_work_data.csv,normal_work,69.104,normal,normal_work,2.36317,522.73324,36.31385,345.53851,3.16668,18.62963,0.22792,44.5188,0.10046,137.32513
ziqian,ziqian_normal_work_data.csv,normal_work,70.104,normal,normal_work,2.31333,289.85601,36.31385,235.96977,4.90374,33.42438,0.03655,40.19267,0.10576,145.60681
ziqian,ziqian_normal_work_data.csv,normal_work,71.104,normal,normal_work,2.05574,144.86184,27.10022,133.26048,15.14444,70.84864,0.04826,92.46605,0.20956,147.00133
ziqian,ziqian_normal_work_data.csv,normal_work,72.104,normal,normal_work,1.13095,118.18894,1.64782,79.01915,17.68959,69.65802,0.10779,144.73663,0.24469,141.57318
ziqian,ziqian_normal_work_data.csv,normal_work,73.104,normal,normal_work,1.06121,72.01073,1.13891,63.08432,34.25026,68.23916,0.10732,148.7082,0.24537,128.96993
ziqian,ziqian_normal_work_data.csv,normal_work,74.104,normal,normal_work,1.07045,302.53819,4.68926,187.83427,52.24888,51.56096,0.18358,148.536,0.20948,97.45958
ziqian,ziqian_normal_work_data.csv,normal_work,75.104,normal,normal_work,1.25698,323.85874,6.20308,338.32694,69.85981,51.00591,0.2373,154.51751,0.14736,77.24837
ziqian,ziqian_normal_work_data.csv,normal_work,76.104,normal,normal_work,1.25698,323.85874,7.55138,296.57673,71.5735,62.13906,0.26152,149.9043,0.10179,87.15693
ziqian,ziqian_normal_work_data.csv,normal_work,77.104,normal,normal_work,1.71114,400.39716,9.82389,229.79138,52.94793,48.96433,0.22349,96.77406,0.10687,110.31685
ziqian,ziqian_normal_work_data.csv,normal_work,78.104,normal,normal_work,1.71114,412.12055,11.91692,317.7069,27.97427,28.50022,0.15392,71.3005,0.09972,103.41666
ziqian,ziqian_normal_work_data.csv,normal_work,79.104,normal,normal_work,1.59559,494.71907,11.91692,308.72184,23.5769,18.31596,0.08748,90.50131,0.14204,116.70163
ziqian,ziqian_normal_work_data.csv,normal_work,80.104,normal,normal_work,1.59559,494.71907,11.90509,143.4029,60.59284,52.07619,0.1134,108.59788,0.17551,148.25217
ziqian,ziqian_normal_work_data.csv,normal_work,81.104,normal,normal_work,1.22799,146.57143,4.98073,130.90824,66.42714,33.93737,0.10012,104.5585,0.18418,151.2238
ziqian,ziqian_normal_work_data.csv,normal_work,82.104,normal,normal_work,1.23229,151.81542,9.10826,225.74656,6.36681,54.81731,0.11779,106.41391,0.1762,131.35189
ziqian,ziqian_normal_work_data.csv,normal_work,83.104,normal,normal_work,1.23229,171.7719,9.10826,196.71914,12.87196,72.34948,0.16602,135.06828,0.07985,99.93459
ziqian,ziqian_normal_work_data.csv,normal_work,84.104,normal,normal_work,1.11469,171.7719,7.0839,202.56945,24.15085,75.52268,0.19562,161.01043,0.10454,104.50186
ziqian,ziqian_normal_work_data.csv,normal_work,85.104,normal,normal_work,1.31847,169.02485,7.7219,211.09188,61.64005,81.00887,0.18923,145.29967,0.2932,129.50809
ziqian,ziqian_normal_work_data.csv,normal_work,86.104,normal,normal_work,1.58228,254.64671,9.86813,277.79522,81.36124,46.68568,0.06902,99.57764,0.29287,117.94194
ziqian,ziqian_normal_work_data.csv,normal_work,87.104,normal,normal_work,1.58228,365.07682,11.37772,367.56305,70.77449,24.60952,0.08593,85.27843,0.28261,79.42236
ziqian,ziqian_normal_work_data.csv,normal_work,88.104,normal,normal_work,1.17773,365.07682,11.37772,280.02497,66.52443,20.8188,0.20545,121.69917,0.22335,27.01429
ziqian,ziqian_normal_work_data.csv,normal_work,89.104,normal,normal_work,1.03554,229.90468,4.69464,148.23633,44.58692,19.41651,0.31724,138.1347,0.0003,0.7934
ziqian,ziqian_normal_work_data.csv,normal_work,90.104,normal,normal_work,1.14621,172.75777,3.3154,128.23989,22.58487,22.8244,0.30613,93.08185,0.00038,0.70889
ziqian,ziqian_normal_work_data.csv,normal_work,91.104,normal,normal_work,1.44379,347.06584,11.64203,290.05541,50.60757,50.08779,0.24191,31.51285,0.00051,0.62302
ziqian,ziqian_normal_work_data.csv,normal_work,92.104,normal,normal_work,2.32666,358.45902,38.2447,340.00444,51.16362,50.83094,0.00023,0.8646,0.00065,0.52865
ziqian,ziqian_normal_work_data.csv,normal_work,93.104,normal,normal_work,2.32666,358.45902,38.2447,125.95286,49.67303,49.48997,0.0004,0.77206,0.00039,0.40721
ziqian,ziqian_normal_work_data.csv,normal_work,94.104,normal,normal_work,0.9985,1.81474,0.01002,2.10948,34.33019,35.40896,0.00044,0.66437,0.00017,0.41295
ziqian,ziqian_normal_work_data.csv,normal_work,95.104,normal,normal_work,0.9979,3.12005,0.01002,1.54441,2.43518,2.86993,0.00064,0.54239,0.0,0.40742
ziqian,ziqian_normal_work_data.csv,normal_work,96.104,normal,normal_work,0.99825,4.33415,0.02363,1.29304,2.07012,2.07012,0.00041,0.40215,0.00024,0.38669
ziqian,ziqian_normal_work_data.csv,normal_work,97.104,normal,normal_work,0.99825,4.33415,0.02363,1.20274,1.28367,1.28367,0.00019,0.42101,0.00036,0.37957
ziqian,ziqian_normal_work_data.csv,normal_work,98.104,normal,normal_work,0.9973,2.80556,0.02132,0.96562,1.28367,1.81515,0.0,0.41506,0.00039,0.37996
ziqian,ziqian_normal_work_data.csv,normal_work,99.104,normal,normal_work,0.9973,0.66212,0.02132,0.82203,1.1443,1.72617,0.00015,0.38641,0.00041,0.38983
ziqian,ziqian_normal_work_data.csv,normal_work,100.104,normal,normal_work,0.99644,0.45532,0.0,0.84837,0.57267,1.28443,0.00034,0.37984,0.00038,0.38913
ziqian,ziqian_normal_work_data.csv,normal_work,101.104,normal,normal_work,0.99644,0.49575,0.0,0.78909,0.57359,0.81312,0.00035,0.37616,0.008,2.02303
ziqian,ziqian_normal_work_data.csv,normal_work,102.104,normal,normal_work,0.99644,0.49575,0.0,0.74128,0.57359,0.81312,0.0004,0.38611,0.20712,108.06897
ziqian,ziqian_normal_work_data.csv,normal_work,103.104,normal,normal_work,0.99644,0.47379,0.01882,0.73918,0.81312,1.0286,0.0004,0.38937,0.32135,168.5482
ziqian,ziqian_normal_work_data.csv,normal_work,104.104,normal,normal_work,0.99644,0.42355,0.01882,0.74301,0.81312,67.28861,0.0,0.39086,0.54043,246.83889
ziqian,ziqian_normal_work_data.csv,normal_work,105.104,normal,normal_work,0.99654,0.45651,0.02133,0.75479,0.81312,134.95416,0.11028,53.85781,0.5891,286.19566
ziqian,ziqian_normal_work_data.csv,normal_work,106.104,normal,normal_work,0.99654,0.45651,0.02133,0.77664,0.5731,134.22325,0.3219,167.98435,0.53733,249.4897
ziqian,ziqian_normal_work_data.csv,normal_work,107.104,normal,normal_work,0.99654,0.45021,0.0,0.76537,65.22696,134.38178,0.44636,246.4804,0.58194,253.83742
ziqian,ziqian_normal_work_data.csv,normal_work,108.104,normal,normal_work,1.2133,205.01357,6.3742,33.54495,137.3292,134.244,0.60037,280.35433,0.559,230.3498
ziqian,ziqian_normal_work_data.csv,normal_work,109.104,normal,normal_work,1.48976,538.14455,23.61574,428.9821,135.80557,129.38113,0.47654,243.8446,0.51875,208.35048
ziqian,ziqian_normal_work_data.csv,normal_work,110.104,normal,normal_work,1.95894,538.14455,29.4103,611.28765,135.79869,128.95512,0.57849,251.27749,0.42947,179.59034
ziqian,ziqian_normal_work_data.csv,normal_work,111.104,normal,normal_work,2.67981,481.06068,33.3962,466.50835,136.22176,131.24736,0.5869,247.44416,0.35883,157.97133
ziqian,ziqian_normal_work_data.csv,normal_work,112.104,normal,normal_work,2.67981,481.06068,33.3962,511.65823,66.1518,65.74908,0.55411,226.02127,0.33513,147.97656
