worker,recording_type,source_file,packet_number,timestamp,elapsed_seconds,interval_ms,Xg,Yg,Zg,Xdeg,Ydeg,Zdeg,acceleration_magnitude_g,gyroscope_magnitude_dps
kwanteng,near_miss,KT_NearMissed_cleaned.csv,474,2026-08-03 12:40:35.025,14.491684,43.998000000000204,-0.09,-0.93,-1.31,-88.87,18.86,3.05,1.6090680532531867,90.90037953716146
kwanteng,near_miss,KT_NearMissed_cleaned.csv,476,2026-08-03 12:40:35.112,14.5789,87.21600000000151,-0.21,-0.78,-1.37,-83.86,17.09,28.69,1.5904087524910067,90.26452126943343
kwanteng,near_miss,KT_NearMissed_cleaned.csv,478,2026-08-03 12:40:35.113,14.58004,1.1399999999994748,0.02,0.03,-1.4,-56.64,10.74,23.25,1.4004642087536545,62.161078658594725
kwanteng,near_miss,KT_NearMissed_cleaned.csv,479,2026-08-03 12:40:35.114,14.580811,0.7710000000002992,0.45,0.53,-1.23,-39.49,8.0,-26.55,1.4129048092493706,48.25310974434705
kwanteng,near_miss,KT_NearMissed_cleaned.csv,481,2026-08-03 12:40:35.156,14.622957,42.14599999999891,0.65,0.45,-0.82,-33.63,1.28,-57.56,1.139034679015525,66.67659934339783
kwanteng,near_miss,KT_NearMissed_cleaned.csv,483,2026-08-03 12:40:35.200,14.667023,44.06600000000083,0.49,0.35,-0.7,-36.99,6.16,-37.11,0.9233634170791043,52.75753785005514
kwanteng,near_miss,KT_NearMissed_cleaned.csv,485,2026-08-03 12:40:35.244,14.710495,43.47199999999951,-0.04,0.34,-0.96,-55.3,19.9,6.1,1.0192153844992726,59.087308281897556
kwanteng,near_miss,KT_NearMissed_cleaned.csv,486,2026-08-03 12:40:35.331,14.797983,87.48800000000045,-0.41,0.22,-1.14,-83.98,-1.1,98.33,1.2313001258832064,129.31604424819065
kwanteng,near_miss,KT_NearMissed_cleaned.csv,488,2026-08-03 12:40:35.332,14.798899,0.9160000000001389,-0.26,0.1,-1.03,-85.08,-36.99,178.1,1.0670051546267245,200.81453259164286
kwanteng,near_miss,KT_NearMissed_cleaned.csv,490,2026-08-03 12:40:35.374,14.841437,42.53800000000041,0.01,0.04,-0.91,-54.14,-36.32,139.77,0.9109335870413386,154.22689421757804
kwanteng,near_miss,KT_NearMissed_cleaned.csv,492,2026-08-03 12:40:35.462,14.92924,87.80299999999919,0.11,0.11,-0.94,-18.74,-9.28,31.8,0.9527853903162034,38.05976878542485
kwanteng,near_miss,KT_NearMissed_cleaned.csv,493,2026-08-03 12:40:35.463,14.929581,0.34100000000059083,0.01,0.22,-0.99,-1.16,6.96,-25.51,1.0141991914806479,26.467854087553075
kwanteng,near_miss,KT_NearMissed_cleaned.csv,495,2026-08-03 12:40:35.506,14.972756,43.17499999999974,-0.12,0.24,-0.96,-13.49,-5.07,28.99,0.996794863550169,32.374451346702386
kwanteng,near_miss,KT_NearMissed_cleaned.csv,497,2026-08-03 12:40:35.549,15.01634,43.58399999999918,-0.13,0.18,-0.94,-38.15,-26.37,123.66,0.9658674857349738,132.07041682375353
kwanteng,near_miss,KT_NearMissed_cleaned.csv,499,2026-08-03 12:40:35.593,15.060189,43.848999999999805,-0.05,-0.13,-1.07,-51.15,-23.19,118.41,1.0790273397833812,131.05352608762573
kwanteng,near_miss,KT_NearMissed_cleaned.csv,503,2026-08-03 12:40:35.682,15.148826,88.6370000000003,0.15,-0.32,-1.55,37.11,12.27,-39.0,1.5897798589741914,55.21507946204551
kwanteng,near_miss,KT_NearMissed_cleaned.csv,504,2026-08-03 12:40:35.683,15.149619,0.7929999999998216,0.15,-0.32,-1.55,112.0,6.04,-21.36,1.5897798589741914,114.17850585815177
kwanteng,near_miss,KT_NearMissed_cleaned.csv,505,2026-08-03 12:40:35.725,15.19152,41.901000000001076,0.43,-0.08,-1.47,112.0,6.04,-21.36,1.5336883646947315,114.17850585815177
kwanteng,near_miss,KT_NearMissed_cleaned.csv,506,2026-08-03 12:40:35.726,15.192391,0.8710000000000662,0.68,0.35,-1.12,154.91,-0.31,45.72,1.3562079486568424,161.5163230141152
kwanteng,near_miss,KT_NearMissed_cleaned.csv,508,2026-08-03 12:40:35.813,15.279911,87.5199999999996,0.58,0.52,-0.88,142.58,5.62,121.7,1.1752446553803169,187.54074437305619
kwanteng,near_miss,KT_NearMissed_cleaned.csv,510,2026-08-03 12:40:35.814,15.280866,0.954999999999373,0.15,0.35,-0.94,110.66,21.97,128.6,1.0141991914806479,171.07389192977402
kwanteng,near_miss,KT_NearMissed_cleaned.csv,512,2026-08-03 12:40:35.856,15.322963,42.09700000000005,-0.11,0.13,-1.04,87.28,30.27,67.02,1.0538500842150178,114.1304153151122
kwanteng,near_miss,KT_NearMissed_cleaned.csv,513,2026-08-03 12:40:35.900,15.36671,43.74699999999976,-0.06,0.02,-0.94,69.15,16.66,7.87,0.9421252570651102,71.56266484697171
kwanteng,near_miss,KT_NearMissed_cleaned.csv,515,2026-08-03 12:40:35.987,15.4541,87.39000000000097,-0.02,0.02,-0.82,46.51,-9.64,-7.02,0.8204876598706405,48.01447802486246
kwanteng,near_miss,KT_NearMissed_cleaned.csv,517,2026-08-03 12:40:35.988,15.455005,0.9049999999994895,0.06,-0.03,-0.77,12.08,-31.13,-5.74,0.7729165543575839,33.881424114107126
kwanteng,near_miss,KT_NearMissed_cleaned.csv,519,2026-08-03 12:40:36.076,15.542141,87.13600000000099,0.22,-0.26,-0.81,-22.83,-40.65,-14.16,0.8786922100485471,48.7251167263866
kwanteng,near_miss,KT_NearMissed_cleaned.csv,523,2026-08-03 12:40:36.119,15.585293,43.15199999999919,0.17,-0.58,-1.08,-34.12,-23.5,12.08,1.2376186811776881,43.154962634672735
kwanteng,near_miss,KT_NearMissed_cleaned.csv,524,2026-08-03 12:40:36.119,15.585732,0.4390000000000782,0.25,-0.44,-1.01,6.53,-3.72,-42.48,1.1296902230257637,43.13965345247919
kwanteng,near_miss,KT_NearMissed_cleaned.csv,526,2026-08-03 12:40:36.207,15.673863,88.13100000000063,0.4,-0.31,-0.78,43.64,5.43,-87.52,0.9297849213662265,97.94735779999375
kwanteng,near_miss,KT_NearMissed_cleaned.csv,528,2026-08-03 12:40:36.208,15.67479,0.926999999999012,0.4,-0.22,-0.66,41.08,6.35,-49.5,0.8024961059095552,64.63852489034693
kwanteng,near_miss,KT_NearMissed_cleaned.csv,530,2026-08-03 12:40:36.250,15.716911,42.12099999999985,0.17,-0.21,-0.61,15.01,7.93,11.17,0.6671581521648371,20.321267184897696
kwanteng,near_miss,KT_NearMissed_cleaned.csv,532,2026-08-03 12:40:36.338,15.804873,87.96200000000098,0.01,-0.1,-0.39,-12.76,11.6,40.28,0.40274061131204536,43.81616140193022
kwanteng,near_miss,KT_NearMissed_cleaned.csv,533,2026-08-03 12:40:36.338,15.805244,0.3709999999994551,-0.08,-0.07,-0.46,-39.67,24.6,36.13,0.4721228653645151,59.02750037058998
kwanteng,near_miss,KT_NearMissed_cleaned.csv,535,2026-08-03 12:40:36.381,15.847964,42.7199999999992,0.05,-0.21,-1.25,-88.75,29.91,81.42,1.2685030547854428,124.09829571754803
kwanteng,near_miss,KT_NearMissed_cleaned.csv,537,2026-08-03 12:40:36.469,15.935217,87.25300000000047,0.49,0.1,-1.35,-98.02,2.44,194.15,1.4396527359054336,217.50424478616503
kwanteng,near_miss,KT_NearMissed_cleaned.csv,538,2026-08-03 12:40:36.469,15.93586,0.6430000000001712,0.8,0.7,-0.69,-49.5,-25.27,252.2,1.2673200069437869,258.2511624368804
kwanteng,near_miss,KT_NearMissed_cleaned.csv,540,2026-08-03 12:40:36.512,15.97931,43.44999999999999,0.62,0.99,-1.01,-10.31,5.55,208.8,1.5442150109359771,209.12804355226967
kwanteng,near_miss,KT_NearMissed_cleaned.csv,542,2026-08-03 12:40:36.557,16.023239,43.92900000000033,-0.4,0.8,-2.09,-15.08,89.9,98.69,2.273345552264327,134.3470598859536
kwanteng,near_miss,KT_NearMissed_cleaned.csv,544,2026-08-03 12:40:36.643,16.110243,87.0040000000003,-1.24,0.39,-2.64,-72.57,124.15,21.18,2.942668856667362,145.3554945641891
kwanteng,near_miss,KT_NearMissed_cleaned.csv,545,2026-08-03 12:40:36.644,16.110931,0.688000000000244,-0.52,-0.39,-2.19,-157.71,59.69,-5.25,2.284425529536912,168.70952166371643
kwanteng,near_miss,KT_NearMissed_cleaned.csv,547,2026-08-03 12:40:36.645,16.112308,1.3769999999979632,0.41,-1.88,-1.35,-192.38,6.16,-27.16,2.3505318547086316,194.38537907980628
kwanteng,near_miss,KT_NearMissed_cleaned.csv,549,2026-08-03 12:40:36.688,16.154449,42.14100000000087,0.57,-2.48,-0.29,-171.14,13.31,1.83,2.561132561973316,171.6665506148475
kwanteng,near_miss,KT_NearMissed_cleaned.csv,551,2026-08-03 12:40:36.907,16.373165,218.71600000000058,0.43,-0.67,0.4,-130.0,21.67,78.92,0.8909545442950499,153.6162598815633
kwanteng,near_miss,KT_NearMissed_cleaned.csv,552,2026-08-03 12:40:36.907,16.373852,0.686999999999216,0.43,-0.67,0.4,-38.27,26.37,114.5,0.8909545442950499,123.57273081064447
kwanteng,near_miss,KT_NearMissed_cleaned.csv,553,2026-08-03 12:40:36.908,16.374578,0.7260000000002265,-0.08,0.74,0.17,-38.27,26.37,114.5,0.7634788798650556,123.57273081064447
kwanteng,near_miss,KT_NearMissed_cleaned.csv,554,2026-08-03 12:40:36.908,16.375412,0.8340000000011116,-0.46,0.53,-0.36,27.1,53.96,53.83,0.7887331614684399,80.893513336979
kwanteng,near_miss,KT_NearMissed_cleaned.csv,556,2026-08-03 12:40:36.910,16.377128,1.7159999999982745,-0.3,0.35,-1.09,12.39,70.43,-42.54,1.183469475736489,83.20786381106056
kwanteng,near_miss,KT_NearMissed_cleaned.csv,558,2026-08-03 12:40:36.994,16.460054,82.9260000000005,0.04,-0.13,-2.1,8.79,23.56,-60.97,2.10440015206234,65.95209321924513
kwanteng,near_miss,KT_NearMissed_cleaned.csv,560,2026-08-03 12:40:36.995,16.461941,1.886999999999972,0.7,-0.86,-3.16,101.32,-90.64,-21.73,3.3489102705208453,137.6718740338781
kwanteng,near_miss,KT_NearMissed_cleaned.csv,561,2026-08-03 12:40:36.996,16.462642,0.7009999999993966,0.76,-0.78,-3.59,223.08,-198.24,80.69,3.751546347841114,309.1515164122602
kwanteng,near_miss,KT_NearMissed_cleaned.csv,563,2026-08-03 12:40:37.168,16.635242,172.60000000000275,-0.08,0.21,-3.62,321.84,-246.58,152.83,3.6269684310729806,433.2893847072647
kwanteng,near_miss,KT_NearMissed_cleaned.csv,565,2026-08-03 12:40:37.170,16.636404,1.1619999999972208,-0.12,1.39,-3.79,591.13,-244.45,-43.15,4.038638384406309,641.1336848895088
kwanteng,near_miss,KT_NearMissed_cleaned.csv,566,2026-08-03 12:40:37.170,16.637205,0.8010000000027162,0.6,2.59,-3.58,1077.76,-209.96,-281.19,4.4592039648349795,1133.4538523027745
kwanteng,near_miss,KT_NearMissed_cleaned.csv,568,2026-08-03 12:40:37.173,16.639734,2.5289999999991153,0.5,3.23,-2.45,1119.2,-188.29,-238.34,4.084776615679247,1159.684318985128
kwanteng,near_miss,KT_NearMissed_cleaned.csv,570,2026-08-03 12:40:37.299,16.766342,126.60800000000094,-0.23,2.4,-0.33,437.62,-181.64,-70.98,2.4334748817277734,479.1059532086822
kwanteng,near_miss,KT_NearMissed_cleaned.csv,572,2026-08-03 12:40:37.300,16.767303,0.960999999996659,-0.69,0.89,0.56,-224.43,-149.66,40.47,1.2576963067449949,272.77236186974665
kwanteng,near_miss,KT_NearMissed_cleaned.csv,573,2026-08-03 12:40:37.301,16.76824,0.9370000000004097,0.08,-0.55,-0.72,-476.5,-111.08,55.91,0.9095603333479314,492.46009432237247
kwanteng,near_miss,KT_NearMissed_cleaned.csv,575,2026-08-03 12:40:37.302,16.769665,1.4250000000011198,0.32,-0.3,-1.13,-412.23,-61.04,-15.69,1.2121468557893469,417.01994029062934
kwanteng,near_miss,KT_NearMissed_cleaned.csv,577,2026-08-03 12:40:37.430,16.897237,127.57200000000068,-0.94,0.51,-0.17,76.9,79.1,106.45,1.082866566110525,153.30369369327016
kwanteng,near_miss,KT_NearMissed_cleaned.csv,578,2026-08-03 12:40:37.431,16.897833,0.5959999999980425,-0.94,0.51,-0.17,513.55,157.35,242.61,1.082866566110525,589.365961945547
kwanteng,near_miss,KT_NearMissed_cleaned.csv,579,2026-08-03 12:40:37.432,16.898592,0.7590000000021746,-1.01,-0.42,0.35,513.55,157.35,242.61,1.1484772527133482,589.365961945547
kwanteng,near_miss,KT_NearMissed_cleaned.csv,580,2026-08-03 12:40:37.432,16.899225,0.6330000000005498,0.12,-0.88,0.39,386.72,103.64,115.42,0.97,416.6717945817788
kwanteng,near_miss,KT_NearMissed_cleaned.csv,582,2026-08-03 12:40:37.518,16.985338,86.11299999999744,0.82,-0.6,0.22,51.03,100.52,0.12,1.039615313469362,112.73129867077732
kwanteng,near_miss,KT_NearMissed_cleaned.csv,584,2026-08-03 12:40:37.520,16.986686,1.3480000000001269,0.61,-0.47,-0.28,-369.26,174.13,19.47,0.8193900170248598,408.721525491379
kwanteng,near_miss,KT_NearMissed_cleaned.csv,585,2026-08-03 12:40:37.520,16.98718,0.4939999999997724,0.06,-0.49,-1.0,-779.42,213.32,91.43,1.1152129841424911,813.2406800572633
kwanteng,near_miss,KT_NearMissed_cleaned.csv,587,2026-08-03 12:40:37.563,17.029913,42.73300000000191,-0.22,-0.71,-1.55,-739.38,139.89,93.87,1.7190113437671084,758.3294623051382
kwanteng,near_miss,KT_NearMissed_cleaned.csv,589,2026-08-03 12:40:37.606,17.073144,43.23099999999869,-0.04,-0.71,-1.35,-371.46,29.72,34.42,1.5258440287263966,374.23327804993505
kwanteng,near_miss,KT_NearMissed_cleaned.csv,591,2026-08-03 12:40:37.694,17.160924,87.78000000000219,0.19,-0.48,-0.68,-116.64,-3.85,-2.14,0.8537564055396598,116.72314123600341
kwanteng,near_miss,KT_NearMissed_cleaned.csv,592,2026-08-03 12:40:37.694,17.161447,0.5229999999976087,0.04,-0.44,-0.44,-67.5,31.98,-11.84,0.6235382907247958,75.62510165282424
kwanteng,near_miss,KT_NearMissed_cleaned.csv,594,2026-08-03 12:40:37.738,17.20402,42.57300000000086,-0.22,-0.55,-0.97,-99.55,69.09,-8.54,1.136573798747798,121.4765911606018
kwanteng,near_miss,KT_NearMissed_cleaned.csv,596,2026-08-03 12:40:37.827,17.293554,89.53400000000045,0.1,-0.54,-1.62,-88.56,72.57,-26.61,1.7105554653386719,117.54731217684223
kwanteng,near_miss,KT_NearMissed_cleaned.csv,598,2026-08-03 12:40:37.829,17.295921,2.366999999999564,0.83,-0.43,-1.56,-53.34,47.55,-38.7,1.8186258548695498,81.26406401356014
kwanteng,near_miss,KT_NearMissed_cleaned.csv,599,2026-08-03 12:40:37.868,17.33553,39.60899999999867,0.95,-0.1,-1.36,-59.08,26.61,3.36,1.6619566781357449,64.88318811525833
kwanteng,near_miss,KT_NearMissed_cleaned.csv,601,2026-08-03 12:40:37.912,17.379459,43.929000000002105,0.51,0.24,-1.14,-78.49,10.31,45.04,1.2717311036535985,91.08006258232369
kwanteng,near_miss,KT_NearMissed_cleaned.csv,603,2026-08-03 12:40:38.087,17.554147,174.68799999999973,0.26,0.12,-0.81,-51.09,-22.46,33.75,0.8591274643497321,65.22041244886451
kwanteng,near_miss,KT_NearMissed_cleaned.csv,605,2026-08-03 12:40:38.089,17.555495,1.3480000000001269,0.09,-0.25,-0.71,-18.98,-43.46,-26.43,0.7580897044545586,54.291407239083426
kwanteng,near_miss,KT_NearMissed_cleaned.csv,606,2026-08-03 12:40:38.089,17.556036,0.5409999999983484,0.09,-0.25,-0.71,-13.73,-39.0,-66.65,0.7580897044545586,78.43299943263678
kwanteng,near_miss,KT_NearMissed_cleaned.csv,607,2026-08-03 12:40:38.090,17.55733,1.2940000000014606,-0.02,-0.34,-0.65,-13.73,-39.0,-66.65,0.7338255923582934,78.43299943263678
kwanteng,near_miss,KT_NearMissed_cleaned.csv,608,2026-08-03 12:40:38.091,17.55814,0.8100000000013097,0.01,-0.11,-0.53,6.41,-31.25,-52.0,0.5413871073455666,61.00533255380221
kwanteng,near_miss,KT_NearMissed_cleaned.csv,610,2026-08-03 12:40:38.130,17.597355,39.21499999999867,0.07,0.04,-0.56,27.71,-32.04,-41.14,0.5657738063926254,59.050023708716665
kwanteng,near_miss,KT_NearMissed_cleaned.csv,612,2026-08-03 12:40:38.131,17.598454,1.0989999999999611,0.14,0.08,-0.89,27.22,-51.33,-27.83,0.9044888059008801,64.42209403613018
kwanteng,near_miss,KT_NearMissed_cleaned.csv,614,2026-08-03 12:40:38.218,17.684991,86.53699999999986,0.13,0.11,-1.2,22.09,-72.39,-1.59,1.212023102090055,75.7021023486138
kwanteng,near_miss,KT_NearMissed_cleaned.csv,615,2026-08-03 12:40:38.219,17.685335,0.34399999999834563,0.11,0.07,-1.19,15.08,-71.78,-12.33,1.1971215477135142,74.37609629444127
kwanteng,near_miss,KT_NearMissed_cleaned.csv,617,2026-08-03 12:40:38.306,17.772988,87.65300000000309,0.24,-0.03,-0.95,7.26,-59.69,-55.42,0.9803060746521975,81.77395734584454
kwanteng,near_miss,KT_NearMissed_cleaned.csv,619,2026-08-03 12:40:38.307,17.77404,1.0519999999978324,0.43,-0.18,-0.67,14.65,-44.25,-87.65,0.8162107570964745,99.27339774582111
kwanteng,near_miss,KT_NearMissed_cleaned.csv,620,2026-08-03 12:40:38.350,17.816672,42.63200000000111,0.4,-0.33,-0.58,37.78,-22.95,-107.06,0.7780102827083971,115.82691612919685
kwanteng,near_miss,KT_NearMissed_cleaned.csv,622,2026-08-03 12:40:38.394,17.860473,43.800999999998425,-0.02,-0.43,-0.81,58.41,-7.51,-114.01,0.9172785836374903,128.3215036539083
kwanteng,near_miss,KT_NearMissed_cleaned.csv,624,2026-08-03 12:40:38.438,17.904259,43.78600000000077,-0.41,-0.42,-1.14,51.94,-10.99,-98.63,1.2822246293064254,112.01080572873315
kwanteng,near_miss,KT_NearMissed_cleaned.csv,626,2026-08-03 12:40:38.481,17.948101,43.84200000000149,-0.3,-0.1,-1.34,23.5,-28.02,-80.93,1.3768079023596576,88.80898209077728
kwanteng,near_miss,KT_NearMissed_cleaned.csv,627,2026-08-03 12:40:38.481,17.948442,0.3409999999988145,0.18,0.53,-1.6,15.2,-33.08,-100.65,1.6950811190028636,107.03153226970079
kwanteng,near_miss,KT_NearMissed_cleaned.csv,629,2026-08-03 12:40:38.569,18.035722,87.2799999999998,0.59,0.83,-1.58,27.95,-16.72,-136.9,1.879734023738465,140.7208971688285
kwanteng,near_miss,KT_NearMissed_cleaned.csv,631,2026-08-03 12:40:38.571,18.037583,1.8610000000016669,0.66,0.62,-1.13,12.82,-6.16,-111.69,1.4480676779764128,112.59198062029107
kwanteng,near_miss,KT_NearMissed_cleaned.csv,633,2026-08-03 12:40:38.613,18.079504,41.92099999999854,0.4,0.43,-0.9,-30.33,-9.89,-36.01,1.0746627377926528,48.10863851742221
kwanteng,near_miss,KT_NearMissed_cleaned.csv,634,2026-08-03 12:40:38.657,18.123158,43.65400000000008,0.04,0.23,-0.84,-73.06,-10.25,-11.78,0.8718371407550839,74.71006960243044
kwanteng,near_miss,KT_NearMissed_cleaned.csv,636,2026-08-03 12:40:38.743,18.21033,87.17199999999892,-0.14,-0.11,-0.74,-100.28,-12.21,-12.76,0.7611175993235211,101.82327877258717
kwanteng,near_miss,KT_NearMissed_cleaned.csv,638,2026-08-03 12:40:38.745,18.21173,1.40000000000029,-0.09,-0.27,-0.76,-97.05,-26.49,61.16,0.8115417426109393,117.7326131537052
kwanteng,near_miss,KT_NearMissed_cleaned.csv,640,2026-08-03 12:40:38.918,18.385264,173.53400000000008,-0.07,-0.09,-0.92,-63.29,-32.78,114.2,0.9270382947861432,134.61720729535287
kwanteng,near_miss,KT_NearMissed_cleaned.csv,641,2026-08-03 12:40:38.919,18.385932,0.6680000000010011,-0.07,0.08,-1.12,-31.07,-25.94,80.87,1.125033332839521,90.43332018675419
kwanteng,near_miss,KT_NearMissed_cleaned.csv,643,2026-08-03 12:40:38.920,18.387103,1.170999999999367,0.01,0.13,-1.19,-23.68,-20.2,49.01,1.1971215477135142,58.05826814502823
kwanteng,near_miss,KT_NearMissed_cleaned.csv,645,2026-08-03 12:40:38.922,18.388775,1.6719999999992297,0.04,0.14,-1.18,-23.01,-13.18,52.06,1.188949115816148,58.42444779371047
kwanteng,near_miss,KT_NearMissed_cleaned.csv,647,2026-08-03 12:40:38.962,18.429467,40.69199999999995,0.0,0.13,-1.13,-20.02,-7.51,60.55,1.137453295744489,64.21450770659229
kwanteng,near_miss,KT_NearMissed_cleaned.csv,649,2026-08-03 12:40:39.050,18.516617,87.15000000000117,0.01,0.13,-0.99,-14.53,-7.81,59.63,0.9985489472229191,61.86965249619558
kwanteng,near_miss,KT_NearMissed_cleaned.csv,650,2026-08-03 12:40:39.050,18.516947,0.3299999999981651,0.05,0.15,-0.86,-3.72,-7.87,57.07,0.874414089547967,57.730063225324805
kwanteng,near_miss,KT_NearMissed_cleaned.csv,652,2026-08-03 12:40:39.051,18.518342,1.3950000000022555,0.03,0.17,-0.81,0.92,-1.65,57.25,0.8281907992727281,57.281160951922054
kwanteng,near_miss,KT_NearMissed_cleaned.csv,654,2026-08-03 12:40:39.138,18.604471,86.12899999999968,-0.09,0.19,-0.85,-7.32,6.47,54.93,0.8756140702387096,55.79200838829877
kwanteng,near_miss,KT_NearMissed_cleaned.csv,656,2026-08-03 12:40:39.181,18.647541,43.070000000000164,-0.19,0.18,-0.92,-22.95,8.36,48.1,0.9565040512198576,53.94628902899624
kwanteng,near_miss,KT_NearMissed_cleaned.csv,657,2026-08-03 12:40:39.181,18.647833,0.2919999999981826,-0.19,0.18,-0.92,-35.64,5.43,38.76,0.9565040512198576,52.93422427881606
kwanteng,near_miss,KT_NearMissed_cleaned.csv,658,2026-08-03 12:40:39.182,18.648567,0.7340000000013447,-0.16,0.18,-1.0,-35.64,5.43,38.76,1.0285912696499033,52.93422427881606
kwanteng,near_miss,KT_NearMissed_cleaned.csv,659,2026-08-03 12:40:39.312,18.778874,130.3069999999984,0.03,0.1,-1.05,-42.79,4.7,24.78,1.0551777101512332,49.670136903374846
kwanteng,near_miss,KT_NearMissed_cleaned.csv,661,2026-08-03 12:40:39.313,18.779735,0.8610000000004447,0.16,-0.02,-1.07,-39.49,11.17,7.2,1.082081327812286,41.666161330268956
kwanteng,near_miss,KT_NearMissed_cleaned.csv,663,2026-08-03 12:40:39.315,18.781416,1.6810000000013758,0.04,-0.02,-1.07,-22.16,20.57,9.64,1.0709341716464182,31.73515558493451
kwanteng,near_miss,KT_NearMissed_cleaned.csv,665,2026-08-03 12:40:39.356,18.822731,41.31500000000088,-0.14,-0.01,-1.09,-6.04,23.44,21.79,1.0989995450408523,32.5686858807659
kwanteng,near_miss,KT_NearMissed_cleaned.csv,666,2026-08-03 12:40:39.400,18.866652,43.920999999997434,-0.18,-0.08,-1.18,2.69,18.31,7.26,1.1963277142990543,19.87963279338932
kwanteng,near_miss,KT_NearMissed_cleaned.csv,668,2026-08-03 12:40:39.443,18.910457,43.805000000002536,-0.09,-0.18,-1.27,16.91,10.5,-28.38,1.2858460249967723,34.66442701098635
kwanteng,near_miss,KT_NearMissed_cleaned.csv,670,2026-08-03 12:40:39.750,19.216897,306.43999999999846,0.12,-0.23,-1.25,46.08,3.17,-50.11,1.2766362050325848,68.15003595010057
kwanteng,near_miss,KT_NearMissed_cleaned.csv,672,2026-08-03 12:40:39.751,19.218133,1.2360000000022353,0.41,-0.05,-1.17,85.88,-3.6,-28.81,1.2407658925034972,90.65511844347233
kwanteng,near_miss,KT_NearMissed_cleaned.csv,673,2026-08-03 12:40:39.752,19.21859,0.45699999999726515,0.41,-0.05,-1.17,111.94,-1.71,20.51,1.2407658925034972,113.81628969528043
kwanteng,near_miss,KT_NearMissed_cleaned.csv,674,2026-08-03 12:40:39.752,19.219371,0.7809999999999206,0.51,0.23,-1.13,111.94,-1.71,20.51,1.2609123680890753,113.81628969528043
kwanteng,near_miss,KT_NearMissed_cleaned.csv,675,2026-08-03 12:40:39.753,19.220111,0.740000000000407,0.3,0.31,-1.09,109.37,9.34,66.35,1.1722627691776277,128.262835614998
kwanteng,near_miss,KT_NearMissed_cleaned.csv,677,2026-08-03 12:40:39.755,19.221919,1.808000000000476,0.02,0.2,-1.04,92.77,14.16,71.41,1.059245014149229,117.92441053488459
kwanteng,near_miss,KT_NearMissed_cleaned.csv,679,2026-08-03 12:40:39.837,19.304377,82.45799999999903,-0.09,0.09,-1.0,70.98,7.87,16.85,1.0080674580602234,73.37588023322105
kwanteng,near_miss,KT_NearMissed_cleaned.csv,681,2026-08-03 12:40:39.838,19.305531,1.1539999999996553,-0.07,0.05,-0.97,47.61,-2.14,-43.33,0.9738069623903908,64.41102855878022
kwanteng,near_miss,KT_NearMissed_cleaned.csv,682,2026-08-03 12:40:39.840,19.306333,0.8020000000001914,0.01,0.04,-0.97,33.81,-20.75,-58.96,0.9708758932015976,71.06307198538492
kwanteng,near_miss,KT_NearMissed_cleaned.csv,684,2026-08-03 12:40:39.841,19.308493,2.1599999999999397,0.18,0.05,-0.88,27.89,-46.81,-56.76,0.8996110270555825,78.6811654717951
kwanteng,near_miss,KT_NearMissed_cleaned.csv,686,2026-08-03 12:40:39.842,19.309606,1.1130000000001417,0.36,-0.01,-0.69,22.03,-58.29,-55.85,0.7783315488916018,83.6795524605623
kwanteng,near_miss,KT_NearMissed_cleaned.csv,688,2026-08-03 12:40:39.925,19.391944,82.33800000000002,0.47,-0.16,-0.61,4.7,-46.75,-26.0,0.7865112840894274,53.69965083685368
kwanteng,near_miss,KT_NearMissed_cleaned.csv,692,2026-08-03 12:40:40.056,19.523334,131.38999999999967,0.19,-0.23,-0.88,-27.53,2.14,31.43,0.9291931984253866,41.83689041981969
kwanteng,near_miss,KT_NearMissed_cleaned.csv,693,2026-08-03 12:40:40.057,19.523635,0.3010000000003288,0.19,-0.23,-0.88,-6.41,7.87,-10.99,0.9291931984253866,14.960116978152277
kwanteng,near_miss,KT_NearMissed_cleaned.csv,694,2026-08-03 12:40:40.057,19.523964,0.32900000000068985,-0.01,-0.19,-0.91,-6.41,7.87,-10.99,0.9296773633901172,14.960116978152277
kwanteng,near_miss,KT_NearMissed_cleaned.csv,695,2026-08-03 12:40:40.058,19.524785,0.821000000001959,-0.14,-0.3,-0.9,19.65,-13.92,-47.73,0.9589577675789482,53.46065656162482
kwanteng,near_miss,KT_NearMissed_cleaned.csv,697,2026-08-03 12:40:40.061,19.526898,2.112999999997811,-0.13,-0.42,-0.95,21.79,-39.43,-24.41,1.0468046618161384,51.238433816813725
kwanteng,near_miss,KT_NearMissed_cleaned.csv,699,2026-08-03 12:40:40.100,19.567105,40.207000000002324,-0.01,-0.41,-0.98,-3.11,-34.12,24.35,1.0623558725775464,42.03295135961785
kwanteng,near_miss,KT_NearMissed_cleaned.csv,701,2026-08-03 12:40:40.145,19.610881,43.775999999997595,0.06,-0.29,-1.3,-40.04,-0.43,35.1,1.3333041663476495,53.24844129174111
kwanteng,near_miss,KT_NearMissed_cleaned.csv,702,2026-08-03 12:40:40.187,19.654153,43.27200000000175,0.17,0.01,-1.72,-71.11,33.81,15.5,1.7284096736595753,80.24959937594704
kwanteng,near_miss,KT_NearMissed_cleaned.csv,704,2026-08-03 12:40:40.275,19.741647,87.49399999999952,0.37,0.34,-1.31,-66.89,30.58,-6.04,1.4030680667736688,73.79627429620007
