worker,recording_type,source_file,packet_number,timestamp,elapsed_seconds,interval_ms,Xg,Yg,Zg,Xdeg,Ydeg,Zdeg,acceleration_magnitude_g,gyroscope_magnitude_dps
kwanteng,fall_like,KT_Fall_cleaned.csv,684,2026-08-03 12:34:35.766,21.836112,43.36899999999844,-0.05,-1.37,0.38,21.18,73.79,11.72,1.422603247571156,77.65896535494147
kwanteng,fall_like,KT_Fall_cleaned.csv,686,2026-08-03 12:34:35.810,21.879625,43.5130000000008,0.01,-1.37,0.27,80.75,25.51,17.15,1.3963881981741324,86.40280724606117
kwanteng,fall_like,KT_Fall_cleaned.csv,687,2026-08-03 12:34:35.810,21.879911,0.2859999999991203,0.32,-1.27,-0.17,125.49,12.82,40.16,1.3206816421833083,132.38171361634505
kwanteng,fall_like,KT_Fall_cleaned.csv,689,2026-08-03 12:34:35.897,21.967467,87.5559999999993,0.57,-1.16,-0.45,124.76,52.06,64.7,1.368575902169843,149.87124874371335
kwanteng,fall_like,KT_Fall_cleaned.csv,691,2026-08-03 12:34:35.899,21.969037,1.5700000000009595,0.54,-1.01,-0.25,82.82,114.38,68.48,1.1722627691776277,156.94408940766132
kwanteng,fall_like,KT_Fall_cleaned.csv,693,2026-08-03 12:34:35.941,22.01166,42.62299999999897,0.26,-0.88,-0.03,46.51,116.27,50.72,0.9180958555619342,135.1088871984371
kwanteng,fall_like,KT_Fall_cleaned.csv,694,2026-08-03 12:34:35.984,22.054691,43.03099999999915,0.09,-0.82,0.03,30.7,56.95,29.42,0.8254695633395576,71.07270151049558
kwanteng,fall_like,KT_Fall_cleaned.csv,696,2026-08-03 12:34:36.072,22.142206,87.51500000000334,0.16,-0.73,-0.01,20.94,26.98,26.37,0.7473954776421917,43.14835918085414
kwanteng,fall_like,KT_Fall_cleaned.csv,698,2026-08-03 12:34:36.072,22.14322,1.01399999999785,0.22,-0.64,-0.08,9.28,28.63,37.11,0.6814690014960328,47.7801988275478
kwanteng,fall_like,KT_Fall_cleaned.csv,700,2026-08-03 12:34:36.160,22.2297,86.48000000000167,0.26,-0.56,-0.1,-7.26,19.04,38.09,0.6254598308444757,43.198116857103855
kwanteng,fall_like,KT_Fall_cleaned.csv,701,2026-08-03 12:34:36.160,22.230026,0.325999999997606,0.19,-0.52,-0.04,-17.09,-17.64,17.58,0.5550675634551168,30.20420666066235
kwanteng,fall_like,KT_Fall_cleaned.csv,703,2026-08-03 12:34:36.204,22.27375,43.724000000000984,0.01,-0.7,0.1,-20.32,-65.0,-10.86,0.7071774883294857,68.96261305954118
kwanteng,fall_like,KT_Fall_cleaned.csv,705,2026-08-03 12:34:36.335,22.404945,131.19500000000173,-0.17,-1.08,0.34,-27.28,-88.56,-23.44,1.1449454135459909,95.58506996388087
kwanteng,fall_like,KT_Fall_cleaned.csv,707,2026-08-03 12:34:36.335,22.405847,0.9019999999999584,-0.24,-1.33,0.51,-31.62,-72.94,-14.16,1.4445068362593512,80.75006873062091
kwanteng,fall_like,KT_Fall_cleaned.csv,709,2026-08-03 12:34:36.338,22.408094,2.2469999999970014,-0.11,-1.24,0.46,-25.94,-37.41,1.77,1.3271397816356798,45.55792576489847
kwanteng,fall_like,KT_Fall_cleaned.csv,710,2026-08-03 12:34:36.338,22.408814,0.7200000000011642,0.23,-0.97,0.2,-15.62,-11.54,4.7,1.0167595585978033,19.981141108555338
kwanteng,fall_like,KT_Fall_cleaned.csv,712,2026-08-03 12:34:36.422,22.492067,83.25299999999913,0.54,-1.07,-0.03,-20.63,-4.39,-18.86,1.1989161772200758,28.294320984960923
kwanteng,fall_like,KT_Fall_cleaned.csv,714,2026-08-03 12:34:36.423,22.493502,1.4350000000007412,0.59,-1.25,-0.11,-45.65,1.53,-47.73,1.3866145823551692,66.06372908033575
kwanteng,fall_like,KT_Fall_cleaned.csv,715,2026-08-03 12:34:36.466,22.535928,42.425999999998965,0.43,-0.91,-0.18,-49.8,-2.14,-54.63,1.0224480426897007,73.95306957794247
kwanteng,fall_like,KT_Fall_cleaned.csv,717,2026-08-03 12:34:36.685,22.754746,218.8180000000024,0.24,-0.66,-0.37,-27.95,-35.4,-48.77,0.7937883848986453,66.42947689091041
kwanteng,fall_like,KT_Fall_cleaned.csv,719,2026-08-03 12:34:36.686,22.755952,1.2059999999998183,-0.07,-0.82,-0.54,-16.54,-87.89,-41.56,0.9843271813782244,98.61773319236252
kwanteng,fall_like,KT_Fall_cleaned.csv,721,2026-08-03 12:34:36.688,22.757531,1.578999999999553,-0.23,-1.01,-0.49,-24.17,-106.99,-20.75,1.1459057552870566,111.63158827142074
kwanteng,fall_like,KT_Fall_cleaned.csv,722,2026-08-03 12:34:36.688,22.758213,0.6820000000011817,0.05,-1.03,-0.28,-42.54,-33.87,15.87,1.0685504199615476,56.645259289723434
kwanteng,fall_like,KT_Fall_cleaned.csv,724,2026-08-03 12:34:36.690,22.759915,1.701999999998094,0.33,-0.95,-0.11,-53.34,71.47,35.89,1.0116817681464858,96.13120513132039
kwanteng,fall_like,KT_Fall_cleaned.csv,726,2026-08-03 12:34:36.729,22.798631,38.71600000000086,0.28,-0.9,-0.09,-45.9,118.84,24.96,0.9468368391650169,129.81816976063095
kwanteng,fall_like,KT_Fall_cleaned.csv,728,2026-08-03 12:34:36.816,22.886118,87.48699999999943,0.11,-0.87,-0.16,-32.17,130.25,8.54,0.891403387922662,134.4354975443614
kwanteng,fall_like,KT_Fall_cleaned.csv,729,2026-08-03 12:34:36.817,22.88651,0.39200000000150226,0.11,-0.87,-0.16,-28.75,137.39,4.27,0.891403387922662,140.43079256345453
kwanteng,fall_like,KT_Fall_cleaned.csv,730,2026-08-03 12:34:36.817,22.887077,0.5670000000002062,-0.01,-0.83,-0.27,-28.75,137.39,4.27,0.8728688332160794,140.43079256345453
kwanteng,fall_like,KT_Fall_cleaned.csv,731,2026-08-03 12:34:36.818,22.887798,0.7209999999986394,-0.08,-0.78,-0.36,-41.44,126.1,5.62,0.8627861844049196,132.85355847699375
kwanteng,fall_like,KT_Fall_cleaned.csv,733,2026-08-03 12:34:36.860,22.929989,42.19099999999898,-0.03,-0.83,-0.35,-63.29,116.58,7.75,0.9012768719988326,132.87807569347171
kwanteng,fall_like,KT_Fall_cleaned.csv,735,2026-08-03 12:34:36.903,22.973869,43.88000000000147,0.1,-0.99,-0.09,-73.55,102.72,3.78,0.9990995946350895,126.39339104557642
kwanteng,fall_like,KT_Fall_cleaned.csv,737,2026-08-03 12:34:37.036,23.105822,131.95299999999932,0.07,-1.17,0.12,-53.71,70.31,-9.83,1.1782189949241184,89.02184619518964
kwanteng,fall_like,KT_Fall_cleaned.csv,738,2026-08-03 12:34:37.036,23.106098,0.27599999999949887,-0.12,-1.29,0.17,-10.31,45.84,-18.68,1.3066751700403585,50.562279418554695
kwanteng,fall_like,KT_Fall_cleaned.csv,740,2026-08-03 12:34:37.037,23.107425,1.326999999999856,-0.23,-1.35,0.22,39.06,17.27,-16.97,1.3870111751532501,45.955602487618414
kwanteng,fall_like,KT_Fall_cleaned.csv,742,2026-08-03 12:34:37.122,23.192271,84.84600000000242,-0.17,-1.36,0.22,84.23,-18.86,-7.08,1.3881282361511131,86.60553619717392
kwanteng,fall_like,KT_Fall_cleaned.csv,744,2026-08-03 12:34:37.123,23.193292,1.0209999999979402,0.1,-1.29,-0.04,116.82,-29.6,17.82,1.294488315899375,121.82210308478507
kwanteng,fall_like,KT_Fall_cleaned.csv,745,2026-08-03 12:34:37.124,23.194133,0.8410000000012019,0.1,-1.29,-0.04,121.15,-3.05,52.98,1.294488315899375,132.26301599464608
kwanteng,fall_like,KT_Fall_cleaned.csv,746,2026-08-03 12:34:37.254,23.323524,129.39099999999826,0.44,-1.22,-0.39,121.15,-3.05,52.98,1.354289481610191,132.26301599464608
kwanteng,fall_like,KT_Fall_cleaned.csv,747,2026-08-03 12:34:37.254,23.323918,0.39400000000000546,0.62,-1.13,-0.32,95.15,42.11,72.33,1.3280436739806414,126.72175622204736
kwanteng,fall_like,KT_Fall_cleaned.csv,749,2026-08-03 12:34:37.255,23.325298,1.380000000001047,0.53,-0.95,-0.11,71.23,74.04,65.49,1.0933892262136116,121.83831335011168
kwanteng,fall_like,KT_Fall_cleaned.csv,751,2026-08-03 12:34:37.297,23.367132,41.83400000000148,0.25,-0.84,-0.04,60.42,64.39,47.06,0.8773254812211941,100.05644457005258
kwanteng,fall_like,KT_Fall_cleaned.csv,753,2026-08-03 12:34:37.427,23.497966,130.83400000000012,0.1,-0.82,-0.06,47.91,34.06,36.93,0.8282511696339462,69.42100978810377
kwanteng,fall_like,KT_Fall_cleaned.csv,754,2026-08-03 12:34:37.429,23.498653,0.686999999999216,0.2,-0.72,-0.15,40.1,13.55,43.33,0.7621679604916491,60.573107894510414
kwanteng,fall_like,KT_Fall_cleaned.csv,756,2026-08-03 12:34:37.430,23.499799,1.145999999998537,0.34,-0.54,-0.2,30.15,2.2,49.68,0.6687301398920196,58.15466361350567
kwanteng,fall_like,KT_Fall_cleaned.csv,758,2026-08-03 12:34:37.471,23.541685,41.886000000001644,0.34,-0.4,-0.12,2.5,-5.31,36.99,0.5385164807134505,37.45271952742551
kwanteng,fall_like,KT_Fall_cleaned.csv,760,2026-08-03 12:34:37.472,23.542749,1.0639999999995098,0.18,-0.52,0.09,-26.92,-30.4,2.32,0.5575840743780259,40.67221164382384
kwanteng,fall_like,KT_Fall_cleaned.csv,761,2026-08-03 12:34:37.516,23.58609,43.340999999998076,-0.08,-1.03,0.41,-40.22,-77.39,-31.74,1.1114854924829203,92.81318925669993
kwanteng,fall_like,KT_Fall_cleaned.csv,763,2026-08-03 12:34:37.561,23.630287,44.197000000000486,-0.27,-1.37,0.63,-35.77,-97.11,-30.15,1.5318942522250028,107.79085072491078
kwanteng,fall_like,KT_Fall_cleaned.csv,765,2026-08-03 12:34:37.603,23.67357,43.2830000000024,-0.18,-1.25,0.49,-27.95,-44.13,-5.86,1.3546217184144067,52.564236891635744
kwanteng,fall_like,KT_Fall_cleaned.csv,767,2026-08-03 12:34:37.647,23.717405,43.83499999999785,0.15,-1.15,0.12,-33.39,33.69,-1.28,1.165933102712158,47.450464697408385
kwanteng,fall_like,KT_Fall_cleaned.csv,769,2026-08-03 12:34:37.691,23.761031,43.62599999999972,0.46,-1.2,-0.16,-39.98,43.15,-19.59,1.295067565804966,62.00073386662451
kwanteng,fall_like,KT_Fall_cleaned.csv,770,2026-08-03 12:34:37.692,23.76134,0.309000000001447,0.52,-1.03,-0.2,-37.9,-14.47,-36.07,1.1710251918724892,54.28476581878198
kwanteng,fall_like,KT_Fall_cleaned.csv,772,2026-08-03 12:34:37.779,23.849192,87.85199999999804,0.47,-0.69,-0.16,-37.05,-42.24,-39.06,0.8500588214941363,68.42955282624607
kwanteng,fall_like,KT_Fall_cleaned.csv,774,2026-08-03 12:34:37.780,23.850538,1.3460000000016237,0.33,-0.67,-0.31,-36.44,-30.7,-40.1,0.8086408349817612,62.27658950199505
kwanteng,fall_like,KT_Fall_cleaned.csv,776,2026-08-03 12:34:37.910,23.979813,129.2749999999998,-0.06,-0.94,-0.44,-35.4,-80.14,-45.53,1.039615313469362,98.73479882999712
kwanteng,fall_like,KT_Fall_cleaned.csv,777,2026-08-03 12:34:37.910,23.980419,0.6060000000012167,-0.25,-1.06,-0.31,-45.41,-113.46,-29.11,1.1323427043081966,125.62894491318471
kwanteng,fall_like,KT_Fall_cleaned.csv,779,2026-08-03 12:34:37.912,23.98171,1.2909999999983768,-0.03,-0.99,-0.15,-55.6,-22.52,8.73,1.00174847142384,60.61949603881576
kwanteng,fall_like,KT_Fall_cleaned.csv,781,2026-08-03 12:34:37.954,24.023863,42.152999999999,0.18,-0.92,-0.11,-48.71,78.98,25.15,0.9438749917229505,96.14066257312771
kwanteng,fall_like,KT_Fall_cleaned.csv,783,2026-08-03 12:34:37.997,24.067538,43.67500000000035,0.2,-0.9,-0.13,-37.6,106.93,15.93,0.9310746479203481,114.46200155510125
kwanteng,fall_like,KT_Fall_cleaned.csv,784,2026-08-03 12:34:38.084,24.154762,87.22400000000263,0.11,-0.86,-0.18,-35.71,98.63,5.62,0.8854942122905152,105.04601563124609
kwanteng,fall_like,KT_Fall_cleaned.csv,786,2026-08-03 12:34:38.086,24.156166,1.4039999999972963,0.02,-0.82,-0.33,-42.79,91.92,1.16,0.8841379982785492,101.39830422645144
kwanteng,fall_like,KT_Fall_cleaned.csv,788,2026-08-03 12:34:38.128,24.198887,42.72100000000023,-0.03,-0.87,-0.41,-55.85,100.83,0.43,0.9622369770487933,115.2653299999614
kwanteng,fall_like,KT_Fall_cleaned.csv,790,2026-08-03 12:34:38.172,24.242568,43.680999999999415,0.03,-1.02,-0.1,-61.77,93.26,1.04,1.025329215423027,111.86617942881576
kwanteng,fall_like,KT_Fall_cleaned.csv,791,2026-08-03 12:34:38.172,24.24295,0.38200000000188084,0.03,-1.02,-0.1,-34.97,57.56,-0.31,1.025329215423027,67.35095099551305
kwanteng,fall_like,KT_Fall_cleaned.csv,792,2026-08-03 12:34:38.215,24.285996,43.04600000000036,0.05,-1.16,0.24,-34.97,57.56,-0.31,1.1856221995222593,67.35095099551305
kwanteng,fall_like,KT_Fall_cleaned.csv,793,2026-08-03 12:34:38.216,24.286362,0.3659999999996444,-0.07,-1.32,0.27,15.69,25.09,-2.5,1.349147879218583,29.697376988549006
kwanteng,fall_like,KT_Fall_cleaned.csv,795,2026-08-03 12:34:38.303,24.373984,87.62199999999964,-0.1,-1.43,0.25,68.79,3.54,3.17,1.455128860273206,68.95393099744206
kwanteng,fall_like,KT_Fall_cleaned.csv,797,2026-08-03 12:34:38.306,24.376336,2.3519999999983554,0.16,-1.34,0.04,117.8,0.06,24.66,1.350111106539014,120.35347606114249
kwanteng,fall_like,KT_Fall_cleaned.csv,798,2026-08-03 12:34:38.348,24.417235,40.89900000000313,0.56,-1.2,-0.27,131.77,21.42,52.92,1.351480669488099,143.6059737615396
kwanteng,fall_like,KT_Fall_cleaned.csv,800,2026-08-03 12:34:38.479,24.54887,131.63499999999928,0.67,-1.09,-0.28,105.83,71.23,65.19,1.3097327971765844,143.26003594862038
kwanteng,fall_like,KT_Fall_cleaned.csv,802,2026-08-03 12:34:38.481,24.550434,1.5639999999983445,0.45,-0.96,-0.16,79.71,119.93,54.93,1.072240644631605,154.1239562819486
kwanteng,fall_like,KT_Fall_cleaned.csv,804,2026-08-03 12:34:38.482,24.552109,1.6750000000023135,0.21,-0.86,-0.05,61.04,110.41,35.46,0.8866791979064356,131.04831666221432
kwanteng,fall_like,KT_Fall_cleaned.csv,805,2026-08-03 12:34:38.566,24.636088,83.97899999999936,0.14,-0.77,0.01,39.49,73.67,27.95,0.7826876771739797,88.13586954242864
kwanteng,fall_like,KT_Fall_cleaned.csv,807,2026-08-03 12:34:38.567,24.637155,1.066999999999041,0.14,-0.67,-0.03,25.63,59.88,40.28,0.6851277253184257,76.58322074710621
kwanteng,fall_like,KT_Fall_cleaned.csv,809,2026-08-03 12:34:38.785,24.854781,217.6259999999992,0.15,-0.64,-0.06,13.73,48.71,51.51,0.66007575322837,72.21119788509259
kwanteng,fall_like,KT_Fall_cleaned.csv,811,2026-08-03 12:34:38.785,24.855609,0.8280000000020493,0.15,-0.6,-0.02,-0.98,17.64,41.26,0.6187891401761993,44.88337776950393
kwanteng,fall_like,KT_Fall_cleaned.csv,812,2026-08-03 12:34:38.786,24.856115,0.505999999997897,0.15,-0.6,-0.02,-12.21,-26.55,9.7,0.6187891401761993,30.790852537726202
kwanteng,fall_like,KT_Fall_cleaned.csv,813,2026-08-03 12:34:38.787,24.857202,1.0870000000018365,0.02,-0.66,0.12,-12.21,-26.55,9.7,0.6711184694225008,30.790852537726202
kwanteng,fall_like,KT_Fall_cleaned.csv,814,2026-08-03 12:34:38.788,24.857819,0.6169999999983133,-0.09,-0.93,0.32,-29.85,-61.65,-23.25,0.9876234100101112,72.3346908474765
kwanteng,fall_like,KT_Fall_cleaned.csv,816,2026-08-03 12:34:38.789,24.85951,1.6910000000009973,-0.03,-1.11,0.44,-48.65,-76.66,-38.7,1.1944036168732912,98.69786269215763
kwanteng,fall_like,KT_Fall_cleaned.csv,818,2026-08-03 12:34:38.828,24.898445,38.93499999999861,0.23,-1.08,0.38,-52.06,-44.68,-36.13,1.1677756633874505,77.5365907168996
kwanteng,fall_like,KT_Fall_cleaned.csv,820,2026-08-03 12:34:38.830,24.899956,1.5110000000007062,0.46,-1.09,0.09,-51.7,41.02,-30.03,1.186507479959566,72.50745685789842
kwanteng,fall_like,KT_Fall_cleaned.csv,821,2026-08-03 12:34:38.873,24.942645,42.68899999999931,0.44,-1.0,-0.21,-46.39,83.5,-36.01,1.1125196627475848,102.08331009523546
kwanteng,fall_like,KT_Fall_cleaned.csv,823,2026-08-03 12:34:39.003,25.073858,131.21300000000247,0.29,-0.81,-0.4,-24.84,27.47,-50.72,0.9487887014504337,62.80242750085382
kwanteng,fall_like,KT_Fall_cleaned.csv,825,2026-08-03 12:34:39.005,25.075842,1.9840000000002078,0.14,-0.86,-0.55,-19.71,-69.52,-66.47,1.0303882763308208,98.18235788572201
kwanteng,fall_like,KT_Fall_cleaned.csv,827,2026-08-03 12:34:39.006,25.07703,1.1879999999990787,-0.01,-1.03,-0.44,-53.53,-136.6,-72.27,1.120089282155668,163.548077946517
kwanteng,fall_like,KT_Fall_cleaned.csv,828,2026-08-03 12:34:39.047,25.117673,40.64299999999932,-0.08,-1.06,-0.14,-97.96,-70.62,-45.23,1.072194012294417,128.9538634551133
kwanteng,fall_like,KT_Fall_cleaned.csv,830,2026-08-03 12:34:39.091,25.161102,43.42899999999972,-0.08,-0.96,0.06,-113.1,104.49,2.69,0.9651942809610923,154.00326684846655
kwanteng,fall_like,KT_Fall_cleaned.csv,832,2026-08-03 12:34:39.135,25.204915,43.8130000000001,-0.13,-0.88,0.15,-96.5,232.48,27.83,0.9021086409075129,253.24634113842592
kwanteng,fall_like,KT_Fall_cleaned.csv,834,2026-08-03 12:34:39.178,25.248541,43.62599999999972,-0.24,-0.93,0.28,-68.79,233.22,18.19,1.000449898795537,243.83295224394917
kwanteng,fall_like,KT_Fall_cleaned.csv,835,2026-08-03 12:34:39.179,25.249082,0.5410000000019011,-0.66,-1.36,0.6,-39.25,142.03,-2.56,1.626407083112958,147.37583587549216
kwanteng,fall_like,KT_Fall_cleaned.csv,837,2026-08-03 12:34:39.222,25.292771,43.68899999999698,-1.0,-1.89,0.94,14.16,48.83,1.1,2.335743992821131,50.85355936411924
kwanteng,fall_like,KT_Fall_cleaned.csv,839,2026-08-03 12:34:39.267,25.336756,43.98500000000283,-0.75,-1.97,0.49,113.16,-22.22,44.19,2.164139551877374,123.49765220440428
kwanteng,fall_like,KT_Fall_cleaned.csv,841,2026-08-03 12:34:39.310,25.380238,43.481999999997356,-0.38,-2.11,-0.34,185.36,-100.95,96.74,2.170737201966189,232.18066177009663
kwanteng,fall_like,KT_Fall_cleaned.csv,842,2026-08-03 12:34:39.397,25.467409,87.17100000000144,0.19,-2.39,-0.79,190.37,-128.48,143.98,2.5243414982921784,271.06841885398603
kwanteng,fall_like,KT_Fall_cleaned.csv,844,2026-08-03 12:34:39.398,25.468506,1.097000000001458,1.12,-1.98,-0.97,153.81,-1.28,203.98,2.472994136669151,255.47405915278364
kwanteng,fall_like,KT_Fall_cleaned.csv,846,2026-08-03 12:34:39.442,25.51157,43.06399999999755,1.63,-1.07,-0.54,81.48,149.72,276.06,2.0232152628922115,324.44443653729064
kwanteng,fall_like,KT_Fall_cleaned.csv,847,2026-08-03 12:34:39.485,25.554811,43.24100000000186,0.62,-1.27,0.73,57.62,26.61,279.3,1.5906602402776024,286.4204016825617
kwanteng,fall_like,KT_Fall_cleaned.csv,849,2026-08-03 12:34:39.529,25.598765,43.95399999999938,-1.48,-2.21,1.36,161.8,-202.45,210.14,2.9873232165267956,333.6526069132384
kwanteng,fall_like,KT_Fall_cleaned.csv,851,2026-08-03 12:34:39.572,25.642364,43.59900000000039,-2.21,-2.06,-0.09,291.5,-240.42,158.94,3.0225485934886143,409.92188280207733
kwanteng,fall_like,KT_Fall_cleaned.csv,853,2026-08-03 12:34:39.616,25.686063,43.699000000000154,-0.43,-0.72,-1.76,333.19,-282.1,142.4,1.9495897004241687,459.2099150715281
kwanteng,fall_like,KT_Fall_cleaned.csv,854,2026-08-03 12:34:39.703,25.773723,87.65999999999963,1.4,0.52,-1.78,237.73,-367.98,118.84,2.323531794488726,453.92486041194087
kwanteng,fall_like,KT_Fall_cleaned.csv,856,2026-08-03 12:34:39.704,25.774727,1.0039999999982285,1.6,0.68,-0.76,51.76,-283.45,29.91,1.8973665961010278,289.68536069328735
kwanteng,fall_like,KT_Fall_cleaned.csv,858,2026-08-03 12:34:39.747,25.817404,42.677000000001186,0.98,0.5,0.02,-91.31,-80.38,-56.95,1.1003635762783135,134.3196299875785
kwanteng,fall_like,KT_Fall_cleaned.csv,859,2026-08-03 12:34:39.747,25.81782,0.4160000000013042,0.98,0.5,0.02,-137.94,78.37,-44.92,1.1003635762783135,164.8851324407389
kwanteng,fall_like,KT_Fall_cleaned.csv,860,2026-08-03 12:34:39.791,25.86101,43.18999999999917,0.33,0.48,0.07,-137.94,78.37,-44.92,0.5866856057549051,164.8851324407389
kwanteng,fall_like,KT_Fall_cleaned.csv,861,2026-08-03 12:34:39.792,25.861427,0.41699999999877946,-0.11,0.39,-0.16,-126.53,165.59,0.85,0.43566041821583934,208.40012356042405
kwanteng,fall_like,KT_Fall_cleaned.csv,863,2026-08-03 12:34:39.835,25.905275,43.84800000000055,-0.53,0.09,-0.06,-121.58,182.01,0.67,0.5409251334519408,218.8830404576837
kwanteng,fall_like,KT_Fall_cleaned.csv,865,2026-08-03 12:34:39.879,25.949219,43.94399999999976,-1.09,-0.7,0.32,-119.26,114.75,-48.03,1.3343537761778173,172.32930975315836
kwanteng,fall_like,KT_Fall_cleaned.csv,866,2026-08-03 12:34:39.966,26.036231,87.01200000000142,-1.09,-0.7,0.32,-61.04,10.74,-82.46,1.3343537761778173,103.15464507233787
kwanteng,fall_like,KT_Fall_cleaned.csv,867,2026-08-03 12:34:39.966,26.036706,0.4749999999980048,-1.12,-1.08,0.06,-61.04,10.74,-82.46,1.5570484899321537,103.15464507233787
kwanteng,fall_like,KT_Fall_cleaned.csv,868,2026-08-03 12:34:39.967,26.037282,0.5760000000023524,-0.04,-0.8,-0.1,57.5,-110.6,-22.95,0.8072174428244228,126.74901380286948
kwanteng,fall_like,KT_Fall_cleaned.csv,870,2026-08-03 12:34:40.011,26.080299,43.01699999999897,0.7,-1.45,-0.28,215.45,-213.93,93.99,1.6342888361608543,317.83465434090095
kwanteng,fall_like,KT_Fall_cleaned.csv,872,2026-08-03 12:34:40.098,26.167326,87.02699999999908,0.11,-1.08,-0.57,424.07,-188.29,155.21,1.2261321299109653,489.2633576101934
kwanteng,fall_like,KT_Fall_cleaned.csv,873,2026-08-03 12:34:40.098,26.16766,0.3340000000022769,0.11,-1.08,-0.57,441.96,-126.1,109.5,1.2261321299109653,472.46174617634387
kwanteng,fall_like,KT_Fall_cleaned.csv,874,2026-08-03 12:34:40.099,26.168559,0.8989999999968745,0.03,-0.21,-0.21,441.96,-126.1,109.5,0.298496231131986,472.46174617634387
kwanteng,fall_like,KT_Fall_cleaned.csv,875,2026-08-03 12:34:40.142,26.211317,42.75800000000274,0.91,0.51,0.1,321.59,-149.96,11.66,1.047950380504726,355.026879686595
kwanteng,fall_like,KT_Fall_cleaned.csv,877,2026-08-03 12:34:40.185,26.255203,43.886000000000536,0.86,1.37,0.26,338.5,-123.11,-39.31,1.6383223126112885,362.33078560895154
kwanteng,fall_like,KT_Fall_cleaned.csv,879,2026-08-03 12:34:40.228,26.298547,43.34399999999761,0.51,1.6,1.01,238.71,-62.56,-15.08,1.9596428245984012,247.2319237072753
kwanteng,fall_like,KT_Fall_cleaned.csv,880,2026-08-03 12:34:40.229,26.299264,0.717000000001633,0.77,2.53,1.94,-62.26,-103.15,142.46,3.2798475574331194,186.5772807712665
kwanteng,fall_like,KT_Fall_cleaned.csv,882,2026-08-03 12:34:40.273,26.342951,43.68699999999848,0.28,2.55,1.46,-282.78,-58.17,294.43,2.951694428629088,412.3557956425494
kwanteng,fall_like,KT_Fall_cleaned.csv,884,2026-08-03 12:34:40.317,26.38658,43.62899999999925,-0.21,0.44,0.58,-336.3,41.38,200.44,0.7576938695805846,393.68285205225794
kwanteng,fall_like,KT_Fall_cleaned.csv,885,2026-08-03 12:34:40.360,26.429947,43.36699999999993,1.05,-1.71,0.46,-220.15,-94.54,-117.25,2.058688903161427,266.7421912633995
kwanteng,fall_like,KT_Fall_cleaned.csv,887,2026-08-03 12:34:40.404,26.473438,43.491000000003055,2.15,-1.63,0.35,23.93,-216.55,-380.92,2.7206433062788657,438.82410348566776
kwanteng,fall_like,KT_Fall_cleaned.csv,889,2026-08-03 12:34:40.448,26.518196,44.75799999999808,1.13,-0.09,0.03,185.24,-25.51,-333.86,1.1339753083731583,382.6579638528382
kwanteng,fall_like,KT_Fall_cleaned.csv,890,2026-08-03 12:34:40.535,26.605008,86.81200000000189,-0.59,1.03,0.11,189.51,142.15,-101.14,1.1920989891783316,257.5848640739591
kwanteng,fall_like,KT_Fall_cleaned.csv,892,2026-08-03 12:34:40.536,26.605972,0.9639999999997428,-0.83,1.15,0.26,128.36,46.57,48.71,1.4418737808837498,144.97488954988034
kwanteng,fall_like,KT_Fall_cleaned.csv,894,2026-08-03 12:34:40.666,26.735702,129.72999999999857,-0.06,0.7,-0.07,81.42,-118.1,52.55,0.7060453243241541,152.76887412035214
kwanteng,fall_like,KT_Fall_cleaned.csv,896,2026-08-03 12:34:40.667,26.736735,1.0329999999996176,0.41,0.38,-0.32,51.27,-216.13,25.82,0.6441273166075167,223.62348311391628
kwanteng,fall_like,KT_Fall_cleaned.csv,897,2026-08-03 12:34:40.668,26.737657,0.9219999999992012,0.97,0.62,-0.15,15.62,-201.42,53.59,1.1609478885807063,209.01169560577225
kwanteng,fall_like,KT_Fall_cleaned.csv,899,2026-08-03 12:34:40.669,26.73903,1.3730000000009568,1.58,1.13,0.0,-15.75,-68.91,110.53,1.942498391247725,131.2003487038049
kwanteng,fall_like,KT_Fall_cleaned.csv,901,2026-08-03 12:34:40.710,26.780296,41.26600000000025,1.5,1.09,-0.1,-22.4,77.03,109.8,1.8569060288555261,135.9831640314344
kwanteng,fall_like,KT_Fall_cleaned.csv,903,2026-08-03 12:34:40.841,26.911127,130.83100000000059,0.89,0.67,-0.16,3.66,145.02,40.77,1.125433249908674,150.68639255088698
kwanteng,fall_like,KT_Fall_cleaned.csv,904,2026-08-03 12:34:40.841,26.911453,0.3260000000011587,0.6,0.51,-0.04,-18.13,151.25,-11.29,0.7884795495128584,152.75052700400087
kwanteng,fall_like,KT_Fall_cleaned.csv,906,2026-08-03 12:34:40.842,26.912909,1.4559999999974593,0.64,0.64,0.14,-82.7,140.38,6.41,0.9158602513484249,163.05496772561085
kwanteng,fall_like,KT_Fall_cleaned.csv,908,2026-08-03 12:34:40.885,26.954854,41.9450000000019,0.55,0.63,0.32,-120.61,131.1,38.45,0.8954328562209453,182.24265307550812
kwanteng,fall_like,KT_Fall_cleaned.csv,910,2026-08-03 12:34:41.060,27.13034,175.48599999999936,0.23,0.32,0.47,-138.49,112.3,35.28,0.6133514490078261,181.75656384296002
kwanteng,fall_like,KT_Fall_cleaned.csv,911,2026-08-03 12:34:41.061,27.131249,0.9090000000000487,0.21,0.01,0.38,-140.2,91.43,29.54,0.43428101501216926,169.96498610007885
